,BVP,time
0,31.25,2022-10-26 10:14:11.234375
1,30.87,2022-10-26 10:14:11.250000
2,31.25,2022-10-26 10:14:11.265625
3,32.97,2022-10-26 10:14:11.281250
4,36.27,2022-10-26 10:14:11.296875
5,40.91,2022-10-26 10:14:11.312500
6,46.15,2022-10-26 10:14:11.328125
7,50.99,2022-10-26 10:14:11.343750
8,54.49,2022-10-26 10:14:11.359375
9,56.16,2022-10-26 10:14:11.375000
10,56.08,2022-10-26 10:14:11.390625
11,54.89,2022-10-26 10:14:11.406250
12,53.54,2022-10-26 10:14:11.421875
13,52.94,2022-10-26 10:14:11.437500
14,53.56,2022-10-26 10:14:11.453125
15,55.31,2022-10-26 10:14:11.468750
16,57.59,2022-10-26 10:14:11.484375
17,59.58,2022-10-26 10:14:11.500000
18,60.69,2022-10-26 10:14:11.515625
19,60.79,2022-10-26 10:14:11.531250
20,60.29,2022-10-26 10:14:11.546875
21,59.84,2022-10-26 10:14:11.562500
22,60.13,2022-10-26 10:14:11.578125
23,61.57,2022-10-26 10:14:11.593750
24,64.31,2022-10-26 10:14:11.609375
25,68.02,2022-10-26 10:14:11.625000
26,71.62,2022-10-26 10:14:11.640625
27,72.97,2022-10-26 10:14:11.656250
28,69.03,2022-10-26 10:14:11.671875
29,56.68,2022-10-26 10:14:11.687500
30,34.3,2022-10-26 10:14:11.703125
31,3.09,2022-10-26 10:14:11.718750
32,-32.51,2022-10-26 10:14:11.734375
33,-65.93,2022-10-26 10:14:11.750000
34,-90.92,2022-10-26 10:14:11.765625
35,-103.88,2022-10-26 10:14:11.781250
36,-105.1,2022-10-26 10:14:11.796875
37,-98.18,2022-10-26 10:14:11.812500
38,-87.95,2022-10-26 10:14:11.828125
39,-78.15,2022-10-26 10:14:11.843750
40,-70.17,2022-10-26 10:14:11.859375
41,-63.29,2022-10-26 10:14:11.875000
42,-55.95,2022-10-26 10:14:11.890625
43,-47.27,2022-10-26 10:14:11.906250
44,-37.53,2022-10-26 10:14:11.921875
45,-27.95,2022-10-26 10:14:11.937500
46,-19.75,2022-10-26 10:14:11.953125
47,-13.45,2022-10-26 10:14:11.968750
48,-8.59,2022-10-26 10:14:11.984375
49,-4.13,2022-10-26 10:14:12.000000
50,0.94,2022-10-26 10:14:12.015625
51,7.25,2022-10-26 10:14:12.031250
52,15.05,2022-10-26 10:14:12.046875
53,24.62,2022-10-26 10:14:12.062500
54,36.67,2022-10-26 10:14:12.078125
55,52.43,2022-10-26 10:14:12.093750
56,73.09,2022-10-26 10:14:12.109375
57,98.84,2022-10-26 10:14:12.125000
58,128.04,2022-10-26 10:14:12.140625
59,157.17,2022-10-26 10:14:12.156250
60,181.6,2022-10-26 10:14:12.171875
61,197.05,2022-10-26 10:14:12.187500
62,201.22,2022-10-26 10:14:12.203125
63,194.55,2022-10-26 10:14:12.218750
64,180.09,2022-10-26 10:14:12.234375
65,162.36,2022-10-26 10:14:12.250000
66,145.86,2022-10-26 10:14:12.265625
67,133.82,2022-10-26 10:14:12.281250
68,127.64,2022-10-26 10:14:12.296875
69,126.82,2022-10-26 10:14:12.312500
70,129.49,2022-10-26 10:14:12.328125
71,133.01,2022-10-26 10:14:12.343750
72,134.62,2022-10-26 10:14:12.359375
73,132.09,2022-10-26 10:14:12.375000
74,124.22,2022-10-26 10:14:12.390625
75,111.01,2022-10-26 10:14:12.406250
76,93.34,2022-10-26 10:14:12.421875
77,72.51,2022-10-26 10:14:12.437500
78,49.46,2022-10-26 10:14:12.453125
79,24.4,2022-10-26 10:14:12.468750
80,-3.14,2022-10-26 10:14:12.484375
81,-34.15,2022-10-26 10:14:12.500000
82,-69.86,2022-10-26 10:14:12.515625
83,-111.73,2022-10-26 10:14:12.531250
84,-161.17,2022-10-26 10:14:12.546875
85,-218.66,2022-10-26 10:14:12.562500
86,-282.46,2022-10-26 10:14:12.578125
87,-347.6,2022-10-26 10:14:12.593750
88,-406.31,2022-10-26 10:14:12.609375
89,-450.28,2022-10-26 10:14:12.625000
90,-473.77,2022-10-26 10:14:12.640625
91,-475.98,2022-10-26 10:14:12.656250
92,-461.27,2022-10-26 10:14:12.671875
93,-436.84,2022-10-26 10:14:12.687500
94,-409.18,2022-10-26 10:14:12.703125
95,-381.41,2022-10-26 10:14:12.718750
96,-352.88,2022-10-26 10:14:12.734375
97,-321.25,2022-10-26 10:14:12.750000
98,-285.31,2022-10-26 10:14:12.765625
99,-246.71,2022-10-26 10:14:12.781250
100,-209.3,2022-10-26 10:14:12.796875
101,-177.06,2022-10-26 10:14:12.812500
102,-151.72,2022-10-26 10:14:12.828125
103,-131.97,2022-10-26 10:14:12.843750
104,-114.55,2022-10-26 10:14:12.859375
105,-96.41,2022-10-26 10:14:12.875000
106,-76.36,2022-10-26 10:14:12.890625
107,-55.52,2022-10-26 10:14:12.906250
108,-36.42,2022-10-26 10:14:12.921875
109,-21.21,2022-10-26 10:14:12.937500
110,-10.53,2022-10-26 10:14:12.953125
111,-3.21,2022-10-26 10:14:12.968750
112,2.93,2022-10-26 10:14:12.984375
113,9.74,2022-10-26 10:14:13.000000
114,17.69,2022-10-26 10:14:13.015625
115,25.7,2022-10-26 10:14:13.031250
116,31.85,2022-10-26 10:14:13.046875
117,34.42,2022-10-26 10:14:13.062500
118,32.82,2022-10-26 10:14:13.078125
119,27.87,2022-10-26 10:14:13.093750
120,21.41,2022-10-26 10:14:13.109375
121,15.43,2022-10-26 10:14:13.125000
122,11.21,2022-10-26 10:14:13.140625
123,8.87,2022-10-26 10:14:13.156250
124,7.4,2022-10-26 10:14:13.171875
125,5.19,2022-10-26 10:14:13.187500
126,0.72,2022-10-26 10:14:13.203125
127,-6.73,2022-10-26 10:14:13.218750
128,-16.68,2022-10-26 10:14:13.234375
129,-27.43,2022-10-26 10:14:13.250000
130,-36.54,2022-10-26 10:14:13.265625
131,-41.51,2022-10-26 10:14:13.281250
132,-40.57,2022-10-26 10:14:13.296875
133,-33.22,2022-10-26 10:14:13.312500
134,-20.45,2022-10-26 10:14:13.328125
135,-4.4,2022-10-26 10:14:13.343750
136,12.39,2022-10-26 10:14:13.359375
137,27.62,2022-10-26 10:14:13.375000
138,39.93,2022-10-26 10:14:13.390625
139,48.9,2022-10-26 10:14:13.406250
140,54.84,2022-10-26 10:14:13.421875
141,58.35,2022-10-26 10:14:13.437500
142,59.9,2022-10-26 10:14:13.453125
143,59.75,2022-10-26 10:14:13.468750
144,57.98,2022-10-26 10:14:13.484375
145,54.78,2022-10-26 10:14:13.500000
146,50.55,2022-10-26 10:14:13.515625
147,45.98,2022-10-26 10:14:13.531250
148,41.8,2022-10-26 10:14:13.546875
149,38.61,2022-10-26 10:14:13.562500
150,36.71,2022-10-26 10:14:13.578125
151,36.13,2022-10-26 10:14:13.593750
152,36.68,2022-10-26 10:14:13.609375
153,38.0,2022-10-26 10:14:13.625000
154,39.72,2022-10-26 10:14:13.640625
155,41.41,2022-10-26 10:14:13.656250
156,42.72,2022-10-26 10:14:13.671875
157,43.29,2022-10-26 10:14:13.687500
158,42.81,2022-10-26 10:14:13.703125
159,41.1,2022-10-26 10:14:13.718750
160,38.08,2022-10-26 10:14:13.734375
161,33.87,2022-10-26 10:14:13.750000
162,28.79,2022-10-26 10:14:13.765625
163,23.28,2022-10-26 10:14:13.781250
164,17.77,2022-10-26 10:14:13.796875
165,12.62,2022-10-26 10:14:13.812500
166,7.86,2022-10-26 10:14:13.828125
167,3.17,2022-10-26 10:14:13.843750
168,-2.02,2022-10-26 10:14:13.859375
169,-8.34,2022-10-26 10:14:13.875000
