,BVP,time
0,-42.62,2021-12-17 16:32:22.281250
1,-59.94,2021-12-17 16:32:22.296875
2,-76.43,2021-12-17 16:32:22.312500
3,-90.63,2021-12-17 16:32:22.328125
4,-101.51,2021-12-17 16:32:22.343750
5,-108.31,2021-12-17 16:32:22.359375
6,-110.26,2021-12-17 16:32:22.375000
7,-106.65,2021-12-17 16:32:22.390625
8,-97.17,2021-12-17 16:32:22.406250
9,-82.43,2021-12-17 16:32:22.421875
10,-64.27,2021-12-17 16:32:22.437500
11,-45.24,2021-12-17 16:32:22.453125
12,-27.56,2021-12-17 16:32:22.468750
13,-12.1,2021-12-17 16:32:22.484375
14,1.85,2021-12-17 16:32:22.500000
15,15.6,2021-12-17 16:32:22.515625
16,29.83,2021-12-17 16:32:22.531250
17,43.76,2021-12-17 16:32:22.546875
18,55.75,2021-12-17 16:32:22.562500
19,64.48,2021-12-17 16:32:22.578125
20,70.16,2021-12-17 16:32:22.593750
21,74.42,2021-12-17 16:32:22.609375
22,78.92,2021-12-17 16:32:22.625000
23,83.66,2021-12-17 16:32:22.640625
24,86.5,2021-12-17 16:32:22.656250
25,84.47,2021-12-17 16:32:22.671875
26,76.11,2021-12-17 16:32:22.687500
27,63.24,2021-12-17 16:32:22.703125
28,50.69,2021-12-17 16:32:22.718750
29,44.08,2021-12-17 16:32:22.734375
30,46.8,2021-12-17 16:32:22.750000
31,58.2,2021-12-17 16:32:22.765625
32,73.81,2021-12-17 16:32:22.781250
33,87.43,2021-12-17 16:32:22.796875
34,93.75,2021-12-17 16:32:22.812500
35,90.13,2021-12-17 16:32:22.828125
36,76.84,2021-12-17 16:32:22.843750
37,56.27,2021-12-17 16:32:22.859375
38,31.69,2021-12-17 16:32:22.875000
39,6.39,2021-12-17 16:32:22.890625
40,-16.74,2021-12-17 16:32:22.906250
41,-35.35,2021-12-17 16:32:22.921875
42,-47.77,2021-12-17 16:32:22.937500
43,-53.39,2021-12-17 16:32:22.953125
44,-53.02,2021-12-17 16:32:22.968750
45,-48.94,2021-12-17 16:32:22.984375
46,-44.44,2021-12-17 16:32:23.000000
47,-42.78,2021-12-17 16:32:23.015625
48,-46.0,2021-12-17 16:32:23.031250
49,-53.84,2021-12-17 16:32:23.046875
50,-63.46,2021-12-17 16:32:23.062500
51,-70.31,2021-12-17 16:32:23.078125
52,-69.97,2021-12-17 16:32:23.093750
53,-60.29,2021-12-17 16:32:23.109375
54,-42.78,2021-12-17 16:32:23.125000
55,-22.41,2021-12-17 16:32:23.140625
56,-5.62,2021-12-17 16:32:23.156250
57,2.58,2021-12-17 16:32:23.171875
58,1.18,2021-12-17 16:32:23.187500
59,-6.14,2021-12-17 16:32:23.203125
60,-12.43,2021-12-17 16:32:23.218750
61,-10.68,2021-12-17 16:32:23.234375
62,2.96,2021-12-17 16:32:23.250000
63,27.3,2021-12-17 16:32:23.265625
64,56.59,2021-12-17 16:32:23.281250
65,83.0,2021-12-17 16:32:23.296875
66,99.76,2021-12-17 16:32:23.312500
67,103.69,2021-12-17 16:32:23.328125
68,95.88,2021-12-17 16:32:23.343750
69,80.61,2021-12-17 16:32:23.359375
70,63.09,2021-12-17 16:32:23.375000
71,47.53,2021-12-17 16:32:23.390625
72,36.2,2021-12-17 16:32:23.406250
73,29.8,2021-12-17 16:32:23.421875
74,28.38,2021-12-17 16:32:23.437500
75,31.99,2021-12-17 16:32:23.453125
76,40.58,2021-12-17 16:32:23.468750
77,53.2,2021-12-17 16:32:23.484375
78,67.42,2021-12-17 16:32:23.500000
79,79.5,2021-12-17 16:32:23.515625
80,85.53,2021-12-17 16:32:23.531250
81,83.05,2021-12-17 16:32:23.546875
82,72.21,2021-12-17 16:32:23.562500
83,55.74,2021-12-17 16:32:23.578125
84,37.69,2021-12-17 16:32:23.593750
85,21.69,2021-12-17 16:32:23.609375
86,9.41,2021-12-17 16:32:23.625000
87,0.15,2021-12-17 16:32:23.640625
88,-8.75,2021-12-17 16:32:23.656250
89,-20.67,2021-12-17 16:32:23.671875
90,-38.32,2021-12-17 16:32:23.687500
91,-62.58,2021-12-17 16:32:23.703125
92,-91.84,2021-12-17 16:32:23.718750
93,-122.25,2021-12-17 16:32:23.734375
94,-148.73,2021-12-17 16:32:23.750000
95,-166.63,2021-12-17 16:32:23.765625
96,-173.29,2021-12-17 16:32:23.781250
97,-168.91,2021-12-17 16:32:23.796875
98,-156.18,2021-12-17 16:32:23.812500
99,-138.96,2021-12-17 16:32:23.828125
100,-120.88,2021-12-17 16:32:23.843750
101,-104.34,2021-12-17 16:32:23.859375
102,-90.58,2021-12-17 16:32:23.875000
103,-80.23,2021-12-17 16:32:23.890625
104,-73.97,2021-12-17 16:32:23.906250
105,-72.56,2021-12-17 16:32:23.921875
106,-76.33,2021-12-17 16:32:23.937500
107,-84.66,2021-12-17 16:32:23.953125
108,-95.79,2021-12-17 16:32:23.968750
109,-107.41,2021-12-17 16:32:23.984375
110,-117.59,2021-12-17 16:32:24.000000
111,-125.32,2021-12-17 16:32:24.015625
112,-130.66,2021-12-17 16:32:24.031250
113,-134.18,2021-12-17 16:32:24.046875
114,-136.3,2021-12-17 16:32:24.062500
115,-136.86,2021-12-17 16:32:24.078125
116,-135.12,2021-12-17 16:32:24.093750
117,-130.15,2021-12-17 16:32:24.109375
118,-121.42,2021-12-17 16:32:24.125000
119,-109.14,2021-12-17 16:32:24.140625
120,-94.41,2021-12-17 16:32:24.156250
121,-78.98,2021-12-17 16:32:24.171875
122,-64.75,2021-12-17 16:32:24.187500
123,-53.24,2021-12-17 16:32:24.203125
124,-45.15,2021-12-17 16:32:24.218750
125,-40.21,2021-12-17 16:32:24.234375
126,-37.43,2021-12-17 16:32:24.250000
127,-35.55,2021-12-17 16:32:24.265625
128,-33.6,2021-12-17 16:32:24.281250
129,-31.16,2021-12-17 16:32:24.296875
130,-28.3,2021-12-17 16:32:24.312500
131,-25.25,2021-12-17 16:32:24.328125
132,-21.99,2021-12-17 16:32:24.343750
133,-18.09,2021-12-17 16:32:24.359375
134,-12.91,2021-12-17 16:32:24.375000
135,-5.98,2021-12-17 16:32:24.390625
136,2.74,2021-12-17 16:32:24.406250
137,12.83,2021-12-17 16:32:24.421875
138,23.48,2021-12-17 16:32:24.437500
139,33.71,2021-12-17 16:32:24.453125
140,42.52,2021-12-17 16:32:24.468750
141,48.97,2021-12-17 16:32:24.484375
142,52.38,2021-12-17 16:32:24.500000
143,52.48,2021-12-17 16:32:24.515625
144,49.69,2021-12-17 16:32:24.531250
145,45.13,2021-12-17 16:32:24.546875
146,40.23,2021-12-17 16:32:24.562500
147,36.23,2021-12-17 16:32:24.578125
148,33.5,2021-12-17 16:32:24.593750
149,31.5,2021-12-17 16:32:24.609375
150,29.1,2021-12-17 16:32:24.625000
151,25.45,2021-12-17 16:32:24.640625
152,20.52,2021-12-17 16:32:24.656250
153,15.31,2021-12-17 16:32:24.671875
154,11.27,2021-12-17 16:32:24.687500
155,9.42,2021-12-17 16:32:24.703125
156,9.91,2021-12-17 16:32:24.718750
157,11.87,2021-12-17 16:32:24.734375
158,14.1,2021-12-17 16:32:24.750000
159,15.6,2021-12-17 16:32:24.765625
160,16.06,2021-12-17 16:32:24.781250
161,15.64,2021-12-17 16:32:24.796875
162,14.68,2021-12-17 16:32:24.812500
163,13.25,2021-12-17 16:32:24.828125
164,11.19,2021-12-17 16:32:24.843750
165,8.46,2021-12-17 16:32:24.859375
166,5.47,2021-12-17 16:32:24.875000
167,3.2,2021-12-17 16:32:24.890625
168,2.86,2021-12-17 16:32:24.906250
169,5.24,2021-12-17 16:32:24.921875
170,10.14,2021-12-17 16:32:24.937500
171,15.94,2021-12-17 16:32:24.953125
172,20.03,2021-12-17 16:32:24.968750
173,19.59,2021-12-17 16:32:24.984375
174,12.72,2021-12-17 16:32:25.000000
175,-0.58,2021-12-17 16:32:25.015625
176,-18.04,2021-12-17 16:32:25.031250
177,-35.59,2021-12-17 16:32:25.046875
178,-48.57,2021-12-17 16:32:25.062500
179,-53.25,2021-12-17 16:32:25.078125
180,-48.13,2021-12-17 16:32:25.093750
181,-34.34,2021-12-17 16:32:25.109375
182,-15.44,2021-12-17 16:32:25.125000
183,3.63,2021-12-17 16:32:25.140625
184,17.8,2021-12-17 16:32:25.156250
185,23.17,2021-12-17 16:32:25.171875
186,18.14,2021-12-17 16:32:25.187500
187,3.94,2021-12-17 16:32:25.203125
188,-15.55,2021-12-17 16:32:25.218750
189,-35.01,2021-12-17 16:32:25.234375
190,-49.38,2021-12-17 16:32:25.250000
191,-55.79,2021-12-17 16:32:25.265625
192,-54.49,2021-12-17 16:32:25.281250
193,-48.62,2021-12-17 16:32:25.296875
194,-42.58,2021-12-17 16:32:25.312500
195,-39.97,2021-12-17 16:32:25.328125
196,-42.08,2021-12-17 16:32:25.343750
197,-47.75,2021-12-17 16:32:25.359375
198,-54.29,2021-12-17 16:32:25.375000
199,-59.2,2021-12-17 16:32:25.390625
200,-61.41,2021-12-17 16:32:25.406250
201,-61.7,2021-12-17 16:32:25.421875
202,-62.05,2021-12-17 16:32:25.437500
203,-64.9,2021-12-17 16:32:25.453125
204,-72.19,2021-12-17 16:32:25.468750
205,-84.81,2021-12-17 16:32:25.484375
206,-102.3,2021-12-17 16:32:25.500000
207,-122.74,2021-12-17 16:32:25.515625
208,-143.07,2021-12-17 16:32:25.531250
209,-159.72,2021-12-17 16:32:25.546875
210,-169.56,2021-12-17 16:32:25.562500
211,-170.98,2021-12-17 16:32:25.578125
212,-164.36,2021-12-17 16:32:25.593750
213,-151.85,2021-12-17 16:32:25.609375
214,-136.49,2021-12-17 16:32:25.625000
215,-120.99,2021-12-17 16:32:25.640625
