,TEMP,time
0,34.83,2022-08-17 13:36:29.750
1,34.84,2022-08-17 13:36:30.000
2,34.84,2022-08-17 13:36:30.250
3,34.84,2022-08-17 13:36:30.500
4,34.84,2022-08-17 13:36:30.750
5,34.83,2022-08-17 13:36:31.000
6,34.83,2022-08-17 13:36:31.250
7,34.83,2022-08-17 13:36:31.500
8,34.83,2022-08-17 13:36:31.750
9,34.83,2022-08-17 13:36:32.000
10,34.83,2022-08-17 13:36:32.250
11,34.83,2022-08-17 13:36:32.500
12,34.83,2022-08-17 13:36:32.750
13,34.81,2022-08-17 13:36:33.000
14,34.81,2022-08-17 13:36:33.250
15,34.81,2022-08-17 13:36:33.500
16,34.81,2022-08-17 13:36:33.750
17,34.81,2022-08-17 13:36:34.000
18,34.81,2022-08-17 13:36:34.250
19,34.81,2022-08-17 13:36:34.500
20,34.81,2022-08-17 13:36:34.750
21,34.83,2022-08-17 13:36:35.000
22,34.83,2022-08-17 13:36:35.250
23,34.83,2022-08-17 13:36:35.500
24,34.83,2022-08-17 13:36:35.750
25,34.81,2022-08-17 13:36:36.000
26,34.81,2022-08-17 13:36:36.250
27,34.81,2022-08-17 13:36:36.500
28,34.81,2022-08-17 13:36:36.750
29,34.83,2022-08-17 13:36:37.000
30,34.83,2022-08-17 13:36:37.250
31,34.83,2022-08-17 13:36:37.500
32,34.83,2022-08-17 13:36:37.750
33,34.83,2022-08-17 13:36:38.000
34,34.83,2022-08-17 13:36:38.250
35,34.83,2022-08-17 13:36:38.500
36,34.83,2022-08-17 13:36:38.750
37,34.81,2022-08-17 13:36:39.000
38,34.81,2022-08-17 13:36:39.250
39,34.81,2022-08-17 13:36:39.500
40,34.81,2022-08-17 13:36:39.750
41,34.83,2022-08-17 13:36:40.000
42,34.83,2022-08-17 13:36:40.250
43,34.83,2022-08-17 13:36:40.500
44,34.83,2022-08-17 13:36:40.750
45,34.83,2022-08-17 13:36:41.000
46,34.83,2022-08-17 13:36:41.250
47,34.83,2022-08-17 13:36:41.500
48,34.83,2022-08-17 13:36:41.750
49,34.81,2022-08-17 13:36:42.000
50,34.81,2022-08-17 13:36:42.250
51,34.81,2022-08-17 13:36:42.500
52,34.81,2022-08-17 13:36:42.750
53,34.83,2022-08-17 13:36:43.000
54,34.83,2022-08-17 13:36:43.250
55,34.83,2022-08-17 13:36:43.500
56,34.83,2022-08-17 13:36:43.750
57,34.84,2022-08-17 13:36:44.000
58,34.84,2022-08-17 13:36:44.250
59,34.84,2022-08-17 13:36:44.500
60,34.84,2022-08-17 13:36:44.750
61,34.83,2022-08-17 13:36:45.000
62,34.83,2022-08-17 13:36:45.250
63,34.83,2022-08-17 13:36:45.500
64,34.83,2022-08-17 13:36:45.750
65,34.83,2022-08-17 13:36:46.000
66,34.83,2022-08-17 13:36:46.250
67,34.83,2022-08-17 13:36:46.500
68,34.83,2022-08-17 13:36:46.750
69,34.83,2022-08-17 13:36:47.000
70,34.83,2022-08-17 13:36:47.250
71,34.83,2022-08-17 13:36:47.500
72,34.83,2022-08-17 13:36:47.750
73,34.83,2022-08-17 13:36:48.000
74,34.83,2022-08-17 13:36:48.250
75,34.83,2022-08-17 13:36:48.500
76,34.83,2022-08-17 13:36:48.750
77,34.84,2022-08-17 13:36:49.000
78,34.84,2022-08-17 13:36:49.250
79,34.84,2022-08-17 13:36:49.500
80,34.84,2022-08-17 13:36:49.750
81,34.84,2022-08-17 13:36:50.000
82,34.84,2022-08-17 13:36:50.250
83,34.84,2022-08-17 13:36:50.500
84,34.84,2022-08-17 13:36:50.750
85,34.83,2022-08-17 13:36:51.000
86,34.83,2022-08-17 13:36:51.250
87,34.83,2022-08-17 13:36:51.500
88,34.83,2022-08-17 13:36:51.750
89,34.83,2022-08-17 13:36:52.000
90,34.83,2022-08-17 13:36:52.250
91,34.83,2022-08-17 13:36:52.500
92,34.83,2022-08-17 13:36:52.750
93,34.83,2022-08-17 13:36:53.000
94,34.83,2022-08-17 13:36:53.250
95,34.83,2022-08-17 13:36:53.500
96,34.83,2022-08-17 13:36:53.750
97,34.84,2022-08-17 13:36:54.000
98,34.84,2022-08-17 13:36:54.250
99,34.84,2022-08-17 13:36:54.500
100,34.84,2022-08-17 13:36:54.750
101,34.83,2022-08-17 13:36:55.000
102,34.83,2022-08-17 13:36:55.250
103,34.83,2022-08-17 13:36:55.500
104,34.83,2022-08-17 13:36:55.750
105,34.83,2022-08-17 13:36:56.000
106,34.83,2022-08-17 13:36:56.250
107,34.83,2022-08-17 13:36:56.500
108,34.83,2022-08-17 13:36:56.750
109,34.83,2022-08-17 13:36:57.000
110,34.83,2022-08-17 13:36:57.250
111,34.83,2022-08-17 13:36:57.500
112,34.83,2022-08-17 13:36:57.750
113,34.84,2022-08-17 13:36:58.000
114,34.84,2022-08-17 13:36:58.250
115,34.84,2022-08-17 13:36:58.500
116,34.84,2022-08-17 13:36:58.750
117,34.83,2022-08-17 13:36:59.000
118,34.83,2022-08-17 13:36:59.250
119,34.83,2022-08-17 13:36:59.500
120,34.83,2022-08-17 13:36:59.750
121,34.84,2022-08-17 13:37:00.000
122,34.84,2022-08-17 13:37:00.250
123,34.84,2022-08-17 13:37:00.500
124,34.84,2022-08-17 13:37:00.750
125,34.83,2022-08-17 13:37:01.000
126,34.83,2022-08-17 13:37:01.250
127,34.83,2022-08-17 13:37:01.500
128,34.83,2022-08-17 13:37:01.750
129,34.81,2022-08-17 13:37:02.000
130,34.81,2022-08-17 13:37:02.250
131,34.81,2022-08-17 13:37:02.500
132,34.81,2022-08-17 13:37:02.750
133,34.84,2022-08-17 13:37:03.000
134,34.84,2022-08-17 13:37:03.250
135,34.84,2022-08-17 13:37:03.500
136,34.84,2022-08-17 13:37:03.750
137,34.84,2022-08-17 13:37:04.000
138,34.84,2022-08-17 13:37:04.250
139,34.84,2022-08-17 13:37:04.500
140,34.84,2022-08-17 13:37:04.750
141,34.83,2022-08-17 13:37:05.000
142,34.83,2022-08-17 13:37:05.250
143,34.83,2022-08-17 13:37:05.500
144,34.83,2022-08-17 13:37:05.750
145,34.84,2022-08-17 13:37:06.000
146,34.84,2022-08-17 13:37:06.250
147,34.84,2022-08-17 13:37:06.500
148,34.84,2022-08-17 13:37:06.750
149,34.84,2022-08-17 13:37:07.000
150,34.84,2022-08-17 13:37:07.250
151,34.84,2022-08-17 13:37:07.500
152,34.84,2022-08-17 13:37:07.750
153,34.84,2022-08-17 13:37:08.000
154,34.84,2022-08-17 13:37:08.250
155,34.84,2022-08-17 13:37:08.500
156,34.84,2022-08-17 13:37:08.750
157,34.83,2022-08-17 13:37:09.000
158,34.83,2022-08-17 13:37:09.250
159,34.83,2022-08-17 13:37:09.500
160,34.83,2022-08-17 13:37:09.750
161,34.84,2022-08-17 13:37:10.000
162,34.84,2022-08-17 13:37:10.250
163,34.84,2022-08-17 13:37:10.500
164,34.84,2022-08-17 13:37:10.750
165,34.83,2022-08-17 13:37:11.000
166,34.83,2022-08-17 13:37:11.250
167,34.83,2022-08-17 13:37:11.500
168,34.83,2022-08-17 13:37:11.750
169,34.83,2022-08-17 13:37:12.000
170,34.83,2022-08-17 13:37:12.250
171,34.83,2022-08-17 13:37:12.500
172,34.83,2022-08-17 13:37:12.750
173,34.84,2022-08-17 13:37:13.000
174,34.84,2022-08-17 13:37:13.250
175,34.84,2022-08-17 13:37:13.500
176,34.84,2022-08-17 13:37:13.750
177,34.83,2022-08-17 13:37:14.000
178,34.83,2022-08-17 13:37:14.250
179,34.83,2022-08-17 13:37:14.500
180,34.83,2022-08-17 13:37:14.750
181,34.81,2022-08-17 13:37:15.000
182,34.81,2022-08-17 13:37:15.250
183,34.81,2022-08-17 13:37:15.500
184,34.81,2022-08-17 13:37:15.750
185,34.84,2022-08-17 13:37:16.000
186,34.84,2022-08-17 13:37:16.250
187,34.84,2022-08-17 13:37:16.500
188,34.84,2022-08-17 13:37:16.750
189,34.84,2022-08-17 13:37:17.000
190,34.84,2022-08-17 13:37:17.250
191,34.84,2022-08-17 13:37:17.500
192,34.84,2022-08-17 13:37:17.750
193,34.81,2022-08-17 13:37:18.000
194,34.81,2022-08-17 13:37:18.250
195,34.81,2022-08-17 13:37:18.500
196,34.81,2022-08-17 13:37:18.750
197,34.83,2022-08-17 13:37:19.000
198,34.83,2022-08-17 13:37:19.250
199,34.83,2022-08-17 13:37:19.500
200,34.83,2022-08-17 13:37:19.750
201,34.84,2022-08-17 13:37:20.000
202,34.84,2022-08-17 13:37:20.250
203,34.84,2022-08-17 13:37:20.500
204,34.84,2022-08-17 13:37:20.750
205,34.83,2022-08-17 13:37:21.000
206,34.83,2022-08-17 13:37:21.250
207,34.83,2022-08-17 13:37:21.500
208,34.83,2022-08-17 13:37:21.750
209,34.84,2022-08-17 13:37:22.000
210,34.84,2022-08-17 13:37:22.250
211,34.84,2022-08-17 13:37:22.500
212,34.84,2022-08-17 13:37:22.750
213,34.84,2022-08-17 13:37:23.000
214,34.84,2022-08-17 13:37:23.250
215,34.84,2022-08-17 13:37:23.500
216,34.84,2022-08-17 13:37:23.750
217,34.83,2022-08-17 13:37:24.000
218,34.83,2022-08-17 13:37:24.250
219,34.83,2022-08-17 13:37:24.500
220,34.83,2022-08-17 13:37:24.750
221,34.83,2022-08-17 13:37:25.000
222,34.83,2022-08-17 13:37:25.250
223,34.83,2022-08-17 13:37:25.500
224,34.83,2022-08-17 13:37:25.750
225,34.83,2022-08-17 13:37:26.000
226,34.83,2022-08-17 13:37:26.250
227,34.83,2022-08-17 13:37:26.500
228,34.83,2022-08-17 13:37:26.750
229,34.83,2022-08-17 13:37:27.000
230,34.83,2022-08-17 13:37:27.250
231,34.83,2022-08-17 13:37:27.500
232,34.83,2022-08-17 13:37:27.750
233,34.84,2022-08-17 13:37:28.000
234,34.84,2022-08-17 13:37:28.250
235,34.84,2022-08-17 13:37:28.500
236,34.84,2022-08-17 13:37:28.750
237,34.83,2022-08-17 13:37:29.000
238,34.83,2022-08-17 13:37:29.250
239,34.83,2022-08-17 13:37:29.500
240,34.83,2022-08-17 13:37:29.750
241,34.83,2022-08-17 13:37:30.000
242,34.83,2022-08-17 13:37:30.250
243,34.83,2022-08-17 13:37:30.500
244,34.83,2022-08-17 13:37:30.750
245,34.81,2022-08-17 13:37:31.000
246,34.81,2022-08-17 13:37:31.250
247,34.81,2022-08-17 13:37:31.500
248,34.81,2022-08-17 13:37:31.750
249,34.83,2022-08-17 13:37:32.000
250,34.83,2022-08-17 13:37:32.250
251,34.83,2022-08-17 13:37:32.500
252,34.83,2022-08-17 13:37:32.750
253,34.81,2022-08-17 13:37:33.000
254,34.81,2022-08-17 13:37:33.250
255,34.81,2022-08-17 13:37:33.500
256,34.81,2022-08-17 13:37:33.750
257,34.84,2022-08-17 13:37:34.000
258,34.84,2022-08-17 13:37:34.250
259,34.84,2022-08-17 13:37:34.500
260,34.84,2022-08-17 13:37:34.750
261,34.83,2022-08-17 13:37:35.000
262,34.83,2022-08-17 13:37:35.250
263,34.83,2022-08-17 13:37:35.500
264,34.83,2022-08-17 13:37:35.750
265,34.81,2022-08-17 13:37:36.000
