,TEMP,time
0,31.17,2022-10-26 09:52:40.750
1,31.15,2022-10-26 09:52:41.000
2,31.15,2022-10-26 09:52:41.250
3,31.15,2022-10-26 09:52:41.500
4,31.15,2022-10-26 09:52:41.750
5,31.15,2022-10-26 09:52:42.000
6,31.15,2022-10-26 09:52:42.250
7,31.15,2022-10-26 09:52:42.500
8,31.15,2022-10-26 09:52:42.750
9,31.15,2022-10-26 09:52:43.000
10,31.15,2022-10-26 09:52:43.250
11,31.15,2022-10-26 09:52:43.500
12,31.15,2022-10-26 09:52:43.750
13,31.17,2022-10-26 09:52:44.000
14,31.17,2022-10-26 09:52:44.250
15,31.17,2022-10-26 09:52:44.500
16,31.17,2022-10-26 09:52:44.750
17,31.15,2022-10-26 09:52:45.000
18,31.15,2022-10-26 09:52:45.250
19,31.15,2022-10-26 09:52:45.500
20,31.15,2022-10-26 09:52:45.750
21,31.19,2022-10-26 09:52:46.000
22,31.19,2022-10-26 09:52:46.250
23,31.19,2022-10-26 09:52:46.500
24,31.19,2022-10-26 09:52:46.750
25,31.17,2022-10-26 09:52:47.000
26,31.17,2022-10-26 09:52:47.250
27,31.17,2022-10-26 09:52:47.500
28,31.17,2022-10-26 09:52:47.750
29,31.17,2022-10-26 09:52:48.000
30,31.17,2022-10-26 09:52:48.250
31,31.17,2022-10-26 09:52:48.500
32,31.17,2022-10-26 09:52:48.750
33,31.15,2022-10-26 09:52:49.000
34,31.15,2022-10-26 09:52:49.250
35,31.15,2022-10-26 09:52:49.500
36,31.15,2022-10-26 09:52:49.750
37,31.15,2022-10-26 09:52:50.000
38,31.15,2022-10-26 09:52:50.250
39,31.15,2022-10-26 09:52:50.500
40,31.15,2022-10-26 09:52:50.750
41,31.15,2022-10-26 09:52:51.000
42,31.15,2022-10-26 09:52:51.250
43,31.15,2022-10-26 09:52:51.500
44,31.15,2022-10-26 09:52:51.750
45,31.15,2022-10-26 09:52:52.000
46,31.15,2022-10-26 09:52:52.250
47,31.15,2022-10-26 09:52:52.500
48,31.15,2022-10-26 09:52:52.750
49,31.17,2022-10-26 09:52:53.000
50,31.17,2022-10-26 09:52:53.250
51,31.17,2022-10-26 09:52:53.500
52,31.17,2022-10-26 09:52:53.750
53,31.17,2022-10-26 09:52:54.000
54,31.17,2022-10-26 09:52:54.250
55,31.17,2022-10-26 09:52:54.500
56,31.17,2022-10-26 09:52:54.750
57,31.19,2022-10-26 09:52:55.000
58,31.19,2022-10-26 09:52:55.250
59,31.19,2022-10-26 09:52:55.500
60,31.19,2022-10-26 09:52:55.750
