,BVP,time
0,54.16,2021-12-17 16:33:21.234375
1,45.95,2021-12-17 16:33:21.250000
2,36.24,2021-12-17 16:33:21.265625
3,25.04,2021-12-17 16:33:21.281250
4,12.6,2021-12-17 16:33:21.296875
5,-0.67,2021-12-17 16:33:21.312500
6,-14.23,2021-12-17 16:33:21.328125
7,-27.53,2021-12-17 16:33:21.343750
8,-40.1,2021-12-17 16:33:21.359375
9,-51.58,2021-12-17 16:33:21.375000
10,-61.7,2021-12-17 16:33:21.390625
11,-70.31,2021-12-17 16:33:21.406250
12,-77.3,2021-12-17 16:33:21.421875
13,-82.75,2021-12-17 16:33:21.437500
14,-86.98,2021-12-17 16:33:21.453125
15,-90.52,2021-12-17 16:33:21.468750
16,-94.14,2021-12-17 16:33:21.484375
17,-98.54,2021-12-17 16:33:21.500000
18,-104.1,2021-12-17 16:33:21.515625
19,-110.58,2021-12-17 16:33:21.531250
20,-117.05,2021-12-17 16:33:21.546875
21,-122.01,2021-12-17 16:33:21.562500
22,-123.83,2021-12-17 16:33:21.578125
23,-121.15,2021-12-17 16:33:21.593750
24,-113.38,2021-12-17 16:33:21.609375
25,-100.88,2021-12-17 16:33:21.625000
26,-84.88,2021-12-17 16:33:21.640625
27,-67.13,2021-12-17 16:33:21.656250
28,-49.4,2021-12-17 16:33:21.671875
29,-33.12,2021-12-17 16:33:21.687500
30,-19.08,2021-12-17 16:33:21.703125
31,-7.48,2021-12-17 16:33:21.718750
32,1.88,2021-12-17 16:33:21.734375
33,9.37,2021-12-17 16:33:21.750000
34,15.3,2021-12-17 16:33:21.765625
35,19.84,2021-12-17 16:33:21.781250
36,23.03,2021-12-17 16:33:21.796875
37,24.97,2021-12-17 16:33:21.812500
38,25.85,2021-12-17 16:33:21.828125
39,26.08,2021-12-17 16:33:21.843750
40,26.2,2021-12-17 16:33:21.859375
41,26.7,2021-12-17 16:33:21.875000
42,27.82,2021-12-17 16:33:21.890625
43,29.45,2021-12-17 16:33:21.906250
44,31.22,2021-12-17 16:33:21.921875
45,32.64,2021-12-17 16:33:21.937500
46,33.42,2021-12-17 16:33:21.953125
47,33.51,2021-12-17 16:33:21.968750
48,32.97,2021-12-17 16:33:21.984375
49,31.79,2021-12-17 16:33:22.000000
50,29.7,2021-12-17 16:33:22.015625
51,26.38,2021-12-17 16:33:22.031250
52,21.58,2021-12-17 16:33:22.046875
53,15.42,2021-12-17 16:33:22.062500
54,8.26,2021-12-17 16:33:22.078125
55,0.43,2021-12-17 16:33:22.093750
56,-8.01,2021-12-17 16:33:22.109375
57,-17.34,2021-12-17 16:33:22.125000
58,-27.82,2021-12-17 16:33:22.140625
59,-39.24,2021-12-17 16:33:22.156250
60,-50.57,2021-12-17 16:33:22.171875
61,-60.04,2021-12-17 16:33:22.187500
62,-65.69,2021-12-17 16:33:22.203125
63,-66.09,2021-12-17 16:33:22.218750
64,-60.84,2021-12-17 16:33:22.234375
65,-50.68,2021-12-17 16:33:22.250000
66,-37.09,2021-12-17 16:33:22.265625
67,-21.78,2021-12-17 16:33:22.281250
68,-6.21,2021-12-17 16:33:22.296875
69,8.68,2021-12-17 16:33:22.312500
70,22.39,2021-12-17 16:33:22.328125
71,34.71,2021-12-17 16:33:22.343750
72,45.43,2021-12-17 16:33:22.359375
73,54.2,2021-12-17 16:33:22.375000
74,60.5,2021-12-17 16:33:22.390625
75,63.93,2021-12-17 16:33:22.406250
76,64.5,2021-12-17 16:33:22.421875
77,62.76,2021-12-17 16:33:22.437500
78,59.78,2021-12-17 16:33:22.453125
79,56.74,2021-12-17 16:33:22.468750
