,TEMP,time
0,32.34,2022-10-26 10:14:10.500
1,32.34,2022-10-26 10:14:10.750
2,32.34,2022-10-26 10:14:11.000
3,32.34,2022-10-26 10:14:11.250
4,32.34,2022-10-26 10:14:11.500
5,32.34,2022-10-26 10:14:11.750
6,32.34,2022-10-26 10:14:12.000
7,32.34,2022-10-26 10:14:12.250
8,32.34,2022-10-26 10:14:12.500
9,32.34,2022-10-26 10:14:12.750
10,32.34,2022-10-26 10:14:13.000
11,32.34,2022-10-26 10:14:13.250
12,32.34,2022-10-26 10:14:13.500
13,32.34,2022-10-26 10:14:13.750
14,32.37,2022-10-26 10:14:14.000
15,32.37,2022-10-26 10:14:14.250
16,32.37,2022-10-26 10:14:14.500
17,32.37,2022-10-26 10:14:14.750
18,32.34,2022-10-26 10:14:15.000
19,32.34,2022-10-26 10:14:15.250
20,32.34,2022-10-26 10:14:15.500
21,32.34,2022-10-26 10:14:15.750
22,32.37,2022-10-26 10:14:16.000
23,32.37,2022-10-26 10:14:16.250
24,32.37,2022-10-26 10:14:16.500
25,32.37,2022-10-26 10:14:16.750
26,32.37,2022-10-26 10:14:17.000
27,32.37,2022-10-26 10:14:17.250
28,32.37,2022-10-26 10:14:17.500
29,32.37,2022-10-26 10:14:17.750
30,32.37,2022-10-26 10:14:18.000
31,32.37,2022-10-26 10:14:18.250
32,32.37,2022-10-26 10:14:18.500
33,32.37,2022-10-26 10:14:18.750
34,32.34,2022-10-26 10:14:19.000
35,32.34,2022-10-26 10:14:19.250
36,32.34,2022-10-26 10:14:19.500
37,32.34,2022-10-26 10:14:19.750
38,32.34,2022-10-26 10:14:20.000
39,32.34,2022-10-26 10:14:20.250
40,32.34,2022-10-26 10:14:20.500
41,32.34,2022-10-26 10:14:20.750
42,32.34,2022-10-26 10:14:21.000
43,32.34,2022-10-26 10:14:21.250
44,32.34,2022-10-26 10:14:21.500
45,32.34,2022-10-26 10:14:21.750
46,32.37,2022-10-26 10:14:22.000
47,32.37,2022-10-26 10:14:22.250
48,32.37,2022-10-26 10:14:22.500
49,32.37,2022-10-26 10:14:22.750
50,32.34,2022-10-26 10:14:23.000
51,32.34,2022-10-26 10:14:23.250
52,32.34,2022-10-26 10:14:23.500
53,32.34,2022-10-26 10:14:23.750
54,32.34,2022-10-26 10:14:24.000
55,32.34,2022-10-26 10:14:24.250
56,32.34,2022-10-26 10:14:24.500
57,32.34,2022-10-26 10:14:24.750
58,32.34,2022-10-26 10:14:25.000
59,32.34,2022-10-26 10:14:25.250
60,32.34,2022-10-26 10:14:25.500
61,32.34,2022-10-26 10:14:25.750
62,32.37,2022-10-26 10:14:26.000
63,32.37,2022-10-26 10:14:26.250
64,32.37,2022-10-26 10:14:26.500
65,32.37,2022-10-26 10:14:26.750
66,32.33,2022-10-26 10:14:27.000
67,32.33,2022-10-26 10:14:27.250
68,32.33,2022-10-26 10:14:27.500
69,32.33,2022-10-26 10:14:27.750
70,32.34,2022-10-26 10:14:28.000
71,32.34,2022-10-26 10:14:28.250
72,32.34,2022-10-26 10:14:28.500
73,32.34,2022-10-26 10:14:28.750
74,32.37,2022-10-26 10:14:29.000
75,32.37,2022-10-26 10:14:29.250
76,32.37,2022-10-26 10:14:29.500
77,32.37,2022-10-26 10:14:29.750
78,32.37,2022-10-26 10:14:30.000
79,32.37,2022-10-26 10:14:30.250
80,32.37,2022-10-26 10:14:30.500
81,32.37,2022-10-26 10:14:30.750
82,32.37,2022-10-26 10:14:31.000
83,32.37,2022-10-26 10:14:31.250
84,32.37,2022-10-26 10:14:31.500
85,32.37,2022-10-26 10:14:31.750
86,32.34,2022-10-26 10:14:32.000
87,32.34,2022-10-26 10:14:32.250
88,32.34,2022-10-26 10:14:32.500
89,32.34,2022-10-26 10:14:32.750
90,32.37,2022-10-26 10:14:33.000
91,32.37,2022-10-26 10:14:33.250
92,32.37,2022-10-26 10:14:33.500
93,32.37,2022-10-26 10:14:33.750
94,32.34,2022-10-26 10:14:34.000
95,32.34,2022-10-26 10:14:34.250
96,32.34,2022-10-26 10:14:34.500
97,32.34,2022-10-26 10:14:34.750
98,32.37,2022-10-26 10:14:35.000
99,32.37,2022-10-26 10:14:35.250
100,32.37,2022-10-26 10:14:35.500
101,32.37,2022-10-26 10:14:35.750
102,32.37,2022-10-26 10:14:36.000
103,32.37,2022-10-26 10:14:36.250
104,32.37,2022-10-26 10:14:36.500
105,32.37,2022-10-26 10:14:36.750
106,32.34,2022-10-26 10:14:37.000
107,32.34,2022-10-26 10:14:37.250
108,32.34,2022-10-26 10:14:37.500
109,32.34,2022-10-26 10:14:37.750
110,32.37,2022-10-26 10:14:38.000
111,32.37,2022-10-26 10:14:38.250
112,32.37,2022-10-26 10:14:38.500
113,32.37,2022-10-26 10:14:38.750
114,32.34,2022-10-26 10:14:39.000
115,32.34,2022-10-26 10:14:39.250
116,32.34,2022-10-26 10:14:39.500
117,32.34,2022-10-26 10:14:39.750
118,32.34,2022-10-26 10:14:40.000
119,32.34,2022-10-26 10:14:40.250
120,32.34,2022-10-26 10:14:40.500
121,32.34,2022-10-26 10:14:40.750
122,32.33,2022-10-26 10:14:41.000
123,32.33,2022-10-26 10:14:41.250
124,32.33,2022-10-26 10:14:41.500
125,32.33,2022-10-26 10:14:41.750
126,32.37,2022-10-26 10:14:42.000
127,32.37,2022-10-26 10:14:42.250
128,32.37,2022-10-26 10:14:42.500
129,32.37,2022-10-26 10:14:42.750
130,32.33,2022-10-26 10:14:43.000
131,32.33,2022-10-26 10:14:43.250
132,32.33,2022-10-26 10:14:43.500
133,32.33,2022-10-26 10:14:43.750
134,32.37,2022-10-26 10:14:44.000
135,32.37,2022-10-26 10:14:44.250
136,32.37,2022-10-26 10:14:44.500
137,32.37,2022-10-26 10:14:44.750
138,32.34,2022-10-26 10:14:45.000
