,TEMP,time
0,32.39,2022-10-26 10:33:43.250
1,32.39,2022-10-26 10:33:43.500
2,32.39,2022-10-26 10:33:43.750
3,32.39,2022-10-26 10:33:44.000
4,32.39,2022-10-26 10:33:44.250
5,32.39,2022-10-26 10:33:44.500
6,32.39,2022-10-26 10:33:44.750
7,32.37,2022-10-26 10:33:45.000
8,32.37,2022-10-26 10:33:45.250
9,32.37,2022-10-26 10:33:45.500
10,32.37,2022-10-26 10:33:45.750
11,32.41,2022-10-26 10:33:46.000
12,32.41,2022-10-26 10:33:46.250
13,32.41,2022-10-26 10:33:46.500
14,32.41,2022-10-26 10:33:46.750
15,32.39,2022-10-26 10:33:47.000
16,32.39,2022-10-26 10:33:47.250
17,32.39,2022-10-26 10:33:47.500
18,32.39,2022-10-26 10:33:47.750
19,32.39,2022-10-26 10:33:48.000
20,32.39,2022-10-26 10:33:48.250
21,32.39,2022-10-26 10:33:48.500
22,32.39,2022-10-26 10:33:48.750
23,32.39,2022-10-26 10:33:49.000
24,32.39,2022-10-26 10:33:49.250
25,32.39,2022-10-26 10:33:49.500
26,32.39,2022-10-26 10:33:49.750
27,32.37,2022-10-26 10:33:50.000
28,32.37,2022-10-26 10:33:50.250
29,32.37,2022-10-26 10:33:50.500
30,32.37,2022-10-26 10:33:50.750
31,32.39,2022-10-26 10:33:51.000
32,32.39,2022-10-26 10:33:51.250
33,32.39,2022-10-26 10:33:51.500
34,32.39,2022-10-26 10:33:51.750
35,32.39,2022-10-26 10:33:52.000
36,32.39,2022-10-26 10:33:52.250
37,32.39,2022-10-26 10:33:52.500
38,32.39,2022-10-26 10:33:52.750
39,32.37,2022-10-26 10:33:53.000
40,32.37,2022-10-26 10:33:53.250
41,32.37,2022-10-26 10:33:53.500
42,32.37,2022-10-26 10:33:53.750
43,32.39,2022-10-26 10:33:54.000
44,32.39,2022-10-26 10:33:54.250
45,32.39,2022-10-26 10:33:54.500
46,32.39,2022-10-26 10:33:54.750
47,32.37,2022-10-26 10:33:55.000
48,32.37,2022-10-26 10:33:55.250
49,32.37,2022-10-26 10:33:55.500
50,32.37,2022-10-26 10:33:55.750
51,32.37,2022-10-26 10:33:56.000
52,32.37,2022-10-26 10:33:56.250
53,32.37,2022-10-26 10:33:56.500
54,32.37,2022-10-26 10:33:56.750
55,32.37,2022-10-26 10:33:57.000
56,32.37,2022-10-26 10:33:57.250
57,32.37,2022-10-26 10:33:57.500
58,32.37,2022-10-26 10:33:57.750
59,32.34,2022-10-26 10:33:58.000
60,32.34,2022-10-26 10:33:58.250
61,32.34,2022-10-26 10:33:58.500
62,32.34,2022-10-26 10:33:58.750
63,32.39,2022-10-26 10:33:59.000
64,32.39,2022-10-26 10:33:59.250
65,32.39,2022-10-26 10:33:59.500
66,32.39,2022-10-26 10:33:59.750
67,32.39,2022-10-26 10:34:00.000
68,32.39,2022-10-26 10:34:00.250
69,32.39,2022-10-26 10:34:00.500
70,32.39,2022-10-26 10:34:00.750
71,32.37,2022-10-26 10:34:01.000
72,32.37,2022-10-26 10:34:01.250
73,32.37,2022-10-26 10:34:01.500
74,32.37,2022-10-26 10:34:01.750
75,32.37,2022-10-26 10:34:02.000
76,32.37,2022-10-26 10:34:02.250
77,32.37,2022-10-26 10:34:02.500
78,32.37,2022-10-26 10:34:02.750
79,32.39,2022-10-26 10:34:03.000
80,32.39,2022-10-26 10:34:03.250
81,32.39,2022-10-26 10:34:03.500
82,32.39,2022-10-26 10:34:03.750
83,32.37,2022-10-26 10:34:04.000
84,32.37,2022-10-26 10:34:04.250
85,32.37,2022-10-26 10:34:04.500
86,32.37,2022-10-26 10:34:04.750
87,32.37,2022-10-26 10:34:05.000
88,32.37,2022-10-26 10:34:05.250
89,32.37,2022-10-26 10:34:05.500
90,32.37,2022-10-26 10:34:05.750
91,32.37,2022-10-26 10:34:06.000
92,32.37,2022-10-26 10:34:06.250
93,32.37,2022-10-26 10:34:06.500
94,32.37,2022-10-26 10:34:06.750
95,32.39,2022-10-26 10:34:07.000
96,32.39,2022-10-26 10:34:07.250
97,32.39,2022-10-26 10:34:07.500
98,32.39,2022-10-26 10:34:07.750
99,32.39,2022-10-26 10:34:08.000
100,32.39,2022-10-26 10:34:08.250
101,32.39,2022-10-26 10:34:08.500
102,32.39,2022-10-26 10:34:08.750
103,32.37,2022-10-26 10:34:09.000
104,32.37,2022-10-26 10:34:09.250
105,32.37,2022-10-26 10:34:09.500
106,32.37,2022-10-26 10:34:09.750
107,32.37,2022-10-26 10:34:10.000
108,32.37,2022-10-26 10:34:10.250
109,32.37,2022-10-26 10:34:10.500
110,32.37,2022-10-26 10:34:10.750
111,32.37,2022-10-26 10:34:11.000
112,32.37,2022-10-26 10:34:11.250
113,32.37,2022-10-26 10:34:11.500
114,32.37,2022-10-26 10:34:11.750
115,32.37,2022-10-26 10:34:12.000
116,32.37,2022-10-26 10:34:12.250
117,32.37,2022-10-26 10:34:12.500
118,32.37,2022-10-26 10:34:12.750
119,32.37,2022-10-26 10:34:13.000
120,32.37,2022-10-26 10:34:13.250
121,32.37,2022-10-26 10:34:13.500
122,32.37,2022-10-26 10:34:13.750
123,32.34,2022-10-26 10:34:14.000
124,32.34,2022-10-26 10:34:14.250
125,32.34,2022-10-26 10:34:14.500
126,32.34,2022-10-26 10:34:14.750
127,32.37,2022-10-26 10:34:15.000
128,32.37,2022-10-26 10:34:15.250
129,32.37,2022-10-26 10:34:15.500
130,32.37,2022-10-26 10:34:15.750
131,32.37,2022-10-26 10:34:16.000
132,32.37,2022-10-26 10:34:16.250
133,32.37,2022-10-26 10:34:16.500
134,32.37,2022-10-26 10:34:16.750
135,32.37,2022-10-26 10:34:17.000
136,32.37,2022-10-26 10:34:17.250
137,32.37,2022-10-26 10:34:17.500
138,32.37,2022-10-26 10:34:17.750
139,32.37,2022-10-26 10:34:18.000
140,32.37,2022-10-26 10:34:18.250
141,32.37,2022-10-26 10:34:18.500
142,32.37,2022-10-26 10:34:18.750
