,HR,time
0,80.3,2022-10-26 11:04:20
1,80.22,2022-10-26 11:04:21
2,80.13,2022-10-26 11:04:22
3,80.03,2022-10-26 11:04:23
4,79.92,2022-10-26 11:04:24
5,79.82,2022-10-26 11:04:25
6,79.7,2022-10-26 11:04:26
7,79.63,2022-10-26 11:04:27
8,79.57,2022-10-26 11:04:28
9,79.55,2022-10-26 11:04:29
10,79.58,2022-10-26 11:04:30
11,79.63,2022-10-26 11:04:31
12,79.7,2022-10-26 11:04:32
13,79.82,2022-10-26 11:04:33
14,79.9,2022-10-26 11:04:34
15,79.97,2022-10-26 11:04:35
16,80.0,2022-10-26 11:04:36
17,80.0,2022-10-26 11:04:37
18,79.98,2022-10-26 11:04:38
19,79.95,2022-10-26 11:04:39
20,79.98,2022-10-26 11:04:40
21,80.03,2022-10-26 11:04:41
22,80.1,2022-10-26 11:04:42
23,80.18,2022-10-26 11:04:43
24,80.25,2022-10-26 11:04:44
25,80.28,2022-10-26 11:04:45
26,80.32,2022-10-26 11:04:46
27,80.35,2022-10-26 11:04:47
28,80.4,2022-10-26 11:04:48
29,80.43,2022-10-26 11:04:49
30,80.47,2022-10-26 11:04:50
31,80.52,2022-10-26 11:04:51
32,80.6,2022-10-26 11:04:52
33,80.7,2022-10-26 11:04:53
34,80.8,2022-10-26 11:04:54
35,80.9,2022-10-26 11:04:55
36,81.0,2022-10-26 11:04:56
37,81.07,2022-10-26 11:04:57
38,81.07,2022-10-26 11:04:58
39,81.02,2022-10-26 11:04:59
40,80.95,2022-10-26 11:05:00
41,80.87,2022-10-26 11:05:01
42,80.77,2022-10-26 11:05:02
43,80.65,2022-10-26 11:05:03
44,80.53,2022-10-26 11:05:04
45,80.43,2022-10-26 11:05:05
46,80.33,2022-10-26 11:05:06
47,80.23,2022-10-26 11:05:07
48,80.13,2022-10-26 11:05:08
49,80.03,2022-10-26 11:05:09
50,79.9,2022-10-26 11:05:10
51,79.78,2022-10-26 11:05:11
52,79.68,2022-10-26 11:05:12
53,79.6,2022-10-26 11:05:13
54,79.53,2022-10-26 11:05:14
55,79.53,2022-10-26 11:05:15
56,79.53,2022-10-26 11:05:16
57,79.6,2022-10-26 11:05:17
58,79.65,2022-10-26 11:05:18
59,79.7,2022-10-26 11:05:19
60,79.75,2022-10-26 11:05:20
61,79.78,2022-10-26 11:05:21
62,79.82,2022-10-26 11:05:22
