,HR,time
0,95.3,2022-10-28 11:31:32
1,95.27,2022-10-28 11:31:33
2,95.17,2022-10-28 11:31:34
3,95.07,2022-10-28 11:31:35
4,94.97,2022-10-28 11:31:36
5,94.8,2022-10-28 11:31:37
6,94.65,2022-10-28 11:31:38
7,94.48,2022-10-28 11:31:39
8,94.37,2022-10-28 11:31:40
9,94.25,2022-10-28 11:31:41
10,94.12,2022-10-28 11:31:42
11,94.08,2022-10-28 11:31:43
12,94.1,2022-10-28 11:31:44
13,94.15,2022-10-28 11:31:45
14,94.12,2022-10-28 11:31:46
15,94.12,2022-10-28 11:31:47
16,94.05,2022-10-28 11:31:48
17,94.0,2022-10-28 11:31:49
18,93.97,2022-10-28 11:31:50
19,93.82,2022-10-28 11:31:51
20,93.68,2022-10-28 11:31:52
21,93.53,2022-10-28 11:31:53
22,93.38,2022-10-28 11:31:54
23,93.23,2022-10-28 11:31:55
24,93.08,2022-10-28 11:31:56
25,92.93,2022-10-28 11:31:57
26,92.73,2022-10-28 11:31:58
27,92.53,2022-10-28 11:31:59
28,92.28,2022-10-28 11:32:00
29,92.13,2022-10-28 11:32:01
30,91.97,2022-10-28 11:32:02
31,91.8,2022-10-28 11:32:03
32,91.62,2022-10-28 11:32:04
33,91.5,2022-10-28 11:32:05
34,91.35,2022-10-28 11:32:06
35,91.2,2022-10-28 11:32:07
36,90.93,2022-10-28 11:32:08
37,90.68,2022-10-28 11:32:09
38,90.43,2022-10-28 11:32:10
39,90.17,2022-10-28 11:32:11
40,89.93,2022-10-28 11:32:12
41,89.63,2022-10-28 11:32:13
42,89.32,2022-10-28 11:32:14
43,88.93,2022-10-28 11:32:15
44,88.62,2022-10-28 11:32:16
45,88.25,2022-10-28 11:32:17
46,87.93,2022-10-28 11:32:18
47,87.65,2022-10-28 11:32:19
48,87.4,2022-10-28 11:32:20
49,87.15,2022-10-28 11:32:21
50,86.88,2022-10-28 11:32:22
51,86.68,2022-10-28 11:32:23
52,86.55,2022-10-28 11:32:24
53,86.42,2022-10-28 11:32:25
54,86.28,2022-10-28 11:32:26
55,86.15,2022-10-28 11:32:27
56,86.0,2022-10-28 11:32:28
57,86.1,2022-10-28 11:32:29
58,86.13,2022-10-28 11:32:30
59,86.22,2022-10-28 11:32:31
60,86.32,2022-10-28 11:32:32
61,86.35,2022-10-28 11:32:33
62,86.45,2022-10-28 11:32:34
63,86.6,2022-10-28 11:32:35
64,86.67,2022-10-28 11:32:36
65,86.8,2022-10-28 11:32:37
66,86.95,2022-10-28 11:32:38
67,87.12,2022-10-28 11:32:39
68,87.25,2022-10-28 11:32:40
69,87.37,2022-10-28 11:32:41
70,87.5,2022-10-28 11:32:42
71,87.53,2022-10-28 11:32:43
72,87.52,2022-10-28 11:32:44
73,87.5,2022-10-28 11:32:45
74,87.5,2022-10-28 11:32:46
75,87.48,2022-10-28 11:32:47
76,87.52,2022-10-28 11:32:48
77,87.57,2022-10-28 11:32:49
78,87.62,2022-10-28 11:32:50
79,87.72,2022-10-28 11:32:51
80,87.72,2022-10-28 11:32:52
81,87.73,2022-10-28 11:32:53
82,87.77,2022-10-28 11:32:54
83,87.75,2022-10-28 11:32:55
84,87.72,2022-10-28 11:32:56
85,87.65,2022-10-28 11:32:57
