,BVP,time
0,-63.43,2021-12-17 16:49:37.531250
1,-85.09,2021-12-17 16:49:37.546875
2,-107.7,2021-12-17 16:49:37.562500
3,-126.36,2021-12-17 16:49:37.578125
4,-134.63,2021-12-17 16:49:37.593750
5,-125.93,2021-12-17 16:49:37.609375
6,-95.4,2021-12-17 16:49:37.625000
7,-41.33,2021-12-17 16:49:37.640625
8,32.13,2021-12-17 16:49:37.656250
9,114.57,2021-12-17 16:49:37.671875
10,191.41,2021-12-17 16:49:37.687500
11,248.5,2021-12-17 16:49:37.703125
12,276.76,2021-12-17 16:49:37.718750
13,276.16,2021-12-17 16:49:37.734375
14,254.78,2021-12-17 16:49:37.750000
15,225.31,2021-12-17 16:49:37.765625
16,201.71,2021-12-17 16:49:37.781250
17,193.14,2021-12-17 16:49:37.796875
18,202.0,2021-12-17 16:49:37.812500
19,225.12,2021-12-17 16:49:37.828125
20,256.85,2021-12-17 16:49:37.843750
21,291.03,2021-12-17 16:49:37.859375
22,324.08,2021-12-17 16:49:37.875000
23,353.44,2021-12-17 16:49:37.890625
24,376.68,2021-12-17 16:49:37.906250
25,393.8,2021-12-17 16:49:37.921875
26,403.85,2021-12-17 16:49:37.937500
27,404.68,2021-12-17 16:49:37.953125
28,393.97,2021-12-17 16:49:37.968750
29,371.26,2021-12-17 16:49:37.984375
30,337.5,2021-12-17 16:49:38.000000
31,297.26,2021-12-17 16:49:38.015625
32,255.3,2021-12-17 16:49:38.031250
33,215.03,2021-12-17 16:49:38.046875
34,181.43,2021-12-17 16:49:38.062500
35,156.67,2021-12-17 16:49:38.078125
36,139.8,2021-12-17 16:49:38.093750
37,127.9,2021-12-17 16:49:38.109375
38,118.57,2021-12-17 16:49:38.125000
39,110.46,2021-12-17 16:49:38.140625
40,107.06,2021-12-17 16:49:38.156250
41,112.61,2021-12-17 16:49:38.171875
42,108.85,2021-12-17 16:49:38.187500
43,84.2,2021-12-17 16:49:38.203125
44,35.61,2021-12-17 16:49:38.218750
45,-31.08,2021-12-17 16:49:38.234375
46,-107.73,2021-12-17 16:49:38.250000
47,-179.0,2021-12-17 16:49:38.265625
48,-246.45,2021-12-17 16:49:38.281250
49,-308.05,2021-12-17 16:49:38.296875
50,-358.34,2021-12-17 16:49:38.312500
51,-391.78,2021-12-17 16:49:38.328125
52,-399.99,2021-12-17 16:49:38.343750
53,-378.38,2021-12-17 16:49:38.359375
54,-329.18,2021-12-17 16:49:38.375000
55,-261.56,2021-12-17 16:49:38.390625
56,-189.0,2021-12-17 16:49:38.406250
57,-127.03,2021-12-17 16:49:38.421875
58,-86.27,2021-12-17 16:49:38.437500
59,-72.31,2021-12-17 16:49:38.453125
60,-84.6,2021-12-17 16:49:38.468750
61,-113.72,2021-12-17 16:49:38.484375
62,-146.62,2021-12-17 16:49:38.500000
63,-170.34,2021-12-17 16:49:38.515625
64,-175.38,2021-12-17 16:49:38.531250
65,-157.62,2021-12-17 16:49:38.546875
66,-120.12,2021-12-17 16:49:38.562500
67,-69.94,2021-12-17 16:49:38.578125
68,-17.72,2021-12-17 16:49:38.593750
69,25.19,2021-12-17 16:49:38.609375
70,51.94,2021-12-17 16:49:38.625000
71,60.22,2021-12-17 16:49:38.640625
72,52.04,2021-12-17 16:49:38.656250
73,32.21,2021-12-17 16:49:38.671875
74,6.7,2021-12-17 16:49:38.687500
75,-19.59,2021-12-17 16:49:38.703125
76,-42.2,2021-12-17 16:49:38.718750
77,-58.12,2021-12-17 16:49:38.734375
78,-66.06,2021-12-17 16:49:38.750000
79,-65.41,2021-12-17 16:49:38.765625
80,-57.23,2021-12-17 16:49:38.781250
81,-44.08,2021-12-17 16:49:38.796875
82,-29.29,2021-12-17 16:49:38.812500
83,-15.91,2021-12-17 16:49:38.828125
84,-6.3,2021-12-17 16:49:38.843750
85,-1.14,2021-12-17 16:49:38.859375
86,-0.4,2021-12-17 16:49:38.875000
87,-4.14,2021-12-17 16:49:38.890625
88,-12.16,2021-12-17 16:49:38.906250
89,-23.97,2021-12-17 16:49:38.921875
90,-38.46,2021-12-17 16:49:38.937500
91,-53.8,2021-12-17 16:49:38.953125
92,-68.04,2021-12-17 16:49:38.968750
93,-79.88,2021-12-17 16:49:38.984375
94,-89.02,2021-12-17 16:49:39.000000
95,-96.03,2021-12-17 16:49:39.015625
96,-101.88,2021-12-17 16:49:39.031250
97,-107.09,2021-12-17 16:49:39.046875
98,-111.39,2021-12-17 16:49:39.062500
99,-113.97,2021-12-17 16:49:39.078125
100,-113.81,2021-12-17 16:49:39.093750
101,-110.06,2021-12-17 16:49:39.109375
102,-102.13,2021-12-17 16:49:39.125000
103,-89.71,2021-12-17 16:49:39.140625
104,-72.84,2021-12-17 16:49:39.156250
105,-52.33,2021-12-17 16:49:39.171875
106,-30.31,2021-12-17 16:49:39.187500
107,-10.23,2021-12-17 16:49:39.203125
108,3.83,2021-12-17 16:49:39.218750
109,8.85,2021-12-17 16:49:39.234375
110,4.48,2021-12-17 16:49:39.250000
111,-6.34,2021-12-17 16:49:39.265625
112,-18.52,2021-12-17 16:49:39.281250
113,-26.88,2021-12-17 16:49:39.296875
114,-28.54,2021-12-17 16:49:39.312500
115,-23.92,2021-12-17 16:49:39.328125
116,-16.0,2021-12-17 16:49:39.343750
117,-8.4,2021-12-17 16:49:39.359375
118,-3.34,2021-12-17 16:49:39.375000
119,-0.74,2021-12-17 16:49:39.390625
120,1.18,2021-12-17 16:49:39.406250
