,BVP,time
0,-42.44,2022-10-26 16:16:24.625000
1,-42.9,2022-10-26 16:16:24.640625
2,-42.85,2022-10-26 16:16:24.656250
3,-42.44,2022-10-26 16:16:24.671875
4,-41.73,2022-10-26 16:16:24.687500
5,-40.57,2022-10-26 16:16:24.703125
6,-38.62,2022-10-26 16:16:24.718750
7,-35.39,2022-10-26 16:16:24.734375
8,-30.35,2022-10-26 16:16:24.750000
9,-23.06,2022-10-26 16:16:24.765625
10,-13.41,2022-10-26 16:16:24.781250
11,-1.75,2022-10-26 16:16:24.796875
12,11.06,2022-10-26 16:16:24.812500
13,23.8,2022-10-26 16:16:24.828125
14,35.19,2022-10-26 16:16:24.843750
15,44.23,2022-10-26 16:16:24.859375
16,50.45,2022-10-26 16:16:24.875000
17,53.92,2022-10-26 16:16:24.890625
18,55.02,2022-10-26 16:16:24.906250
19,54.11,2022-10-26 16:16:24.921875
20,51.3,2022-10-26 16:16:24.937500
21,46.53,2022-10-26 16:16:24.953125
22,39.81,2022-10-26 16:16:24.968750
23,31.54,2022-10-26 16:16:24.984375
24,22.66,2022-10-26 16:16:25.000000
25,14.37,2022-10-26 16:16:25.015625
26,7.79,2022-10-26 16:16:25.031250
27,3.43,2022-10-26 16:16:25.046875
28,1.06,2022-10-26 16:16:25.062500
29,-0.24,2022-10-26 16:16:25.078125
30,-1.62,2022-10-26 16:16:25.093750
31,-3.98,2022-10-26 16:16:25.109375
32,-7.65,2022-10-26 16:16:25.125000
33,-12.34,2022-10-26 16:16:25.140625
34,-17.37,2022-10-26 16:16:25.156250
35,-22.02,2022-10-26 16:16:25.171875
36,-25.82,2022-10-26 16:16:25.187500
37,-28.71,2022-10-26 16:16:25.203125
38,-30.89,2022-10-26 16:16:25.218750
39,-32.7,2022-10-26 16:16:25.234375
40,-34.4,2022-10-26 16:16:25.250000
41,-36.11,2022-10-26 16:16:25.265625
42,-37.77,2022-10-26 16:16:25.281250
43,-39.21,2022-10-26 16:16:25.296875
44,-40.22,2022-10-26 16:16:25.312500
45,-40.54,2022-10-26 16:16:25.328125
46,-39.87,2022-10-26 16:16:25.343750
47,-37.87,2022-10-26 16:16:25.359375
48,-34.18,2022-10-26 16:16:25.375000
49,-28.58,2022-10-26 16:16:25.390625
50,-21.13,2022-10-26 16:16:25.406250
51,-12.22,2022-10-26 16:16:25.421875
