,HR,time
0,78.02,2021-12-17 17:15:43
1,77.48,2021-12-17 17:15:44
2,76.93,2021-12-17 17:15:45
3,76.43,2021-12-17 17:15:46
4,76.1,2021-12-17 17:15:47
5,75.8,2021-12-17 17:15:48
6,75.5,2021-12-17 17:15:49
7,75.37,2021-12-17 17:15:50
8,75.23,2021-12-17 17:15:51
9,75.15,2021-12-17 17:15:52
10,75.13,2021-12-17 17:15:53
11,75.15,2021-12-17 17:15:54
12,74.93,2021-12-17 17:15:55
13,74.73,2021-12-17 17:15:56
14,74.53,2021-12-17 17:15:57
15,74.18,2021-12-17 17:15:58
16,73.85,2021-12-17 17:15:59
17,73.5,2021-12-17 17:16:00
18,73.27,2021-12-17 17:16:01
19,73.13,2021-12-17 17:16:02
20,72.95,2021-12-17 17:16:03
21,72.78,2021-12-17 17:16:04
22,72.6,2021-12-17 17:16:05
23,72.48,2021-12-17 17:16:06
24,72.32,2021-12-17 17:16:07
25,72.15,2021-12-17 17:16:08
26,72.03,2021-12-17 17:16:09
27,72.0,2021-12-17 17:16:10
28,71.98,2021-12-17 17:16:11
29,72.0,2021-12-17 17:16:12
30,71.98,2021-12-17 17:16:13
31,71.97,2021-12-17 17:16:14
32,71.93,2021-12-17 17:16:15
33,71.78,2021-12-17 17:16:16
34,71.63,2021-12-17 17:16:17
35,71.42,2021-12-17 17:16:18
36,71.37,2021-12-17 17:16:19
37,71.28,2021-12-17 17:16:20
38,71.23,2021-12-17 17:16:21
39,71.17,2021-12-17 17:16:22
40,71.08,2021-12-17 17:16:23
41,71.0,2021-12-17 17:16:24
42,70.92,2021-12-17 17:16:25
43,70.78,2021-12-17 17:16:26
44,70.43,2021-12-17 17:16:27
45,70.07,2021-12-17 17:16:28
46,69.72,2021-12-17 17:16:29
47,69.32,2021-12-17 17:16:30
48,68.92,2021-12-17 17:16:31
49,68.52,2021-12-17 17:16:32
50,68.13,2021-12-17 17:16:33
51,67.7,2021-12-17 17:16:34
52,67.28,2021-12-17 17:16:35
53,66.9,2021-12-17 17:16:36
54,66.63,2021-12-17 17:16:37
55,66.37,2021-12-17 17:16:38
56,66.08,2021-12-17 17:16:39
57,65.78,2021-12-17 17:16:40
58,65.58,2021-12-17 17:16:41
59,65.43,2021-12-17 17:16:42
60,65.33,2021-12-17 17:16:43
61,65.15,2021-12-17 17:16:44
62,64.97,2021-12-17 17:16:45
63,64.8,2021-12-17 17:16:46
64,64.6,2021-12-17 17:16:47
65,64.33,2021-12-17 17:16:48
66,64.08,2021-12-17 17:16:49
67,63.88,2021-12-17 17:16:50
68,63.7,2021-12-17 17:16:51
69,63.53,2021-12-17 17:16:52
70,63.33,2021-12-17 17:16:53
71,63.13,2021-12-17 17:16:54
72,63.08,2021-12-17 17:16:55
73,63.05,2021-12-17 17:16:56
74,63.02,2021-12-17 17:16:57
75,62.98,2021-12-17 17:16:58
76,63.0,2021-12-17 17:16:59
77,63.1,2021-12-17 17:17:00
78,63.17,2021-12-17 17:17:01
79,63.22,2021-12-17 17:17:02
80,63.28,2021-12-17 17:17:03
81,63.38,2021-12-17 17:17:04
82,63.5,2021-12-17 17:17:05
83,63.62,2021-12-17 17:17:06
84,63.78,2021-12-17 17:17:07
85,63.93,2021-12-17 17:17:08
86,64.08,2021-12-17 17:17:09
87,64.18,2021-12-17 17:17:10
88,64.28,2021-12-17 17:17:11
89,64.38,2021-12-17 17:17:12
90,64.53,2021-12-17 17:17:13
91,64.75,2021-12-17 17:17:14
92,64.98,2021-12-17 17:17:15
93,65.32,2021-12-17 17:17:16
94,65.63,2021-12-17 17:17:17
95,65.97,2021-12-17 17:17:18
96,66.25,2021-12-17 17:17:19
97,66.5,2021-12-17 17:17:20
98,66.72,2021-12-17 17:17:21
99,66.93,2021-12-17 17:17:22
100,67.17,2021-12-17 17:17:23
101,67.42,2021-12-17 17:17:24
102,67.68,2021-12-17 17:17:25
103,67.93,2021-12-17 17:17:26
104,68.22,2021-12-17 17:17:27
105,68.53,2021-12-17 17:17:28
106,68.87,2021-12-17 17:17:29
107,69.2,2021-12-17 17:17:30
108,69.55,2021-12-17 17:17:31
109,69.97,2021-12-17 17:17:32
110,70.4,2021-12-17 17:17:33
111,70.92,2021-12-17 17:17:34
112,71.45,2021-12-17 17:17:35
113,71.93,2021-12-17 17:17:36
114,72.42,2021-12-17 17:17:37
115,72.88,2021-12-17 17:17:38
116,73.33,2021-12-17 17:17:39
117,73.77,2021-12-17 17:17:40
118,74.1,2021-12-17 17:17:41
119,74.37,2021-12-17 17:17:42
120,74.63,2021-12-17 17:17:43
121,74.87,2021-12-17 17:17:44
122,75.13,2021-12-17 17:17:45
123,75.37,2021-12-17 17:17:46
124,75.57,2021-12-17 17:17:47
125,75.83,2021-12-17 17:17:48
126,76.12,2021-12-17 17:17:49
127,76.33,2021-12-17 17:17:50
128,76.55,2021-12-17 17:17:51
129,76.75,2021-12-17 17:17:52
130,76.97,2021-12-17 17:17:53
131,77.13,2021-12-17 17:17:54
132,77.32,2021-12-17 17:17:55
133,77.45,2021-12-17 17:17:56
134,77.58,2021-12-17 17:17:57
135,77.73,2021-12-17 17:17:58
136,77.85,2021-12-17 17:17:59
137,77.87,2021-12-17 17:18:00
138,77.77,2021-12-17 17:18:01
139,77.7,2021-12-17 17:18:02
140,77.67,2021-12-17 17:18:03
141,77.65,2021-12-17 17:18:04
142,77.63,2021-12-17 17:18:05
143,77.65,2021-12-17 17:18:06
144,77.72,2021-12-17 17:18:07
145,77.73,2021-12-17 17:18:08
146,77.75,2021-12-17 17:18:09
147,77.77,2021-12-17 17:18:10
148,77.77,2021-12-17 17:18:11
149,77.75,2021-12-17 17:18:12
150,77.7,2021-12-17 17:18:13
151,77.63,2021-12-17 17:18:14
152,77.58,2021-12-17 17:18:15
153,77.53,2021-12-17 17:18:16
154,77.5,2021-12-17 17:18:17
155,77.48,2021-12-17 17:18:18
156,77.5,2021-12-17 17:18:19
157,77.53,2021-12-17 17:18:20
158,77.62,2021-12-17 17:18:21
159,77.68,2021-12-17 17:18:22
160,77.73,2021-12-17 17:18:23
161,77.77,2021-12-17 17:18:24
162,77.8,2021-12-17 17:18:25
163,77.87,2021-12-17 17:18:26
164,77.95,2021-12-17 17:18:27
165,78.05,2021-12-17 17:18:28
166,78.15,2021-12-17 17:18:29
167,78.25,2021-12-17 17:18:30
168,78.42,2021-12-17 17:18:31
169,78.55,2021-12-17 17:18:32
170,78.65,2021-12-17 17:18:33
171,78.75,2021-12-17 17:18:34
172,78.82,2021-12-17 17:18:35
173,78.97,2021-12-17 17:18:36
174,79.13,2021-12-17 17:18:37
175,79.27,2021-12-17 17:18:38
176,79.4,2021-12-17 17:18:39
177,79.38,2021-12-17 17:18:40
178,79.38,2021-12-17 17:18:41
179,79.4,2021-12-17 17:18:42
180,79.38,2021-12-17 17:18:43
181,79.38,2021-12-17 17:18:44
182,79.4,2021-12-17 17:18:45
183,79.45,2021-12-17 17:18:46
184,79.5,2021-12-17 17:18:47
185,79.52,2021-12-17 17:18:48
186,79.53,2021-12-17 17:18:49
187,79.45,2021-12-17 17:18:50
188,79.38,2021-12-17 17:18:51
189,79.3,2021-12-17 17:18:52
190,79.22,2021-12-17 17:18:53
191,79.13,2021-12-17 17:18:54
192,79.05,2021-12-17 17:18:55
193,79.02,2021-12-17 17:18:56
194,79.0,2021-12-17 17:18:57
195,79.0,2021-12-17 17:18:58
196,79.03,2021-12-17 17:18:59
197,79.12,2021-12-17 17:19:00
198,79.23,2021-12-17 17:19:01
199,79.28,2021-12-17 17:19:02
200,79.33,2021-12-17 17:19:03
201,79.37,2021-12-17 17:19:04
202,79.4,2021-12-17 17:19:05
203,79.38,2021-12-17 17:19:06
204,79.28,2021-12-17 17:19:07
205,79.25,2021-12-17 17:19:08
206,79.22,2021-12-17 17:19:09
207,79.15,2021-12-17 17:19:10
208,79.07,2021-12-17 17:19:11
209,78.95,2021-12-17 17:19:12
210,78.83,2021-12-17 17:19:13
211,78.7,2021-12-17 17:19:14
212,78.55,2021-12-17 17:19:15
213,78.38,2021-12-17 17:19:16
214,78.22,2021-12-17 17:19:17
215,78.17,2021-12-17 17:19:18
216,78.12,2021-12-17 17:19:19
217,78.08,2021-12-17 17:19:20
218,78.05,2021-12-17 17:19:21
219,78.07,2021-12-17 17:19:22
220,78.07,2021-12-17 17:19:23
221,78.07,2021-12-17 17:19:24
222,78.05,2021-12-17 17:19:25
223,78.05,2021-12-17 17:19:26
224,78.05,2021-12-17 17:19:27
225,78.07,2021-12-17 17:19:28
226,78.08,2021-12-17 17:19:29
227,78.25,2021-12-17 17:19:30
228,78.33,2021-12-17 17:19:31
229,78.42,2021-12-17 17:19:32
230,78.53,2021-12-17 17:19:33
231,78.63,2021-12-17 17:19:34
232,78.73,2021-12-17 17:19:35
233,78.75,2021-12-17 17:19:36
234,78.73,2021-12-17 17:19:37
235,78.73,2021-12-17 17:19:38
236,78.7,2021-12-17 17:19:39
237,78.82,2021-12-17 17:19:40
238,78.92,2021-12-17 17:19:41
239,78.98,2021-12-17 17:19:42
240,79.03,2021-12-17 17:19:43
241,79.03,2021-12-17 17:19:44
242,78.97,2021-12-17 17:19:45
243,78.87,2021-12-17 17:19:46
244,78.77,2021-12-17 17:19:47
245,78.7,2021-12-17 17:19:48
246,78.62,2021-12-17 17:19:49
247,78.68,2021-12-17 17:19:50
248,78.73,2021-12-17 17:19:51
249,78.78,2021-12-17 17:19:52
250,78.8,2021-12-17 17:19:53
251,78.82,2021-12-17 17:19:54
252,78.82,2021-12-17 17:19:55
253,78.8,2021-12-17 17:19:56
254,78.72,2021-12-17 17:19:57
255,78.62,2021-12-17 17:19:58
256,78.48,2021-12-17 17:19:59
257,78.33,2021-12-17 17:20:00
258,78.18,2021-12-17 17:20:01
259,78.08,2021-12-17 17:20:02
260,78.05,2021-12-17 17:20:03
261,77.98,2021-12-17 17:20:04
262,77.92,2021-12-17 17:20:05
263,77.9,2021-12-17 17:20:06
264,77.93,2021-12-17 17:20:07
265,78.03,2021-12-17 17:20:08
266,78.13,2021-12-17 17:20:09
267,78.27,2021-12-17 17:20:10
268,78.42,2021-12-17 17:20:11
269,78.63,2021-12-17 17:20:12
270,78.78,2021-12-17 17:20:13
271,78.97,2021-12-17 17:20:14
272,79.15,2021-12-17 17:20:15
273,79.35,2021-12-17 17:20:16
274,79.53,2021-12-17 17:20:17
275,79.58,2021-12-17 17:20:18
276,79.6,2021-12-17 17:20:19
277,79.55,2021-12-17 17:20:20
278,79.48,2021-12-17 17:20:21
279,79.38,2021-12-17 17:20:22
280,79.33,2021-12-17 17:20:23
281,79.28,2021-12-17 17:20:24
282,79.18,2021-12-17 17:20:25
283,79.03,2021-12-17 17:20:26
284,78.92,2021-12-17 17:20:27
285,78.78,2021-12-17 17:20:28
286,78.63,2021-12-17 17:20:29
287,78.35,2021-12-17 17:20:30
288,78.07,2021-12-17 17:20:31
289,77.8,2021-12-17 17:20:32
290,77.53,2021-12-17 17:20:33
291,77.25,2021-12-17 17:20:34
292,76.98,2021-12-17 17:20:35
293,76.7,2021-12-17 17:20:36
294,76.45,2021-12-17 17:20:37
295,76.22,2021-12-17 17:20:38
296,76.08,2021-12-17 17:20:39
297,75.97,2021-12-17 17:20:40
298,75.87,2021-12-17 17:20:41
299,75.8,2021-12-17 17:20:42
