,BVP,time
0,-51.95,2021-12-17 17:09:21.890625
1,-70.37,2021-12-17 17:09:21.906250
2,-89.71,2021-12-17 17:09:21.921875
3,-110.06,2021-12-17 17:09:21.937500
4,-130.42,2021-12-17 17:09:21.953125
5,-149.58,2021-12-17 17:09:21.968750
6,-167.02,2021-12-17 17:09:21.984375
7,-183.21,2021-12-17 17:09:22.000000
8,-199.36,2021-12-17 17:09:22.015625
9,-216.83,2021-12-17 17:09:22.031250
10,-236.11,2021-12-17 17:09:22.046875
11,-255.96,2021-12-17 17:09:22.062500
12,-273.46,2021-12-17 17:09:22.078125
13,-284.64,2021-12-17 17:09:22.093750
14,-286.25,2021-12-17 17:09:22.109375
15,-277.1,2021-12-17 17:09:22.125000
16,-258.54,2021-12-17 17:09:22.140625
17,-233.84,2021-12-17 17:09:22.156250
18,-206.87,2021-12-17 17:09:22.171875
19,-180.88,2021-12-17 17:09:22.187500
20,-157.68,2021-12-17 17:09:22.203125
21,-137.71,2021-12-17 17:09:22.218750
22,-120.41,2021-12-17 17:09:22.234375
23,-105.08,2021-12-17 17:09:22.250000
24,-91.19,2021-12-17 17:09:22.265625
25,-78.48,2021-12-17 17:09:22.281250
26,-66.82,2021-12-17 17:09:22.296875
27,-56.1,2021-12-17 17:09:22.312500
28,-46.13,2021-12-17 17:09:22.328125
29,-36.55,2021-12-17 17:09:22.343750
30,-26.9,2021-12-17 17:09:22.359375
31,-16.7,2021-12-17 17:09:22.375000
32,-5.89,2021-12-17 17:09:22.390625
33,4.94,2021-12-17 17:09:22.406250
34,14.57,2021-12-17 17:09:22.421875
35,21.53,2021-12-17 17:09:22.437500
36,24.79,2021-12-17 17:09:22.453125
37,24.38,2021-12-17 17:09:22.468750
38,21.56,2021-12-17 17:09:22.484375
39,18.43,2021-12-17 17:09:22.500000
40,17.03,2021-12-17 17:09:22.515625
41,18.37,2021-12-17 17:09:22.531250
42,21.94,2021-12-17 17:09:22.546875
43,25.88,2021-12-17 17:09:22.562500
44,27.81,2021-12-17 17:09:22.578125
45,25.93,2021-12-17 17:09:22.593750
46,20.09,2021-12-17 17:09:22.609375
47,11.96,2021-12-17 17:09:22.625000
48,4.62,2021-12-17 17:09:22.640625
49,1.29,2021-12-17 17:09:22.656250
50,3.87,2021-12-17 17:09:22.671875
