,BVP,time
0,-90.88,2022-10-28 11:00:30.000000
1,-131.55,2022-10-28 11:00:30.015625
2,-154.97,2022-10-28 11:00:30.031250
3,-159.29,2022-10-28 11:00:30.046875
4,-150.33,2022-10-28 11:00:30.062500
5,-139.63,2022-10-28 11:00:30.078125
6,-138.69,2022-10-28 11:00:30.093750
7,-152.63,2022-10-28 11:00:30.109375
8,-176.77,2022-10-28 11:00:30.125000
9,-199.59,2022-10-28 11:00:30.140625
10,-209.2,2022-10-28 11:00:30.156250
11,-200.05,2022-10-28 11:00:30.171875
12,-175.35,2022-10-28 11:00:30.187500
13,-143.48,2022-10-28 11:00:30.203125
14,-112.63,2022-10-28 11:00:30.218750
15,-86.63,2022-10-28 11:00:30.234375
16,-64.33,2022-10-28 11:00:30.250000
17,-42.63,2022-10-28 11:00:30.265625
18,-19.66,2022-10-28 11:00:30.281250
19,4.49,2022-10-28 11:00:30.296875
20,29.79,2022-10-28 11:00:30.312500
21,57.94,2022-10-28 11:00:30.328125
22,91.93,2022-10-28 11:00:30.343750
23,132.77,2022-10-28 11:00:30.359375
24,176.64,2022-10-28 11:00:30.375000
25,214.58,2022-10-28 11:00:30.390625
26,236.18,2022-10-28 11:00:30.406250
27,235.38,2022-10-28 11:00:30.421875
28,214.38,2022-10-28 11:00:30.437500
29,182.29,2022-10-28 11:00:30.453125
30,150.24,2022-10-28 11:00:30.468750
31,125.22,2022-10-28 11:00:30.484375
32,107.34,2022-10-28 11:00:30.500000
33,91.89,2022-10-28 11:00:30.515625
34,75.04,2022-10-28 11:00:30.531250
35,57.86,2022-10-28 11:00:30.546875
36,46.48,2022-10-28 11:00:30.562500
37,48.3,2022-10-28 11:00:30.578125
38,66.05,2022-10-28 11:00:30.593750
39,94.25,2022-10-28 11:00:30.609375
40,120.68,2022-10-28 11:00:30.625000
41,131.88,2022-10-28 11:00:30.640625
42,119.9,2022-10-28 11:00:30.656250
43,86.3,2022-10-28 11:00:30.671875
44,41.31,2022-10-28 11:00:30.687500
45,-1.25,2022-10-28 11:00:30.703125
46,-30.54,2022-10-28 11:00:30.718750
47,-42.42,2022-10-28 11:00:30.734375
48,-39.39,2022-10-28 11:00:30.750000
49,-26.84,2022-10-28 11:00:30.765625
50,-8.83,2022-10-28 11:00:30.781250
51,12.87,2022-10-28 11:00:30.796875
52,37.19,2022-10-28 11:00:30.812500
53,61.14,2022-10-28 11:00:30.828125
54,78.27,2022-10-28 11:00:30.843750
55,79.79,2022-10-28 11:00:30.859375
56,58.58,2022-10-28 11:00:30.875000
57,12.59,2022-10-28 11:00:30.890625
58,-53.24,2022-10-28 11:00:30.906250
59,-128.09,2022-10-28 11:00:30.921875
60,-198.35,2022-10-28 11:00:30.937500
61,-251.6,2022-10-28 11:00:30.953125
62,-279.01,2022-10-28 11:00:30.968750
63,-276.76,2022-10-28 11:00:30.984375
64,-246.7,2022-10-28 11:00:31.000000
65,-196.49,2022-10-28 11:00:31.015625
66,-138.56,2022-10-28 11:00:31.031250
67,-87.02,2022-10-28 11:00:31.046875
68,-54.51,2022-10-28 11:00:31.062500
69,-48.03,2022-10-28 11:00:31.078125
70,-67.92,2022-10-28 11:00:31.093750
71,-107.98,2022-10-28 11:00:31.109375
72,-158.3,2022-10-28 11:00:31.125000
73,-207.29,2022-10-28 11:00:31.140625
74,-243.79,2022-10-28 11:00:31.156250
75,-258.88,2022-10-28 11:00:31.171875
76,-247.25,2022-10-28 11:00:31.187500
77,-209.23,2022-10-28 11:00:31.203125
78,-151.66,2022-10-28 11:00:31.218750
79,-85.77,2022-10-28 11:00:31.234375
80,-23.95,2022-10-28 11:00:31.250000
81,24.56,2022-10-28 11:00:31.265625
82,56.47,2022-10-28 11:00:31.281250
83,74.52,2022-10-28 11:00:31.296875
84,84.05,2022-10-28 11:00:31.312500
85,90.26,2022-10-28 11:00:31.328125
86,95.64,2022-10-28 11:00:31.343750
87,99.96,2022-10-28 11:00:31.359375
88,102.14,2022-10-28 11:00:31.375000
89,101.68,2022-10-28 11:00:31.390625
90,99.11,2022-10-28 11:00:31.406250
91,95.21,2022-10-28 11:00:31.421875
92,91.25,2022-10-28 11:00:31.437500
93,88.65,2022-10-28 11:00:31.453125
94,89.66,2022-10-28 11:00:31.468750
95,97.53,2022-10-28 11:00:31.484375
96,114.73,2022-10-28 11:00:31.500000
97,141.11,2022-10-28 11:00:31.515625
98,172.07,2022-10-28 11:00:31.531250
99,199.18,2022-10-28 11:00:31.546875
100,213.26,2022-10-28 11:00:31.562500
101,208.82,2022-10-28 11:00:31.578125
102,186.44,2022-10-28 11:00:31.593750
103,153.54,2022-10-28 11:00:31.609375
104,120.18,2022-10-28 11:00:31.625000
105,95.08,2022-10-28 11:00:31.640625
106,81.71,2022-10-28 11:00:31.656250
107,77.74,2022-10-28 11:00:31.671875
108,77.49,2022-10-28 11:00:31.687500
109,75.37,2022-10-28 11:00:31.703125
110,68.57,2022-10-28 11:00:31.718750
111,57.65,2022-10-28 11:00:31.734375
112,45.13,2022-10-28 11:00:31.750000
113,33.73,2022-10-28 11:00:31.765625
114,24.7,2022-10-28 11:00:31.781250
115,18.38,2022-10-28 11:00:31.796875
116,14.17,2022-10-28 11:00:31.812500
117,11.22,2022-10-28 11:00:31.828125
118,7.78,2022-10-28 11:00:31.843750
119,1.55,2022-10-28 11:00:31.859375
120,-9.78,2022-10-28 11:00:31.875000
121,-27.01,2022-10-28 11:00:31.890625
122,-47.64,2022-10-28 11:00:31.906250
123,-66.15,2022-10-28 11:00:31.921875
124,-74.76,2022-10-28 11:00:31.937500
125,-67.02,2022-10-28 11:00:31.953125
126,-41.09,2022-10-28 11:00:31.968750
127,-1.15,2022-10-28 11:00:31.984375
128,43.01,2022-10-28 11:00:32.000000
129,79.61,2022-10-28 11:00:32.015625
130,99.68,2022-10-28 11:00:32.031250
131,100.03,2022-10-28 11:00:32.046875
132,84.17,2022-10-28 11:00:32.062500
133,59.58,2022-10-28 11:00:32.078125
134,32.93,2022-10-28 11:00:32.093750
135,7.76,2022-10-28 11:00:32.109375
136,-16.25,2022-10-28 11:00:32.125000
137,-40.42,2022-10-28 11:00:32.140625
138,-63.34,2022-10-28 11:00:32.156250
139,-79.04,2022-10-28 11:00:32.171875
140,-79.19,2022-10-28 11:00:32.187500
141,-57.92,2022-10-28 11:00:32.203125
142,-16.8,2022-10-28 11:00:32.218750
143,33.77,2022-10-28 11:00:32.234375
144,78.28,2022-10-28 11:00:32.250000
145,102.92,2022-10-28 11:00:32.265625
146,101.46,2022-10-28 11:00:32.281250
147,77.72,2022-10-28 11:00:32.296875
148,41.63,2022-10-28 11:00:32.312500
149,3.26,2022-10-28 11:00:32.328125
150,-32.12,2022-10-28 11:00:32.343750
151,-65.1,2022-10-28 11:00:32.359375
152,-98.56,2022-10-28 11:00:32.375000
153,-134.08,2022-10-28 11:00:32.390625
154,-169.48,2022-10-28 11:00:32.406250
155,-200.49,2022-10-28 11:00:32.421875
156,-223.84,2022-10-28 11:00:32.437500
157,-239.15,2022-10-28 11:00:32.453125
