,TEMP,time
0,33.31,2021-12-17 16:49:37.250
1,33.31,2021-12-17 16:49:37.500
2,33.31,2021-12-17 16:49:37.750
3,33.31,2021-12-17 16:49:38.000
4,33.31,2021-12-17 16:49:38.250
5,33.31,2021-12-17 16:49:38.500
6,33.31,2021-12-17 16:49:38.750
7,33.29,2021-12-17 16:49:39.000
8,33.29,2021-12-17 16:49:39.250
9,33.29,2021-12-17 16:49:39.500
10,33.29,2021-12-17 16:49:39.750
11,33.27,2021-12-17 16:49:40.000
12,33.27,2021-12-17 16:49:40.250
13,33.27,2021-12-17 16:49:40.500
14,33.27,2021-12-17 16:49:40.750
15,33.29,2021-12-17 16:49:41.000
16,33.29,2021-12-17 16:49:41.250
17,33.29,2021-12-17 16:49:41.500
18,33.29,2021-12-17 16:49:41.750
19,33.25,2021-12-17 16:49:42.000
20,33.25,2021-12-17 16:49:42.250
21,33.25,2021-12-17 16:49:42.500
22,33.25,2021-12-17 16:49:42.750
23,33.25,2021-12-17 16:49:43.000
24,33.25,2021-12-17 16:49:43.250
25,33.25,2021-12-17 16:49:43.500
26,33.25,2021-12-17 16:49:43.750
27,33.31,2021-12-17 16:49:44.000
28,33.31,2021-12-17 16:49:44.250
29,33.31,2021-12-17 16:49:44.500
30,33.31,2021-12-17 16:49:44.750
31,33.27,2021-12-17 16:49:45.000
32,33.27,2021-12-17 16:49:45.250
33,33.27,2021-12-17 16:49:45.500
34,33.27,2021-12-17 16:49:45.750
35,33.29,2021-12-17 16:49:46.000
36,33.29,2021-12-17 16:49:46.250
37,33.29,2021-12-17 16:49:46.500
38,33.29,2021-12-17 16:49:46.750
39,33.31,2021-12-17 16:49:47.000
40,33.31,2021-12-17 16:49:47.250
41,33.31,2021-12-17 16:49:47.500
42,33.31,2021-12-17 16:49:47.750
43,33.29,2021-12-17 16:49:48.000
44,33.29,2021-12-17 16:49:48.250
45,33.29,2021-12-17 16:49:48.500
46,33.29,2021-12-17 16:49:48.750
47,33.27,2021-12-17 16:49:49.000
48,33.27,2021-12-17 16:49:49.250
49,33.27,2021-12-17 16:49:49.500
50,33.27,2021-12-17 16:49:49.750
51,33.29,2021-12-17 16:49:50.000
52,33.29,2021-12-17 16:49:50.250
53,33.29,2021-12-17 16:49:50.500
54,33.29,2021-12-17 16:49:50.750
55,33.31,2021-12-17 16:49:51.000
56,33.31,2021-12-17 16:49:51.250
57,33.31,2021-12-17 16:49:51.500
58,33.31,2021-12-17 16:49:51.750
59,33.29,2021-12-17 16:49:52.000
60,33.29,2021-12-17 16:49:52.250
61,33.29,2021-12-17 16:49:52.500
62,33.29,2021-12-17 16:49:52.750
63,33.29,2021-12-17 16:49:53.000
64,33.29,2021-12-17 16:49:53.250
65,33.29,2021-12-17 16:49:53.500
66,33.29,2021-12-17 16:49:53.750
67,33.29,2021-12-17 16:49:54.000
68,33.29,2021-12-17 16:49:54.250
69,33.29,2021-12-17 16:49:54.500
70,33.29,2021-12-17 16:49:54.750
71,33.33,2021-12-17 16:49:55.000
72,33.33,2021-12-17 16:49:55.250
73,33.33,2021-12-17 16:49:55.500
74,33.33,2021-12-17 16:49:55.750
75,33.31,2021-12-17 16:49:56.000
76,33.31,2021-12-17 16:49:56.250
77,33.31,2021-12-17 16:49:56.500
78,33.31,2021-12-17 16:49:56.750
79,33.31,2021-12-17 16:49:57.000
80,33.31,2021-12-17 16:49:57.250
81,33.31,2021-12-17 16:49:57.500
82,33.31,2021-12-17 16:49:57.750
83,33.29,2021-12-17 16:49:58.000
84,33.29,2021-12-17 16:49:58.250
85,33.29,2021-12-17 16:49:58.500
86,33.29,2021-12-17 16:49:58.750
87,33.31,2021-12-17 16:49:59.000
88,33.31,2021-12-17 16:49:59.250
89,33.31,2021-12-17 16:49:59.500
90,33.31,2021-12-17 16:49:59.750
91,33.29,2021-12-17 16:50:00.000
92,33.29,2021-12-17 16:50:00.250
93,33.29,2021-12-17 16:50:00.500
94,33.29,2021-12-17 16:50:00.750
95,33.25,2021-12-17 16:50:01.000
96,33.25,2021-12-17 16:50:01.250
97,33.25,2021-12-17 16:50:01.500
