,BVP,time
0,141.59,2022-10-26 16:54:47.562500
1,68.63,2022-10-26 16:54:47.578125
2,-14.92,2022-10-26 16:54:47.593750
3,-93.34,2022-10-26 16:54:47.609375
4,-153.5,2022-10-26 16:54:47.625000
5,-190.64,2022-10-26 16:54:47.640625
6,-210.44,2022-10-26 16:54:47.656250
7,-225.0,2022-10-26 16:54:47.671875
8,-245.08,2022-10-26 16:54:47.687500
9,-273.52,2022-10-26 16:54:47.703125
10,-303.29,2022-10-26 16:54:47.718750
11,-320.49,2022-10-26 16:54:47.734375
12,-310.9,2022-10-26 16:54:47.750000
13,-266.47,2022-10-26 16:54:47.765625
14,-188.55,2022-10-26 16:54:47.781250
15,-86.33,2022-10-26 16:54:47.796875
16,25.75,2022-10-26 16:54:47.812500
17,133.39,2022-10-26 16:54:47.828125
18,225.7,2022-10-26 16:54:47.843750
19,296.48,2022-10-26 16:54:47.859375
20,343.72,2022-10-26 16:54:47.875000
21,368.37,2022-10-26 16:54:47.890625
22,371.97,2022-10-26 16:54:47.906250
23,356.5,2022-10-26 16:54:47.921875
24,323.02,2022-10-26 16:54:47.937500
25,272.91,2022-10-26 16:54:47.953125
26,208.58,2022-10-26 16:54:47.968750
27,133.52,2022-10-26 16:54:47.984375
28,52.99,2022-10-26 16:54:48.000000
29,-28.03,2022-10-26 16:54:48.015625
30,-104.71,2022-10-26 16:54:48.031250
31,-173.82,2022-10-26 16:54:48.046875
32,-233.75,2022-10-26 16:54:48.062500
33,-282.85,2022-10-26 16:54:48.078125
34,-319.75,2022-10-26 16:54:48.093750
35,-342.35,2022-10-26 16:54:48.109375
36,-349.23,2022-10-26 16:54:48.125000
37,-339.83,2022-10-26 16:54:48.140625
38,-314.64,2022-10-26 16:54:48.156250
39,-275.35,2022-10-26 16:54:48.171875
40,-224.72,2022-10-26 16:54:48.187500
41,-166.13,2022-10-26 16:54:48.203125
42,-104.52,2022-10-26 16:54:48.218750
43,-47.19,2022-10-26 16:54:48.234375
44,-2.01,2022-10-26 16:54:48.250000
45,23.67,2022-10-26 16:54:48.265625
46,25.6,2022-10-26 16:54:48.281250
47,5.18,2022-10-26 16:54:48.296875
48,-30.38,2022-10-26 16:54:48.312500
49,-70.2,2022-10-26 16:54:48.328125
50,-102.65,2022-10-26 16:54:48.343750
51,-119.54,2022-10-26 16:54:48.359375
52,-118.83,2022-10-26 16:54:48.375000
53,-104.16,2022-10-26 16:54:48.390625
54,-83.71,2022-10-26 16:54:48.406250
55,-66.26,2022-10-26 16:54:48.421875
56,-58.73,2022-10-26 16:54:48.437500
57,-64.76,2022-10-26 16:54:48.453125
58,-84.79,2022-10-26 16:54:48.468750
59,-116.82,2022-10-26 16:54:48.484375
60,-156.2,2022-10-26 16:54:48.500000
61,-197.09,2022-10-26 16:54:48.515625
62,-232.35,2022-10-26 16:54:48.531250
63,-255.99,2022-10-26 16:54:48.546875
64,-265.51,2022-10-26 16:54:48.562500
65,-262.5,2022-10-26 16:54:48.578125
