,TEMP,time
0,35.13,2022-08-17 13:53:55.500
1,35.13,2022-08-17 13:53:55.750
2,35.15,2022-08-17 13:53:56.000
3,35.15,2022-08-17 13:53:56.250
4,35.15,2022-08-17 13:53:56.500
5,35.15,2022-08-17 13:53:56.750
6,35.15,2022-08-17 13:53:57.000
7,35.15,2022-08-17 13:53:57.250
8,35.15,2022-08-17 13:53:57.500
9,35.15,2022-08-17 13:53:57.750
10,35.15,2022-08-17 13:53:58.000
11,35.15,2022-08-17 13:53:58.250
12,35.15,2022-08-17 13:53:58.500
13,35.15,2022-08-17 13:53:58.750
14,35.16,2022-08-17 13:53:59.000
15,35.16,2022-08-17 13:53:59.250
16,35.16,2022-08-17 13:53:59.500
17,35.16,2022-08-17 13:53:59.750
18,35.16,2022-08-17 13:54:00.000
19,35.16,2022-08-17 13:54:00.250
20,35.16,2022-08-17 13:54:00.500
21,35.16,2022-08-17 13:54:00.750
22,35.15,2022-08-17 13:54:01.000
23,35.15,2022-08-17 13:54:01.250
24,35.15,2022-08-17 13:54:01.500
25,35.15,2022-08-17 13:54:01.750
26,35.16,2022-08-17 13:54:02.000
27,35.16,2022-08-17 13:54:02.250
28,35.16,2022-08-17 13:54:02.500
29,35.16,2022-08-17 13:54:02.750
30,35.15,2022-08-17 13:54:03.000
31,35.15,2022-08-17 13:54:03.250
32,35.15,2022-08-17 13:54:03.500
33,35.15,2022-08-17 13:54:03.750
34,35.16,2022-08-17 13:54:04.000
35,35.16,2022-08-17 13:54:04.250
36,35.16,2022-08-17 13:54:04.500
37,35.16,2022-08-17 13:54:04.750
38,35.16,2022-08-17 13:54:05.000
39,35.16,2022-08-17 13:54:05.250
40,35.16,2022-08-17 13:54:05.500
41,35.16,2022-08-17 13:54:05.750
42,35.16,2022-08-17 13:54:06.000
43,35.16,2022-08-17 13:54:06.250
44,35.16,2022-08-17 13:54:06.500
45,35.16,2022-08-17 13:54:06.750
46,35.16,2022-08-17 13:54:07.000
47,35.16,2022-08-17 13:54:07.250
48,35.16,2022-08-17 13:54:07.500
49,35.16,2022-08-17 13:54:07.750
50,35.15,2022-08-17 13:54:08.000
51,35.15,2022-08-17 13:54:08.250
52,35.15,2022-08-17 13:54:08.500
53,35.15,2022-08-17 13:54:08.750
54,35.15,2022-08-17 13:54:09.000
55,35.15,2022-08-17 13:54:09.250
56,35.15,2022-08-17 13:54:09.500
57,35.15,2022-08-17 13:54:09.750
58,35.16,2022-08-17 13:54:10.000
59,35.16,2022-08-17 13:54:10.250
60,35.16,2022-08-17 13:54:10.500
61,35.16,2022-08-17 13:54:10.750
62,35.15,2022-08-17 13:54:11.000
63,35.15,2022-08-17 13:54:11.250
64,35.15,2022-08-17 13:54:11.500
65,35.15,2022-08-17 13:54:11.750
66,35.16,2022-08-17 13:54:12.000
67,35.16,2022-08-17 13:54:12.250
68,35.16,2022-08-17 13:54:12.500
69,35.16,2022-08-17 13:54:12.750
70,35.15,2022-08-17 13:54:13.000
71,35.15,2022-08-17 13:54:13.250
72,35.15,2022-08-17 13:54:13.500
73,35.15,2022-08-17 13:54:13.750
74,35.16,2022-08-17 13:54:14.000
75,35.16,2022-08-17 13:54:14.250
76,35.16,2022-08-17 13:54:14.500
77,35.16,2022-08-17 13:54:14.750
78,35.16,2022-08-17 13:54:15.000
79,35.16,2022-08-17 13:54:15.250
80,35.16,2022-08-17 13:54:15.500
81,35.16,2022-08-17 13:54:15.750
82,35.16,2022-08-17 13:54:16.000
83,35.16,2022-08-17 13:54:16.250
84,35.16,2022-08-17 13:54:16.500
85,35.16,2022-08-17 13:54:16.750
86,35.16,2022-08-17 13:54:17.000
87,35.16,2022-08-17 13:54:17.250
88,35.16,2022-08-17 13:54:17.500
89,35.16,2022-08-17 13:54:17.750
90,35.18,2022-08-17 13:54:18.000
91,35.18,2022-08-17 13:54:18.250
92,35.18,2022-08-17 13:54:18.500
93,35.18,2022-08-17 13:54:18.750
94,35.16,2022-08-17 13:54:19.000
95,35.16,2022-08-17 13:54:19.250
96,35.16,2022-08-17 13:54:19.500
97,35.16,2022-08-17 13:54:19.750
98,35.16,2022-08-17 13:54:20.000
99,35.16,2022-08-17 13:54:20.250
100,35.16,2022-08-17 13:54:20.500
101,35.16,2022-08-17 13:54:20.750
102,35.18,2022-08-17 13:54:21.000
103,35.18,2022-08-17 13:54:21.250
104,35.18,2022-08-17 13:54:21.500
105,35.18,2022-08-17 13:54:21.750
106,35.18,2022-08-17 13:54:22.000
107,35.18,2022-08-17 13:54:22.250
108,35.18,2022-08-17 13:54:22.500
109,35.18,2022-08-17 13:54:22.750
110,35.18,2022-08-17 13:54:23.000
111,35.18,2022-08-17 13:54:23.250
112,35.18,2022-08-17 13:54:23.500
113,35.18,2022-08-17 13:54:23.750
114,35.15,2022-08-17 13:54:24.000
115,35.15,2022-08-17 13:54:24.250
116,35.15,2022-08-17 13:54:24.500
117,35.15,2022-08-17 13:54:24.750
118,35.16,2022-08-17 13:54:25.000
119,35.16,2022-08-17 13:54:25.250
120,35.16,2022-08-17 13:54:25.500
121,35.16,2022-08-17 13:54:25.750
122,35.18,2022-08-17 13:54:26.000
123,35.18,2022-08-17 13:54:26.250
124,35.18,2022-08-17 13:54:26.500
125,35.18,2022-08-17 13:54:26.750
126,35.18,2022-08-17 13:54:27.000
127,35.18,2022-08-17 13:54:27.250
128,35.18,2022-08-17 13:54:27.500
129,35.18,2022-08-17 13:54:27.750
130,35.16,2022-08-17 13:54:28.000
131,35.16,2022-08-17 13:54:28.250
132,35.16,2022-08-17 13:54:28.500
133,35.16,2022-08-17 13:54:28.750
134,35.16,2022-08-17 13:54:29.000
135,35.16,2022-08-17 13:54:29.250
136,35.16,2022-08-17 13:54:29.500
137,35.16,2022-08-17 13:54:29.750
138,35.16,2022-08-17 13:54:30.000
139,35.16,2022-08-17 13:54:30.250
140,35.16,2022-08-17 13:54:30.500
141,35.16,2022-08-17 13:54:30.750
142,35.18,2022-08-17 13:54:31.000
143,35.18,2022-08-17 13:54:31.250
