,EDA,time
0,5.391401,2021-12-17 16:11:57.000
1,5.427279,2021-12-17 16:11:57.250
2,5.427279,2021-12-17 16:11:57.500
3,5.432404,2021-12-17 16:11:57.750
4,5.43881,2021-12-17 16:11:58.000
5,5.347836,2021-12-17 16:11:58.250
6,5.290176,2021-12-17 16:11:58.500
7,5.299144999999999,2021-12-17 16:11:58.750
8,5.285051,2021-12-17 16:11:59.000
9,5.282488,2021-12-17 16:11:59.250
10,5.281207,2021-12-17 16:11:59.500
11,5.276082,2021-12-17 16:11:59.750
12,5.273519,2021-12-17 16:12:00.000
13,5.2748,2021-12-17 16:12:00.250
14,5.2748,2021-12-17 16:12:00.500
15,5.270956,2021-12-17 16:12:00.750
16,5.270956,2021-12-17 16:12:01.000
17,5.2658309999999995,2021-12-17 16:12:01.250
18,5.267112,2021-12-17 16:12:01.500
19,5.256862,2021-12-17 16:12:01.750
20,5.256862,2021-12-17 16:12:02.000
21,5.254299,2021-12-17 16:12:02.250
22,5.2581430000000005,2021-12-17 16:12:02.500
23,5.246611,2021-12-17 16:12:02.750
24,5.224828,2021-12-17 16:12:03.000
25,5.201764,2021-12-17 16:12:03.250
26,5.190232,2021-12-17 16:12:03.500
27,5.297864,2021-12-17 16:12:03.750
28,5.336304,2021-12-17 16:12:04.000
29,5.341429,2021-12-17 16:12:04.250
30,5.346555,2021-12-17 16:12:04.500
31,5.343992,2021-12-17 16:12:04.750
32,5.346555,2021-12-17 16:12:05.000
33,5.3017080000000005,2021-12-17 16:12:05.250
34,5.299144999999999,2021-12-17 16:12:05.500
35,5.254299,2021-12-17 16:12:05.750
36,5.228672,2021-12-17 16:12:06.000
37,5.209452,2021-12-17 16:12:06.250
38,5.201764,2021-12-17 16:12:06.500
39,5.190232,2021-12-17 16:12:06.750
40,5.194076,2021-12-17 16:12:07.000
41,5.185107,2021-12-17 16:12:07.250
42,5.1787,2021-12-17 16:12:07.500
43,5.16845,2021-12-17 16:12:07.750
44,5.164606,2021-12-17 16:12:08.000
45,5.1594809999999995,2021-12-17 16:12:08.250
46,5.160762,2021-12-17 16:12:08.500
47,5.155636,2021-12-17 16:12:08.750
48,5.151793,2021-12-17 16:12:09.000
49,5.158199,2021-12-17 16:12:09.250
50,5.150511,2021-12-17 16:12:09.500
51,5.158199,2021-12-17 16:12:09.750
52,5.146667,2021-12-17 16:12:10.000
53,5.146667,2021-12-17 16:12:10.250
54,5.146667,2021-12-17 16:12:10.500
55,5.142823,2021-12-17 16:12:10.750
56,5.14026,2021-12-17 16:12:11.000
57,5.131291,2021-12-17 16:12:11.250
58,5.133854,2021-12-17 16:12:11.500
59,5.124885,2021-12-17 16:12:11.750
60,5.115915,2021-12-17 16:12:12.000
61,5.117197,2021-12-17 16:12:12.250
62,5.104383,2021-12-17 16:12:12.500
63,5.10182,2021-12-17 16:12:12.750
64,5.0966949999999995,2021-12-17 16:12:13.000
65,5.087726,2021-12-17 16:12:13.250
66,5.081319000000001,2021-12-17 16:12:13.500
67,5.07235,2021-12-17 16:12:13.750
68,5.074913,2021-12-17 16:12:14.000
69,5.067225,2021-12-17 16:12:14.250
70,5.069787,2021-12-17 16:12:14.500
71,5.068506,2021-12-17 16:12:14.750
72,5.055693,2021-12-17 16:12:15.000
73,5.055693,2021-12-17 16:12:15.250
74,5.051848000000001,2021-12-17 16:12:15.500
75,5.0454419999999995,2021-12-17 16:12:15.750
76,5.0454419999999995,2021-12-17 16:12:16.000
77,5.03391,2021-12-17 16:12:16.250
78,5.031347,2021-12-17 16:12:16.500
79,5.023658999999999,2021-12-17 16:12:16.750
80,5.0121269999999996,2021-12-17 16:12:17.000
81,5.009564,2021-12-17 16:12:17.250
82,4.998033,2021-12-17 16:12:17.500
83,4.989063,2021-12-17 16:12:17.750
84,5.000595,2021-12-17 16:12:18.000
85,4.992908,2021-12-17 16:12:18.250
86,4.9865010000000005,2021-12-17 16:12:18.500
87,4.9826559999999995,2021-12-17 16:12:18.750
88,4.974969000000001,2021-12-17 16:12:19.000
89,4.980094,2021-12-17 16:12:19.250
90,4.964718,2021-12-17 16:12:19.500
91,4.967281,2021-12-17 16:12:19.750
92,4.9570300000000005,2021-12-17 16:12:20.000
93,4.953186,2021-12-17 16:12:20.250
94,4.9570300000000005,2021-12-17 16:12:20.500
95,4.978813,2021-12-17 16:12:20.750
96,5.036473,2021-12-17 16:12:21.000
97,5.071068,2021-12-17 16:12:21.250
98,5.105664,2021-12-17 16:12:21.500
99,5.100539,2021-12-17 16:12:21.750
100,5.000595,2021-12-17 16:12:22.000
101,4.960874,2021-12-17 16:12:22.250
102,4.992908,2021-12-17 16:12:22.500
103,5.073631,2021-12-17 16:12:22.750
104,5.076194,2021-12-17 16:12:23.000
105,5.090289,2021-12-17 16:12:23.250
106,5.095414,2021-12-17 16:12:23.500
107,5.077475,2021-12-17 16:12:23.750
108,4.963437,2021-12-17 16:12:24.000
109,4.923716000000001,2021-12-17 16:12:24.250
110,4.924647,2021-12-17 16:12:24.500
111,4.9054269999999995,2021-12-17 16:12:24.750
112,4.87852,2021-12-17 16:12:25.000
113,4.852893,2021-12-17 16:12:25.250
114,4.832391,2021-12-17 16:12:25.500
115,4.808046,2021-12-17 16:12:25.750
116,4.805483000000001,2021-12-17 16:12:26.000
117,4.787545,2021-12-17 16:12:26.250
118,4.774732,2021-12-17 16:12:26.500
119,4.77345,2021-12-17 16:12:26.750
120,4.763199,2021-12-17 16:12:27.000
121,4.756793,2021-12-17 16:12:27.250
122,4.749105,2021-12-17 16:12:27.500
123,4.737573,2021-12-17 16:12:27.750
124,4.7298849999999995,2021-12-17 16:12:28.000
125,4.70554,2021-12-17 16:12:28.250
126,4.679913,2021-12-17 16:12:28.500
127,4.667098999999999,2021-12-17 16:12:28.750
128,4.646598,2021-12-17 16:12:29.000
129,4.6235349999999995,2021-12-17 16:12:29.250
130,4.6120019999999995,2021-12-17 16:12:29.500
131,4.5966260000000005,2021-12-17 16:12:29.750
132,4.585094000000001,2021-12-17 16:12:30.000
133,4.563312000000001,2021-12-17 16:12:30.250
134,4.563312000000001,2021-12-17 16:12:30.500
135,4.72476,2021-12-17 16:12:30.750
136,4.778575,2021-12-17 16:12:31.000
137,4.815734,2021-12-17 16:12:31.250
138,4.828547,2021-12-17 16:12:31.500
139,4.842642,2021-12-17 16:12:31.750
140,4.847767,2021-12-17 16:12:32.000
141,4.8439239999999995,2021-12-17 16:12:32.250
142,4.827266000000001,2021-12-17 16:12:32.500
143,4.8029209999999996,2021-12-17 16:12:32.750
144,4.793952,2021-12-17 16:12:33.000
145,4.787545,2021-12-17 16:12:33.250
146,4.783701000000001,2021-12-17 16:12:33.500
147,4.779857,2021-12-17 16:12:33.750
148,4.760637,2021-12-17 16:12:34.000
149,4.754230000000001,2021-12-17 16:12:34.250
150,4.750386,2021-12-17 16:12:34.500
151,4.746542,2021-12-17 16:12:34.750
152,4.747824,2021-12-17 16:12:35.000
153,4.737573,2021-12-17 16:12:35.250
154,4.733729,2021-12-17 16:12:35.500
155,4.733729,2021-12-17 16:12:35.750
156,4.726041,2021-12-17 16:12:36.000
157,4.745261,2021-12-17 16:12:36.250
158,4.751666999999999,2021-12-17 16:12:36.500
159,4.776013,2021-12-17 16:12:36.750
160,4.781137999999999,2021-12-17 16:12:37.000
161,4.784982,2021-12-17 16:12:37.250
162,4.778575,2021-12-17 16:12:37.500
163,4.776013,2021-12-17 16:12:37.750
164,4.742698000000001,2021-12-17 16:12:38.000
165,4.63891,2021-12-17 16:12:38.250
166,4.63891,2021-12-17 16:12:38.500
167,4.722197,2021-12-17 16:12:38.750
168,4.731166,2021-12-17 16:12:39.000
169,4.750386,2021-12-17 16:12:39.250
170,4.774732,2021-12-17 16:12:39.500
171,4.797795,2021-12-17 16:12:39.750
172,4.7952330000000005,2021-12-17 16:12:40.000
173,4.8029209999999996,2021-12-17 16:12:40.250
174,4.818297,2021-12-17 16:12:40.500
175,4.822141,2021-12-17 16:12:40.750
176,4.828547,2021-12-17 16:12:41.000
177,4.833673,2021-12-17 16:12:41.250
178,4.828547,2021-12-17 16:12:41.500
179,4.840079,2021-12-17 16:12:41.750
180,4.81189,2021-12-17 16:12:42.000
181,4.783701000000001,2021-12-17 16:12:42.250
182,4.747824,2021-12-17 16:12:42.500
183,4.768325,2021-12-17 16:12:42.750
184,4.768325,2021-12-17 16:12:43.000
185,4.7657620000000005,2021-12-17 16:12:43.250
186,4.763199,2021-12-17 16:12:43.500
187,4.760637,2021-12-17 16:12:43.750
188,4.750386,2021-12-17 16:12:44.000
189,4.747824,2021-12-17 16:12:44.250
190,4.742698000000001,2021-12-17 16:12:44.500
191,4.742698000000001,2021-12-17 16:12:44.750
192,4.743979,2021-12-17 16:12:45.000
193,4.741417,2021-12-17 16:12:45.250
194,4.745261,2021-12-17 16:12:45.500
195,4.741417,2021-12-17 16:12:45.750
196,4.740136,2021-12-17 16:12:46.000
197,4.745261,2021-12-17 16:12:46.250
198,4.7362910000000005,2021-12-17 16:12:46.500
199,4.768325,2021-12-17 16:12:46.750
200,4.792669999999999,2021-12-17 16:12:47.000
201,4.83111,2021-12-17 16:12:47.250
202,4.87852,2021-12-17 16:12:47.500
203,4.902864,2021-12-17 16:12:47.750
204,4.922085,2021-12-17 16:12:48.000
205,4.924647,2021-12-17 16:12:48.250
206,4.948993,2021-12-17 16:12:48.500
207,4.986151,2021-12-17 16:12:48.750
208,5.050218,2021-12-17 16:12:49.000
209,5.111722,2021-12-17 16:12:49.250
210,5.171944,2021-12-17 16:12:49.500
211,5.19629,2021-12-17 16:12:49.750
212,5.2026959999999995,2021-12-17 16:12:50.000
213,5.193727,2021-12-17 16:12:50.250
214,5.174507,2021-12-17 16:12:50.500
215,5.151443,2021-12-17 16:12:50.750
216,5.130941,2021-12-17 16:12:51.000
217,5.113003,2021-12-17 16:12:51.250
218,5.083532,2021-12-17 16:12:51.500
219,5.065594,2021-12-17 16:12:51.750
220,5.048936,2021-12-17 16:12:52.000
221,5.039967,2021-12-17 16:12:52.250
222,5.0297160000000005,2021-12-17 16:12:52.500
223,5.009215,2021-12-17 16:12:52.750
224,4.995121,2021-12-17 16:12:53.000
225,4.983589,2021-12-17 16:12:53.250
226,4.986151,2021-12-17 16:12:53.500
227,4.977182,2021-12-17 16:12:53.750
228,4.981026,2021-12-17 16:12:54.000
229,4.975901,2021-12-17 16:12:54.250
230,4.978463,2021-12-17 16:12:54.500
231,4.981026,2021-12-17 16:12:54.750
232,4.987432,2021-12-17 16:12:55.000
233,4.982307,2021-12-17 16:12:55.250
234,4.9682129999999995,2021-12-17 16:12:55.500
235,4.941305000000001,2021-12-17 16:12:55.750
236,4.9451480000000005,2021-12-17 16:12:56.000
