,BVP,time
0,24.01,2022-08-17 13:53:56.843750
1,18.63,2022-08-17 13:53:56.859375
2,13.56,2022-08-17 13:53:56.875000
3,8.82,2022-08-17 13:53:56.890625
4,4.27,2022-08-17 13:53:56.906250
5,-0.29,2022-08-17 13:53:56.921875
6,-5.03,2022-08-17 13:53:56.937500
7,-10.01,2022-08-17 13:53:56.953125
8,-15.13,2022-08-17 13:53:56.968750
9,-20.22,2022-08-17 13:53:56.984375
10,-25.19,2022-08-17 13:53:57.000000
11,-30.08,2022-08-17 13:53:57.015625
12,-35.22,2022-08-17 13:53:57.031250
13,-41.1,2022-08-17 13:53:57.046875
14,-48.25,2022-08-17 13:53:57.062500
15,-56.99,2022-08-17 13:53:57.078125
16,-67.11,2022-08-17 13:53:57.093750
17,-77.64,2022-08-17 13:53:57.109375
18,-86.87,2022-08-17 13:53:57.125000
19,-92.73,2022-08-17 13:53:57.140625
20,-93.36,2022-08-17 13:53:57.156250
21,-87.71,2022-08-17 13:53:57.171875
22,-75.98,2022-08-17 13:53:57.187500
23,-59.51,2022-08-17 13:53:57.203125
24,-40.32,2022-08-17 13:53:57.218750
25,-20.58,2022-08-17 13:53:57.234375
26,-2.03,2022-08-17 13:53:57.250000
27,14.19,2022-08-17 13:53:57.265625
28,27.53,2022-08-17 13:53:57.281250
29,37.8,2022-08-17 13:53:57.296875
30,45.03,2022-08-17 13:53:57.312500
31,49.38,2022-08-17 13:53:57.328125
32,51.1,2022-08-17 13:53:57.343750
33,50.59,2022-08-17 13:53:57.359375
34,48.37,2022-08-17 13:53:57.375000
35,45.04,2022-08-17 13:53:57.390625
36,41.22,2022-08-17 13:53:57.406250
37,37.43,2022-08-17 13:53:57.421875
38,34.07,2022-08-17 13:53:57.437500
39,31.34,2022-08-17 13:53:57.453125
40,29.27,2022-08-17 13:53:57.468750
41,27.79,2022-08-17 13:53:57.484375
42,26.79,2022-08-17 13:53:57.500000
43,26.19,2022-08-17 13:53:57.515625
44,25.94,2022-08-17 13:53:57.531250
45,26.06,2022-08-17 13:53:57.546875
46,26.46,2022-08-17 13:53:57.562500
47,26.99,2022-08-17 13:53:57.578125
48,27.37,2022-08-17 13:53:57.593750
49,27.31,2022-08-17 13:53:57.609375
50,26.63,2022-08-17 13:53:57.625000
51,25.31,2022-08-17 13:53:57.640625
52,23.47,2022-08-17 13:53:57.656250
53,21.34,2022-08-17 13:53:57.671875
54,19.19,2022-08-17 13:53:57.687500
55,17.17,2022-08-17 13:53:57.703125
56,15.31,2022-08-17 13:53:57.718750
57,13.47,2022-08-17 13:53:57.734375
58,11.52,2022-08-17 13:53:57.750000
59,9.35,2022-08-17 13:53:57.765625
60,6.87,2022-08-17 13:53:57.781250
