,HR,time
0,80.45,2022-10-28 16:43:26
1,80.57,2022-10-28 16:43:27
2,80.67,2022-10-28 16:43:28
3,80.8,2022-10-28 16:43:29
4,80.92,2022-10-28 16:43:30
5,81.04,2022-10-28 16:43:31
6,81.14,2022-10-28 16:43:32
7,81.21,2022-10-28 16:43:33
8,81.3,2022-10-28 16:43:34
9,81.42,2022-10-28 16:43:35
10,81.56,2022-10-28 16:43:36
11,81.7,2022-10-28 16:43:37
12,81.82,2022-10-28 16:43:38
13,81.94,2022-10-28 16:43:39
14,82.03,2022-10-28 16:43:40
15,82.14,2022-10-28 16:43:41
16,82.21,2022-10-28 16:43:42
17,82.26,2022-10-28 16:43:43
18,82.3,2022-10-28 16:43:44
19,82.32,2022-10-28 16:43:45
20,82.33,2022-10-28 16:43:46
21,82.35,2022-10-28 16:43:47
22,82.36,2022-10-28 16:43:48
23,82.38,2022-10-28 16:43:49
24,82.37,2022-10-28 16:43:50
25,82.36,2022-10-28 16:43:51
26,82.35,2022-10-28 16:43:52
27,82.37,2022-10-28 16:43:53
28,82.38,2022-10-28 16:43:54
29,82.35,2022-10-28 16:43:55
30,82.33,2022-10-28 16:43:56
31,82.3,2022-10-28 16:43:57
32,82.3,2022-10-28 16:43:58
33,82.31,2022-10-28 16:43:59
34,82.3,2022-10-28 16:44:00
35,82.32,2022-10-28 16:44:01
36,82.33,2022-10-28 16:44:02
37,82.34,2022-10-28 16:44:03
38,82.37,2022-10-28 16:44:04
39,82.57,2022-10-28 16:44:05
40,82.73,2022-10-28 16:44:06
41,82.9,2022-10-28 16:44:07
42,83.37,2022-10-28 16:44:08
43,83.22,2022-10-28 16:44:09
44,83.2,2022-10-28 16:44:10
45,83.2,2022-10-28 16:44:11
46,83.18,2022-10-28 16:44:12
47,83.13,2022-10-28 16:44:13
48,83.05,2022-10-28 16:44:14
49,82.93,2022-10-28 16:44:15
50,82.8,2022-10-28 16:44:16
51,82.67,2022-10-28 16:44:17
52,82.55,2022-10-28 16:44:18
53,82.43,2022-10-28 16:44:19
54,82.33,2022-10-28 16:44:20
55,82.23,2022-10-28 16:44:21
56,82.13,2022-10-28 16:44:22
57,82.03,2022-10-28 16:44:23
58,81.97,2022-10-28 16:44:24
59,81.93,2022-10-28 16:44:25
60,81.9,2022-10-28 16:44:26
61,81.87,2022-10-28 16:44:27
62,81.82,2022-10-28 16:44:28
63,81.77,2022-10-28 16:44:29
64,81.72,2022-10-28 16:44:30
65,81.68,2022-10-28 16:44:31
66,81.63,2022-10-28 16:44:32
67,81.58,2022-10-28 16:44:33
68,81.5,2022-10-28 16:44:34
69,81.38,2022-10-28 16:44:35
70,81.23,2022-10-28 16:44:36
71,81.1,2022-10-28 16:44:37
72,80.93,2022-10-28 16:44:38
73,80.75,2022-10-28 16:44:39
74,80.6,2022-10-28 16:44:40
75,80.45,2022-10-28 16:44:41
76,80.3,2022-10-28 16:44:42
77,80.13,2022-10-28 16:44:43
78,79.93,2022-10-28 16:44:44
79,79.75,2022-10-28 16:44:45
80,79.55,2022-10-28 16:44:46
81,79.38,2022-10-28 16:44:47
82,79.22,2022-10-28 16:44:48
83,79.07,2022-10-28 16:44:49
84,78.98,2022-10-28 16:44:50
85,78.95,2022-10-28 16:44:51
86,78.88,2022-10-28 16:44:52
87,78.83,2022-10-28 16:44:53
88,78.78,2022-10-28 16:44:54
89,78.75,2022-10-28 16:44:55
90,78.72,2022-10-28 16:44:56
91,78.77,2022-10-28 16:44:57
92,78.77,2022-10-28 16:44:58
93,78.73,2022-10-28 16:44:59
94,78.7,2022-10-28 16:45:00
95,78.67,2022-10-28 16:45:01
96,78.63,2022-10-28 16:45:02
97,78.62,2022-10-28 16:45:03
98,78.6,2022-10-28 16:45:04
99,78.52,2022-10-28 16:45:05
100,78.48,2022-10-28 16:45:06
101,78.48,2022-10-28 16:45:07
102,78.5,2022-10-28 16:45:08
103,78.52,2022-10-28 16:45:09
104,78.53,2022-10-28 16:45:10
105,78.53,2022-10-28 16:45:11
106,78.53,2022-10-28 16:45:12
107,78.53,2022-10-28 16:45:13
108,78.55,2022-10-28 16:45:14
109,78.55,2022-10-28 16:45:15
110,78.6,2022-10-28 16:45:16
111,78.63,2022-10-28 16:45:17
112,78.7,2022-10-28 16:45:18
113,78.75,2022-10-28 16:45:19
114,78.82,2022-10-28 16:45:20
115,78.87,2022-10-28 16:45:21
116,78.88,2022-10-28 16:45:22
117,78.87,2022-10-28 16:45:23
118,78.87,2022-10-28 16:45:24
119,78.78,2022-10-28 16:45:25
120,78.7,2022-10-28 16:45:26
121,78.62,2022-10-28 16:45:27
122,78.57,2022-10-28 16:45:28
123,78.53,2022-10-28 16:45:29
124,78.52,2022-10-28 16:45:30
125,78.5,2022-10-28 16:45:31
126,78.5,2022-10-28 16:45:32
127,78.53,2022-10-28 16:45:33
128,78.58,2022-10-28 16:45:34
129,78.68,2022-10-28 16:45:35
130,78.8,2022-10-28 16:45:36
131,78.9,2022-10-28 16:45:37
132,79.05,2022-10-28 16:45:38
133,79.22,2022-10-28 16:45:39
134,79.37,2022-10-28 16:45:40
135,79.52,2022-10-28 16:45:41
136,79.68,2022-10-28 16:45:42
137,79.88,2022-10-28 16:45:43
138,80.1,2022-10-28 16:45:44
139,80.3,2022-10-28 16:45:45
140,80.52,2022-10-28 16:45:46
141,80.72,2022-10-28 16:45:47
142,80.92,2022-10-28 16:45:48
143,81.13,2022-10-28 16:45:49
144,81.28,2022-10-28 16:45:50
145,81.38,2022-10-28 16:45:51
146,81.5,2022-10-28 16:45:52
147,81.58,2022-10-28 16:45:53
148,81.67,2022-10-28 16:45:54
149,81.75,2022-10-28 16:45:55
150,81.83,2022-10-28 16:45:56
151,81.82,2022-10-28 16:45:57
152,81.82,2022-10-28 16:45:58
153,81.83,2022-10-28 16:45:59
154,81.85,2022-10-28 16:46:00
155,81.85,2022-10-28 16:46:01
156,81.85,2022-10-28 16:46:02
157,81.83,2022-10-28 16:46:03
158,81.78,2022-10-28 16:46:04
159,81.83,2022-10-28 16:46:05
160,81.82,2022-10-28 16:46:06
161,81.78,2022-10-28 16:46:07
162,81.75,2022-10-28 16:46:08
163,81.73,2022-10-28 16:46:09
164,81.75,2022-10-28 16:46:10
165,81.77,2022-10-28 16:46:11
166,81.8,2022-10-28 16:46:12
167,81.83,2022-10-28 16:46:13
168,81.87,2022-10-28 16:46:14
169,81.93,2022-10-28 16:46:15
170,81.95,2022-10-28 16:46:16
171,81.98,2022-10-28 16:46:17
172,81.98,2022-10-28 16:46:18
173,82.02,2022-10-28 16:46:19
174,82.03,2022-10-28 16:46:20
175,82.1,2022-10-28 16:46:21
176,82.2,2022-10-28 16:46:22
177,82.32,2022-10-28 16:46:23
178,82.42,2022-10-28 16:46:24
179,82.55,2022-10-28 16:46:25
180,82.65,2022-10-28 16:46:26
181,82.73,2022-10-28 16:46:27
182,82.8,2022-10-28 16:46:28
183,82.83,2022-10-28 16:46:29
184,82.85,2022-10-28 16:46:30
185,82.87,2022-10-28 16:46:31
186,82.88,2022-10-28 16:46:32
