,BVP,time
0,379.65,2022-10-28 10:46:20.984375
1,355.98,2022-10-28 10:46:21.000000
2,325.08,2022-10-28 10:46:21.015625
3,295.75,2022-10-28 10:46:21.031250
4,272.16,2022-10-28 10:46:21.046875
5,251.44,2022-10-28 10:46:21.062500
6,223.58,2022-10-28 10:46:21.078125
7,177.27,2022-10-28 10:46:21.093750
8,106.54,2022-10-28 10:46:21.109375
9,13.95,2022-10-28 10:46:21.125000
10,-89.09,2022-10-28 10:46:21.140625
11,-187.57,2022-10-28 10:46:21.156250
12,-269.4,2022-10-28 10:46:21.171875
13,-329.38,2022-10-28 10:46:21.187500
14,-370.36,2022-10-28 10:46:21.203125
15,-400.0,2022-10-28 10:46:21.218750
16,-426.3,2022-10-28 10:46:21.234375
17,-453.73,2022-10-28 10:46:21.250000
18,-481.24,2022-10-28 10:46:21.265625
19,-504.25,2022-10-28 10:46:21.281250
20,-517.24,2022-10-28 10:46:21.296875
21,-517.08,2022-10-28 10:46:21.312500
22,-504.18,2022-10-28 10:46:21.328125
23,-480.78,2022-10-28 10:46:21.343750
24,-449.06,2022-10-28 10:46:21.359375
25,-408.88,2022-10-28 10:46:21.375000
26,-357.98,2022-10-28 10:46:21.390625
27,-293.69,2022-10-28 10:46:21.406250
28,-215.14,2022-10-28 10:46:21.421875
29,-125.02,2022-10-28 10:46:21.437500
30,-29.03,2022-10-28 10:46:21.453125
31,65.8,2022-10-28 10:46:21.468750
32,153.62,2022-10-28 10:46:21.484375
33,230.89,2022-10-28 10:46:21.500000
34,296.28,2022-10-28 10:46:21.515625
35,349.72,2022-10-28 10:46:21.531250
36,391.03,2022-10-28 10:46:21.546875
37,419.49,2022-10-28 10:46:21.562500
38,433.91,2022-10-28 10:46:21.578125
39,434.42,2022-10-28 10:46:21.593750
40,423.33,2022-10-28 10:46:21.609375
41,406.57,2022-10-28 10:46:21.625000
42,392.79,2022-10-28 10:46:21.640625
43,391.06,2022-10-28 10:46:21.656250
44,406.9,2022-10-28 10:46:21.671875
45,439.46,2022-10-28 10:46:21.687500
46,480.32,2022-10-28 10:46:21.703125
47,516.25,2022-10-28 10:46:21.718750
48,534.59,2022-10-28 10:46:21.734375
