,TEMP,time
0,34.49,2022-10-28 16:08:43.500
1,34.49,2022-10-28 16:08:43.750
2,34.5,2022-10-28 16:08:44.000
3,34.5,2022-10-28 16:08:44.250
4,34.5,2022-10-28 16:08:44.500
5,34.5,2022-10-28 16:08:44.750
6,34.49,2022-10-28 16:08:45.000
7,34.49,2022-10-28 16:08:45.250
8,34.49,2022-10-28 16:08:45.500
9,34.49,2022-10-28 16:08:45.750
10,34.49,2022-10-28 16:08:46.000
11,34.49,2022-10-28 16:08:46.250
12,34.49,2022-10-28 16:08:46.500
13,34.49,2022-10-28 16:08:46.750
14,34.49,2022-10-28 16:08:47.000
15,34.49,2022-10-28 16:08:47.250
16,34.49,2022-10-28 16:08:47.500
17,34.49,2022-10-28 16:08:47.750
18,34.47,2022-10-28 16:08:48.000
19,34.47,2022-10-28 16:08:48.250
20,34.47,2022-10-28 16:08:48.500
21,34.47,2022-10-28 16:08:48.750
22,34.49,2022-10-28 16:08:49.000
23,34.49,2022-10-28 16:08:49.250
24,34.49,2022-10-28 16:08:49.500
25,34.49,2022-10-28 16:08:49.750
26,34.5,2022-10-28 16:08:50.000
27,34.5,2022-10-28 16:08:50.250
28,34.5,2022-10-28 16:08:50.500
29,34.5,2022-10-28 16:08:50.750
30,34.49,2022-10-28 16:08:51.000
31,34.49,2022-10-28 16:08:51.250
32,34.49,2022-10-28 16:08:51.500
33,34.49,2022-10-28 16:08:51.750
34,34.49,2022-10-28 16:08:52.000
35,34.49,2022-10-28 16:08:52.250
36,34.49,2022-10-28 16:08:52.500
37,34.49,2022-10-28 16:08:52.750
38,34.5,2022-10-28 16:08:53.000
39,34.5,2022-10-28 16:08:53.250
40,34.5,2022-10-28 16:08:53.500
41,34.5,2022-10-28 16:08:53.750
42,34.49,2022-10-28 16:08:54.000
43,34.49,2022-10-28 16:08:54.250
44,34.49,2022-10-28 16:08:54.500
45,34.49,2022-10-28 16:08:54.750
46,34.5,2022-10-28 16:08:55.000
47,34.5,2022-10-28 16:08:55.250
48,34.5,2022-10-28 16:08:55.500
49,34.5,2022-10-28 16:08:55.750
50,34.53,2022-10-28 16:08:56.000
51,34.53,2022-10-28 16:08:56.250
52,34.53,2022-10-28 16:08:56.500
53,34.53,2022-10-28 16:08:56.750
54,34.5,2022-10-28 16:08:57.000
55,34.5,2022-10-28 16:08:57.250
56,34.5,2022-10-28 16:08:57.500
57,34.5,2022-10-28 16:08:57.750
58,34.53,2022-10-28 16:08:58.000
59,34.53,2022-10-28 16:08:58.250
60,34.53,2022-10-28 16:08:58.500
61,34.53,2022-10-28 16:08:58.750
62,34.5,2022-10-28 16:08:59.000
63,34.5,2022-10-28 16:08:59.250
64,34.5,2022-10-28 16:08:59.500
65,34.5,2022-10-28 16:08:59.750
66,34.49,2022-10-28 16:09:00.000
67,34.49,2022-10-28 16:09:00.250
68,34.49,2022-10-28 16:09:00.500
69,34.49,2022-10-28 16:09:00.750
70,34.49,2022-10-28 16:09:01.000
71,34.49,2022-10-28 16:09:01.250
72,34.49,2022-10-28 16:09:01.500
73,34.49,2022-10-28 16:09:01.750
74,34.49,2022-10-28 16:09:02.000
75,34.49,2022-10-28 16:09:02.250
76,34.49,2022-10-28 16:09:02.500
77,34.49,2022-10-28 16:09:02.750
78,34.49,2022-10-28 16:09:03.000
79,34.49,2022-10-28 16:09:03.250
80,34.49,2022-10-28 16:09:03.500
81,34.49,2022-10-28 16:09:03.750
82,34.5,2022-10-28 16:09:04.000
83,34.5,2022-10-28 16:09:04.250
84,34.5,2022-10-28 16:09:04.500
85,34.5,2022-10-28 16:09:04.750
86,34.5,2022-10-28 16:09:05.000
87,34.5,2022-10-28 16:09:05.250
88,34.5,2022-10-28 16:09:05.500
89,34.5,2022-10-28 16:09:05.750
90,34.49,2022-10-28 16:09:06.000
91,34.49,2022-10-28 16:09:06.250
92,34.49,2022-10-28 16:09:06.500
93,34.49,2022-10-28 16:09:06.750
94,34.5,2022-10-28 16:09:07.000
95,34.5,2022-10-28 16:09:07.250
96,34.5,2022-10-28 16:09:07.500
