,BVP,time
0,-10.51,2022-10-26 16:35:22.000000
1,-9.2,2022-10-26 16:35:22.015625
2,-8.45,2022-10-26 16:35:22.031250
3,-7.16,2022-10-26 16:35:22.046875
4,-3.62,2022-10-26 16:35:22.062500
5,4.23,2022-10-26 16:35:22.078125
6,18.28,2022-10-26 16:35:22.093750
7,39.5,2022-10-26 16:35:22.109375
8,67.37,2022-10-26 16:35:22.125000
9,99.42,2022-10-26 16:35:22.140625
10,131.48,2022-10-26 16:35:22.156250
11,158.44,2022-10-26 16:35:22.171875
12,175.68,2022-10-26 16:35:22.187500
13,180.47,2022-10-26 16:35:22.203125
14,172.84,2022-10-26 16:35:22.218750
15,155.49,2022-10-26 16:35:22.234375
16,132.67,2022-10-26 16:35:22.250000
17,108.6,2022-10-26 16:35:22.265625
18,86.11,2022-10-26 16:35:22.281250
19,66.17,2022-10-26 16:35:22.296875
20,48.42,2022-10-26 16:35:22.312500
21,32.09,2022-10-26 16:35:22.328125
22,16.94,2022-10-26 16:35:22.343750
23,3.54,2022-10-26 16:35:22.359375
24,-7.22,2022-10-26 16:35:22.375000
25,-14.6,2022-10-26 16:35:22.390625
26,-18.35,2022-10-26 16:35:22.406250
27,-18.71,2022-10-26 16:35:22.421875
28,-16.18,2022-10-26 16:35:22.437500
29,-11.24,2022-10-26 16:35:22.453125
30,-4.36,2022-10-26 16:35:22.468750
31,3.91,2022-10-26 16:35:22.484375
32,12.78,2022-10-26 16:35:22.500000
33,21.17,2022-10-26 16:35:22.515625
34,28.1,2022-10-26 16:35:22.531250
35,33.18,2022-10-26 16:35:22.546875
36,36.85,2022-10-26 16:35:22.562500
37,40.23,2022-10-26 16:35:22.578125
38,44.78,2022-10-26 16:35:22.593750
39,51.67,2022-10-26 16:35:22.609375
40,61.11,2022-10-26 16:35:22.625000
41,72.12,2022-10-26 16:35:22.640625
42,82.19,2022-10-26 16:35:22.656250
43,88.11,2022-10-26 16:35:22.671875
44,86.98,2022-10-26 16:35:22.687500
45,77.52,2022-10-26 16:35:22.703125
46,60.93,2022-10-26 16:35:22.718750
47,41.09,2022-10-26 16:35:22.734375
48,23.44,2022-10-26 16:35:22.750000
49,13.03,2022-10-26 16:35:22.765625
50,12.56,2022-10-26 16:35:22.781250
51,20.61,2022-10-26 16:35:22.796875
52,32.94,2022-10-26 16:35:22.812500
53,44.61,2022-10-26 16:35:22.828125
54,52.14,2022-10-26 16:35:22.843750
55,54.47,2022-10-26 16:35:22.859375
56,52.7,2022-10-26 16:35:22.875000
57,48.81,2022-10-26 16:35:22.890625
58,44.36,2022-10-26 16:35:22.906250
59,39.7,2022-10-26 16:35:22.921875
60,32.87,2022-10-26 16:35:22.937500
61,22.01,2022-10-26 16:35:22.953125
62,6.79,2022-10-26 16:35:22.968750
63,-11.24,2022-10-26 16:35:22.984375
64,-29.82,2022-10-26 16:35:23.000000
65,-47.08,2022-10-26 16:35:23.015625
66,-62.2,2022-10-26 16:35:23.031250
67,-75.14,2022-10-26 16:35:23.046875
68,-86.06,2022-10-26 16:35:23.062500
69,-96.9,2022-10-26 16:35:23.078125
70,-108.78,2022-10-26 16:35:23.093750
71,-121.09,2022-10-26 16:35:23.109375
72,-131.81,2022-10-26 16:35:23.125000
73,-139.31,2022-10-26 16:35:23.140625
74,-143.06,2022-10-26 16:35:23.156250
75,-144.04,2022-10-26 16:35:23.171875
76,-143.9,2022-10-26 16:35:23.187500
77,-144.26,2022-10-26 16:35:23.203125
78,-148.69,2022-10-26 16:35:23.218750
79,-159.38,2022-10-26 16:35:23.234375
80,-175.95,2022-10-26 16:35:23.250000
81,-195.67,2022-10-26 16:35:23.265625
82,-215.81,2022-10-26 16:35:23.281250
83,-234.37,2022-10-26 16:35:23.296875
84,-250.85,2022-10-26 16:35:23.312500
85,-265.84,2022-10-26 16:35:23.328125
86,-264.37,2022-10-26 16:35:23.343750
87,-237.88,2022-10-26 16:35:23.359375
88,-188.9,2022-10-26 16:35:23.375000
89,-130.37,2022-10-26 16:35:23.390625
90,-75.63,2022-10-26 16:35:23.406250
91,-32.08,2022-10-26 16:35:23.421875
92,0.0,2022-10-26 16:35:23.437500
93,23.48,2022-10-26 16:35:23.453125
94,41.7,2022-10-26 16:35:23.468750
95,57.29,2022-10-26 16:35:23.484375
96,68.92,2022-10-26 16:35:23.500000
97,74.61,2022-10-26 16:35:23.515625
98,73.55,2022-10-26 16:35:23.531250
99,66.79,2022-10-26 16:35:23.546875
100,53.88,2022-10-26 16:35:23.562500
101,36.28,2022-10-26 16:35:23.578125
102,15.18,2022-10-26 16:35:23.593750
103,-7.77,2022-10-26 16:35:23.609375
104,-29.52,2022-10-26 16:35:23.625000
105,-47.4,2022-10-26 16:35:23.640625
106,-57.76,2022-10-26 16:35:23.656250
107,-56.87,2022-10-26 16:35:23.671875
108,-37.74,2022-10-26 16:35:23.687500
109,-4.73,2022-10-26 16:35:23.703125
110,32.73,2022-10-26 16:35:23.718750
111,65.07,2022-10-26 16:35:23.734375
112,86.95,2022-10-26 16:35:23.750000
113,98.64,2022-10-26 16:35:23.765625
114,102.9,2022-10-26 16:35:23.781250
115,102.88,2022-10-26 16:35:23.796875
116,99.93,2022-10-26 16:35:23.812500
117,93.41,2022-10-26 16:35:23.828125
118,81.99,2022-10-26 16:35:23.843750
119,64.91,2022-10-26 16:35:23.859375
120,43.93,2022-10-26 16:35:23.875000
121,22.51,2022-10-26 16:35:23.890625
122,3.93,2022-10-26 16:35:23.906250
123,-10.83,2022-10-26 16:35:23.921875
124,-22.75,2022-10-26 16:35:23.937500
125,-33.34,2022-10-26 16:35:23.953125
126,-43.21,2022-10-26 16:35:23.968750
127,-51.88,2022-10-26 16:35:23.984375
128,-57.03,2022-10-26 16:35:24.000000
129,-55.98,2022-10-26 16:35:24.015625
130,-47.37,2022-10-26 16:35:24.031250
131,-31.97,2022-10-26 16:35:24.046875
132,-12.65,2022-10-26 16:35:24.062500
133,7.16,2022-10-26 16:35:24.078125
134,23.63,2022-10-26 16:35:24.093750
135,34.36,2022-10-26 16:35:24.109375
136,38.62,2022-10-26 16:35:24.125000
137,37.86,2022-10-26 16:35:24.140625
138,34.79,2022-10-26 16:35:24.156250
139,31.95,2022-10-26 16:35:24.171875
140,30.91,2022-10-26 16:35:24.187500
141,32.07,2022-10-26 16:35:24.203125
142,34.93,2022-10-26 16:35:24.218750
143,38.8,2022-10-26 16:35:24.234375
