,TEMP,time
0,31.67,2021-12-17 16:32:12.250
1,31.67,2021-12-17 16:32:12.500
2,31.67,2021-12-17 16:32:12.750
3,31.65,2021-12-17 16:32:13.000
4,31.65,2021-12-17 16:32:13.250
5,31.65,2021-12-17 16:32:13.500
6,31.65,2021-12-17 16:32:13.750
7,31.67,2021-12-17 16:32:14.000
8,31.67,2021-12-17 16:32:14.250
9,31.67,2021-12-17 16:32:14.500
10,31.67,2021-12-17 16:32:14.750
11,31.69,2021-12-17 16:32:15.000
12,31.69,2021-12-17 16:32:15.250
13,31.69,2021-12-17 16:32:15.500
14,31.69,2021-12-17 16:32:15.750
15,31.69,2021-12-17 16:32:16.000
16,31.69,2021-12-17 16:32:16.250
17,31.69,2021-12-17 16:32:16.500
18,31.69,2021-12-17 16:32:16.750
19,31.67,2021-12-17 16:32:17.000
20,31.67,2021-12-17 16:32:17.250
21,31.67,2021-12-17 16:32:17.500
22,31.67,2021-12-17 16:32:17.750
23,31.67,2021-12-17 16:32:18.000
24,31.67,2021-12-17 16:32:18.250
25,31.67,2021-12-17 16:32:18.500
26,31.67,2021-12-17 16:32:18.750
27,31.67,2021-12-17 16:32:19.000
28,31.67,2021-12-17 16:32:19.250
29,31.67,2021-12-17 16:32:19.500
30,31.67,2021-12-17 16:32:19.750
31,31.67,2021-12-17 16:32:20.000
32,31.67,2021-12-17 16:32:20.250
33,31.67,2021-12-17 16:32:20.500
34,31.67,2021-12-17 16:32:20.750
35,31.67,2021-12-17 16:32:21.000
36,31.67,2021-12-17 16:32:21.250
37,31.67,2021-12-17 16:32:21.500
38,31.67,2021-12-17 16:32:21.750
39,31.69,2021-12-17 16:32:22.000
40,31.69,2021-12-17 16:32:22.250
41,31.69,2021-12-17 16:32:22.500
42,31.69,2021-12-17 16:32:22.750
43,31.67,2021-12-17 16:32:23.000
44,31.67,2021-12-17 16:32:23.250
45,31.67,2021-12-17 16:32:23.500
46,31.67,2021-12-17 16:32:23.750
47,31.67,2021-12-17 16:32:24.000
48,31.67,2021-12-17 16:32:24.250
49,31.67,2021-12-17 16:32:24.500
50,31.67,2021-12-17 16:32:24.750
51,31.67,2021-12-17 16:32:25.000
52,31.67,2021-12-17 16:32:25.250
53,31.67,2021-12-17 16:32:25.500
54,31.67,2021-12-17 16:32:25.750
55,31.69,2021-12-17 16:32:26.000
56,31.69,2021-12-17 16:32:26.250
57,31.69,2021-12-17 16:32:26.500
58,31.69,2021-12-17 16:32:26.750
59,31.67,2021-12-17 16:32:27.000
