,TEMP,time
0,32.39,2021-12-17 16:19:22.500
1,32.39,2021-12-17 16:19:22.750
2,32.41,2021-12-17 16:19:23.000
3,32.41,2021-12-17 16:19:23.250
4,32.41,2021-12-17 16:19:23.500
5,32.41,2021-12-17 16:19:23.750
6,32.39,2021-12-17 16:19:24.000
7,32.39,2021-12-17 16:19:24.250
8,32.39,2021-12-17 16:19:24.500
9,32.39,2021-12-17 16:19:24.750
10,32.41,2021-12-17 16:19:25.000
11,32.41,2021-12-17 16:19:25.250
12,32.41,2021-12-17 16:19:25.500
13,32.41,2021-12-17 16:19:25.750
14,32.39,2021-12-17 16:19:26.000
15,32.39,2021-12-17 16:19:26.250
16,32.39,2021-12-17 16:19:26.500
17,32.39,2021-12-17 16:19:26.750
18,32.39,2021-12-17 16:19:27.000
19,32.39,2021-12-17 16:19:27.250
20,32.39,2021-12-17 16:19:27.500
21,32.39,2021-12-17 16:19:27.750
22,32.39,2021-12-17 16:19:28.000
23,32.39,2021-12-17 16:19:28.250
24,32.39,2021-12-17 16:19:28.500
25,32.39,2021-12-17 16:19:28.750
26,32.39,2021-12-17 16:19:29.000
27,32.39,2021-12-17 16:19:29.250
28,32.39,2021-12-17 16:19:29.500
29,32.39,2021-12-17 16:19:29.750
30,32.41,2021-12-17 16:19:30.000
31,32.41,2021-12-17 16:19:30.250
32,32.41,2021-12-17 16:19:30.500
33,32.41,2021-12-17 16:19:30.750
34,32.39,2021-12-17 16:19:31.000
35,32.39,2021-12-17 16:19:31.250
36,32.39,2021-12-17 16:19:31.500
37,32.39,2021-12-17 16:19:31.750
38,32.37,2021-12-17 16:19:32.000
39,32.37,2021-12-17 16:19:32.250
40,32.37,2021-12-17 16:19:32.500
41,32.37,2021-12-17 16:19:32.750
42,32.39,2021-12-17 16:19:33.000
43,32.39,2021-12-17 16:19:33.250
44,32.39,2021-12-17 16:19:33.500
45,32.39,2021-12-17 16:19:33.750
46,32.41,2021-12-17 16:19:34.000
47,32.41,2021-12-17 16:19:34.250
48,32.41,2021-12-17 16:19:34.500
49,32.41,2021-12-17 16:19:34.750
50,32.39,2021-12-17 16:19:35.000
51,32.39,2021-12-17 16:19:35.250
52,32.39,2021-12-17 16:19:35.500
53,32.39,2021-12-17 16:19:35.750
54,32.41,2021-12-17 16:19:36.000
55,32.41,2021-12-17 16:19:36.250
56,32.41,2021-12-17 16:19:36.500
57,32.41,2021-12-17 16:19:36.750
58,32.39,2021-12-17 16:19:37.000
59,32.39,2021-12-17 16:19:37.250
60,32.39,2021-12-17 16:19:37.500
61,32.39,2021-12-17 16:19:37.750
62,32.41,2021-12-17 16:19:38.000
63,32.41,2021-12-17 16:19:38.250
64,32.41,2021-12-17 16:19:38.500
65,32.41,2021-12-17 16:19:38.750
66,32.39,2021-12-17 16:19:39.000
67,32.39,2021-12-17 16:19:39.250
68,32.39,2021-12-17 16:19:39.500
69,32.39,2021-12-17 16:19:39.750
70,32.41,2021-12-17 16:19:40.000
71,32.41,2021-12-17 16:19:40.250
72,32.41,2021-12-17 16:19:40.500
73,32.41,2021-12-17 16:19:40.750
74,32.39,2021-12-17 16:19:41.000
75,32.39,2021-12-17 16:19:41.250
76,32.39,2021-12-17 16:19:41.500
77,32.39,2021-12-17 16:19:41.750
78,32.43,2021-12-17 16:19:42.000
79,32.43,2021-12-17 16:19:42.250
80,32.43,2021-12-17 16:19:42.500
81,32.43,2021-12-17 16:19:42.750
82,32.41,2021-12-17 16:19:43.000
83,32.41,2021-12-17 16:19:43.250
84,32.41,2021-12-17 16:19:43.500
85,32.41,2021-12-17 16:19:43.750
86,32.41,2021-12-17 16:19:44.000
87,32.41,2021-12-17 16:19:44.250
88,32.41,2021-12-17 16:19:44.500
89,32.41,2021-12-17 16:19:44.750
90,32.39,2021-12-17 16:19:45.000
91,32.39,2021-12-17 16:19:45.250
92,32.39,2021-12-17 16:19:45.500
93,32.39,2021-12-17 16:19:45.750
94,32.41,2021-12-17 16:19:46.000
95,32.41,2021-12-17 16:19:46.250
96,32.41,2021-12-17 16:19:46.500
97,32.41,2021-12-17 16:19:46.750
98,32.39,2021-12-17 16:19:47.000
99,32.39,2021-12-17 16:19:47.250
100,32.39,2021-12-17 16:19:47.500
101,32.39,2021-12-17 16:19:47.750
102,32.39,2021-12-17 16:19:48.000
103,32.39,2021-12-17 16:19:48.250
104,32.39,2021-12-17 16:19:48.500
105,32.39,2021-12-17 16:19:48.750
106,32.41,2021-12-17 16:19:49.000
107,32.41,2021-12-17 16:19:49.250
108,32.41,2021-12-17 16:19:49.500
109,32.41,2021-12-17 16:19:49.750
110,32.39,2021-12-17 16:19:50.000
111,32.39,2021-12-17 16:19:50.250
112,32.39,2021-12-17 16:19:50.500
113,32.39,2021-12-17 16:19:50.750
114,32.39,2021-12-17 16:19:51.000
115,32.39,2021-12-17 16:19:51.250
116,32.39,2021-12-17 16:19:51.500
117,32.39,2021-12-17 16:19:51.750
118,32.39,2021-12-17 16:19:52.000
119,32.39,2021-12-17 16:19:52.250
120,32.39,2021-12-17 16:19:52.500
121,32.39,2021-12-17 16:19:52.750
122,32.39,2021-12-17 16:19:53.000
123,32.39,2021-12-17 16:19:53.250
124,32.39,2021-12-17 16:19:53.500
125,32.39,2021-12-17 16:19:53.750
126,32.39,2021-12-17 16:19:54.000
127,32.39,2021-12-17 16:19:54.250
128,32.39,2021-12-17 16:19:54.500
129,32.39,2021-12-17 16:19:54.750
130,32.39,2021-12-17 16:19:55.000
