,HR,time
0,81.16,2022-08-17 14:11:04
1,81.18,2022-08-17 14:11:05
2,81.21,2022-08-17 14:11:06
3,81.2,2022-08-17 14:11:07
4,81.17,2022-08-17 14:11:08
5,81.26,2022-08-17 14:11:09
6,81.44,2022-08-17 14:11:10
7,81.57,2022-08-17 14:11:11
8,81.69,2022-08-17 14:11:12
9,81.78,2022-08-17 14:11:13
10,81.87,2022-08-17 14:11:14
11,81.83,2022-08-17 14:11:15
12,81.82,2022-08-17 14:11:16
13,81.82,2022-08-17 14:11:17
14,81.84,2022-08-17 14:11:18
15,81.83,2022-08-17 14:11:19
16,81.81,2022-08-17 14:11:20
17,81.78,2022-08-17 14:11:21
18,81.71,2022-08-17 14:11:22
19,81.41,2022-08-17 14:11:23
20,81.12,2022-08-17 14:11:24
21,80.86,2022-08-17 14:11:25
22,80.63,2022-08-17 14:11:26
23,80.42,2022-08-17 14:11:27
24,80.57,2022-08-17 14:11:28
25,80.32,2022-08-17 14:11:29
26,80.07,2022-08-17 14:11:30
27,78.28,2022-08-17 14:11:31
28,78.38,2022-08-17 14:11:32
29,78.47,2022-08-17 14:11:33
30,78.32,2022-08-17 14:11:34
31,78.18,2022-08-17 14:11:35
32,78.07,2022-08-17 14:11:36
33,77.97,2022-08-17 14:11:37
34,77.9,2022-08-17 14:11:38
35,77.87,2022-08-17 14:11:39
36,77.85,2022-08-17 14:11:40
37,77.88,2022-08-17 14:11:41
38,78.0,2022-08-17 14:11:42
39,77.98,2022-08-17 14:11:43
40,77.83,2022-08-17 14:11:44
41,77.73,2022-08-17 14:11:45
42,77.72,2022-08-17 14:11:46
43,77.68,2022-08-17 14:11:47
44,77.58,2022-08-17 14:11:48
45,77.4,2022-08-17 14:11:49
46,77.28,2022-08-17 14:11:50
47,77.1,2022-08-17 14:11:51
48,76.92,2022-08-17 14:11:52
49,76.68,2022-08-17 14:11:53
50,76.42,2022-08-17 14:11:54
51,76.15,2022-08-17 14:11:55
52,75.93,2022-08-17 14:11:56
53,75.73,2022-08-17 14:11:57
54,75.52,2022-08-17 14:11:58
55,75.3,2022-08-17 14:11:59
56,75.1,2022-08-17 14:12:00
57,74.9,2022-08-17 14:12:01
58,74.7,2022-08-17 14:12:02
59,74.5,2022-08-17 14:12:03
60,74.3,2022-08-17 14:12:04
61,74.1,2022-08-17 14:12:05
62,73.92,2022-08-17 14:12:06
63,73.75,2022-08-17 14:12:07
64,73.62,2022-08-17 14:12:08
65,73.42,2022-08-17 14:12:09
66,73.15,2022-08-17 14:12:10
67,72.92,2022-08-17 14:12:11
68,72.68,2022-08-17 14:12:12
69,72.47,2022-08-17 14:12:13
70,72.25,2022-08-17 14:12:14
71,72.15,2022-08-17 14:12:15
72,72.03,2022-08-17 14:12:16
73,71.9,2022-08-17 14:12:17
74,71.77,2022-08-17 14:12:18
75,71.65,2022-08-17 14:12:19
76,71.55,2022-08-17 14:12:20
77,71.47,2022-08-17 14:12:21
78,71.42,2022-08-17 14:12:22
79,71.58,2022-08-17 14:12:23
80,71.75,2022-08-17 14:12:24
81,71.9,2022-08-17 14:12:25
82,72.03,2022-08-17 14:12:26
83,72.15,2022-08-17 14:12:27
84,72.25,2022-08-17 14:12:28
85,72.37,2022-08-17 14:12:29
86,72.48,2022-08-17 14:12:30
87,72.62,2022-08-17 14:12:31
88,72.75,2022-08-17 14:12:32
89,72.92,2022-08-17 14:12:33
90,73.08,2022-08-17 14:12:34
91,73.25,2022-08-17 14:12:35
92,73.38,2022-08-17 14:12:36
93,73.5,2022-08-17 14:12:37
94,73.6,2022-08-17 14:12:38
95,73.65,2022-08-17 14:12:39
96,73.68,2022-08-17 14:12:40
97,73.68,2022-08-17 14:12:41
98,73.65,2022-08-17 14:12:42
99,73.6,2022-08-17 14:12:43
100,73.5,2022-08-17 14:12:44
101,73.37,2022-08-17 14:12:45
102,73.2,2022-08-17 14:12:46
103,73.03,2022-08-17 14:12:47
104,72.92,2022-08-17 14:12:48
105,72.85,2022-08-17 14:12:49
106,72.8,2022-08-17 14:12:50
107,72.78,2022-08-17 14:12:51
108,72.82,2022-08-17 14:12:52
109,72.9,2022-08-17 14:12:53
110,73.0,2022-08-17 14:12:54
111,73.13,2022-08-17 14:12:55
112,73.27,2022-08-17 14:12:56
113,73.4,2022-08-17 14:12:57
114,73.53,2022-08-17 14:12:58
115,73.65,2022-08-17 14:12:59
116,73.77,2022-08-17 14:13:00
117,73.88,2022-08-17 14:13:01
118,73.98,2022-08-17 14:13:02
119,74.07,2022-08-17 14:13:03
120,74.15,2022-08-17 14:13:04
121,74.23,2022-08-17 14:13:05
122,74.3,2022-08-17 14:13:06
123,74.37,2022-08-17 14:13:07
124,74.42,2022-08-17 14:13:08
125,74.45,2022-08-17 14:13:09
126,74.48,2022-08-17 14:13:10
127,74.53,2022-08-17 14:13:11
128,74.58,2022-08-17 14:13:12
129,74.63,2022-08-17 14:13:13
130,74.68,2022-08-17 14:13:14
131,74.72,2022-08-17 14:13:15
132,74.75,2022-08-17 14:13:16
133,74.78,2022-08-17 14:13:17
134,74.8,2022-08-17 14:13:18
135,74.83,2022-08-17 14:13:19
136,74.83,2022-08-17 14:13:20
137,74.83,2022-08-17 14:13:21
138,74.85,2022-08-17 14:13:22
139,74.87,2022-08-17 14:13:23
140,74.88,2022-08-17 14:13:24
141,74.9,2022-08-17 14:13:25
142,74.92,2022-08-17 14:13:26
143,74.93,2022-08-17 14:13:27
144,74.93,2022-08-17 14:13:28
145,74.93,2022-08-17 14:13:29
146,74.93,2022-08-17 14:13:30
147,74.93,2022-08-17 14:13:31
148,74.92,2022-08-17 14:13:32
149,74.9,2022-08-17 14:13:33
150,74.88,2022-08-17 14:13:34
151,74.87,2022-08-17 14:13:35
152,74.85,2022-08-17 14:13:36
153,74.83,2022-08-17 14:13:37
154,74.82,2022-08-17 14:13:38
155,74.8,2022-08-17 14:13:39
156,74.8,2022-08-17 14:13:40
157,74.78,2022-08-17 14:13:41
158,74.77,2022-08-17 14:13:42
159,74.75,2022-08-17 14:13:43
160,74.73,2022-08-17 14:13:44
161,74.7,2022-08-17 14:13:45
162,74.67,2022-08-17 14:13:46
163,74.63,2022-08-17 14:13:47
164,74.6,2022-08-17 14:13:48
165,74.55,2022-08-17 14:13:49
166,74.5,2022-08-17 14:13:50
167,74.45,2022-08-17 14:13:51
168,74.4,2022-08-17 14:13:52
169,74.33,2022-08-17 14:13:53
170,74.27,2022-08-17 14:13:54
171,74.18,2022-08-17 14:13:55
172,74.1,2022-08-17 14:13:56
173,74.03,2022-08-17 14:13:57
174,73.97,2022-08-17 14:13:58
175,73.9,2022-08-17 14:13:59
176,73.85,2022-08-17 14:14:00
177,73.8,2022-08-17 14:14:01
178,73.77,2022-08-17 14:14:02
179,73.75,2022-08-17 14:14:03
180,73.73,2022-08-17 14:14:04
181,73.73,2022-08-17 14:14:05
182,73.73,2022-08-17 14:14:06
183,73.73,2022-08-17 14:14:07
184,73.73,2022-08-17 14:14:08
185,73.73,2022-08-17 14:14:09
186,73.72,2022-08-17 14:14:10
187,73.68,2022-08-17 14:14:11
188,73.63,2022-08-17 14:14:12
189,73.58,2022-08-17 14:14:13
190,73.52,2022-08-17 14:14:14
191,73.45,2022-08-17 14:14:15
192,73.38,2022-08-17 14:14:16
193,73.32,2022-08-17 14:14:17
194,73.25,2022-08-17 14:14:18
195,73.18,2022-08-17 14:14:19
196,73.15,2022-08-17 14:14:20
197,73.12,2022-08-17 14:14:21
198,73.08,2022-08-17 14:14:22
199,73.05,2022-08-17 14:14:23
200,73.02,2022-08-17 14:14:24
201,72.98,2022-08-17 14:14:25
202,72.95,2022-08-17 14:14:26
203,72.92,2022-08-17 14:14:27
204,72.88,2022-08-17 14:14:28
205,72.85,2022-08-17 14:14:29
206,72.83,2022-08-17 14:14:30
207,72.82,2022-08-17 14:14:31
208,72.82,2022-08-17 14:14:32
209,72.83,2022-08-17 14:14:33
210,72.85,2022-08-17 14:14:34
211,72.88,2022-08-17 14:14:35
212,72.93,2022-08-17 14:14:36
213,72.98,2022-08-17 14:14:37
214,73.03,2022-08-17 14:14:38
215,73.08,2022-08-17 14:14:39
216,73.13,2022-08-17 14:14:40
217,73.2,2022-08-17 14:14:41
218,73.27,2022-08-17 14:14:42
219,73.32,2022-08-17 14:14:43
220,73.37,2022-08-17 14:14:44
221,73.43,2022-08-17 14:14:45
222,73.5,2022-08-17 14:14:46
223,73.57,2022-08-17 14:14:47
224,73.63,2022-08-17 14:14:48
225,73.7,2022-08-17 14:14:49
226,73.77,2022-08-17 14:14:50
227,73.85,2022-08-17 14:14:51
228,73.93,2022-08-17 14:14:52
229,74.03,2022-08-17 14:14:53
230,74.13,2022-08-17 14:14:54
231,74.23,2022-08-17 14:14:55
232,74.35,2022-08-17 14:14:56
233,74.45,2022-08-17 14:14:57
234,74.57,2022-08-17 14:14:58
235,74.68,2022-08-17 14:14:59
236,74.78,2022-08-17 14:15:00
237,74.87,2022-08-17 14:15:01
238,74.95,2022-08-17 14:15:02
239,75.02,2022-08-17 14:15:03
240,75.07,2022-08-17 14:15:04
241,75.08,2022-08-17 14:15:05
242,75.1,2022-08-17 14:15:06
243,75.12,2022-08-17 14:15:07
244,75.13,2022-08-17 14:15:08
245,75.13,2022-08-17 14:15:09
246,75.15,2022-08-17 14:15:10
247,75.17,2022-08-17 14:15:11
248,75.2,2022-08-17 14:15:12
249,75.23,2022-08-17 14:15:13
250,75.28,2022-08-17 14:15:14
251,75.33,2022-08-17 14:15:15
252,75.37,2022-08-17 14:15:16
253,75.4,2022-08-17 14:15:17
254,75.43,2022-08-17 14:15:18
255,75.47,2022-08-17 14:15:19
256,75.47,2022-08-17 14:15:20
257,75.47,2022-08-17 14:15:21
258,75.45,2022-08-17 14:15:22
259,75.43,2022-08-17 14:15:23
260,75.43,2022-08-17 14:15:24
261,75.43,2022-08-17 14:15:25
262,75.42,2022-08-17 14:15:26
263,75.4,2022-08-17 14:15:27
264,75.4,2022-08-17 14:15:28
265,75.4,2022-08-17 14:15:29
266,75.38,2022-08-17 14:15:30
267,75.37,2022-08-17 14:15:31
268,75.33,2022-08-17 14:15:32
269,75.28,2022-08-17 14:15:33
270,75.23,2022-08-17 14:15:34
271,75.18,2022-08-17 14:15:35
272,75.13,2022-08-17 14:15:36
273,75.1,2022-08-17 14:15:37
274,75.1,2022-08-17 14:15:38
275,75.1,2022-08-17 14:15:39
276,75.12,2022-08-17 14:15:40
277,75.17,2022-08-17 14:15:41
278,75.23,2022-08-17 14:15:42
279,75.32,2022-08-17 14:15:43
280,75.4,2022-08-17 14:15:44
281,75.48,2022-08-17 14:15:45
282,75.55,2022-08-17 14:15:46
283,75.6,2022-08-17 14:15:47
284,75.63,2022-08-17 14:15:48
285,75.65,2022-08-17 14:15:49
286,75.65,2022-08-17 14:15:50
287,75.62,2022-08-17 14:15:51
288,75.58,2022-08-17 14:15:52
289,75.52,2022-08-17 14:15:53
290,75.45,2022-08-17 14:15:54
291,75.38,2022-08-17 14:15:55
292,75.3,2022-08-17 14:15:56
293,75.2,2022-08-17 14:15:57
294,75.08,2022-08-17 14:15:58
295,74.97,2022-08-17 14:15:59
296,74.83,2022-08-17 14:16:00
297,74.72,2022-08-17 14:16:01
298,74.6,2022-08-17 14:16:02
299,74.48,2022-08-17 14:16:03
300,74.38,2022-08-17 14:16:04
301,74.3,2022-08-17 14:16:05
302,74.22,2022-08-17 14:16:06
