,HR,time
0,88.7,2021-12-17 16:56:32
1,88.62,2021-12-17 16:56:33
2,88.48,2021-12-17 16:56:34
3,88.35,2021-12-17 16:56:35
4,88.23,2021-12-17 16:56:36
5,88.13,2021-12-17 16:56:37
6,88.07,2021-12-17 16:56:38
7,88.05,2021-12-17 16:56:39
8,88.08,2021-12-17 16:56:40
9,88.03,2021-12-17 16:56:41
10,88.02,2021-12-17 16:56:42
11,88.02,2021-12-17 16:56:43
12,88.02,2021-12-17 16:56:44
13,88.02,2021-12-17 16:56:45
14,88.02,2021-12-17 16:56:46
15,88.0,2021-12-17 16:56:47
16,87.97,2021-12-17 16:56:48
17,87.92,2021-12-17 16:56:49
18,87.85,2021-12-17 16:56:50
19,87.8,2021-12-17 16:56:51
20,87.77,2021-12-17 16:56:52
21,87.7,2021-12-17 16:56:53
22,87.6,2021-12-17 16:56:54
23,87.47,2021-12-17 16:56:55
24,87.33,2021-12-17 16:56:56
25,87.18,2021-12-17 16:56:57
26,87.07,2021-12-17 16:56:58
27,86.97,2021-12-17 16:56:59
28,86.87,2021-12-17 16:57:00
29,86.8,2021-12-17 16:57:01
30,86.77,2021-12-17 16:57:02
31,86.75,2021-12-17 16:57:03
32,86.73,2021-12-17 16:57:04
33,86.73,2021-12-17 16:57:05
34,86.75,2021-12-17 16:57:06
35,86.73,2021-12-17 16:57:07
36,86.7,2021-12-17 16:57:08
37,86.67,2021-12-17 16:57:09
38,86.62,2021-12-17 16:57:10
39,86.57,2021-12-17 16:57:11
40,86.55,2021-12-17 16:57:12
41,86.58,2021-12-17 16:57:13
42,86.68,2021-12-17 16:57:14
43,86.82,2021-12-17 16:57:15
44,86.97,2021-12-17 16:57:16
45,87.15,2021-12-17 16:57:17
46,87.3,2021-12-17 16:57:18
47,87.42,2021-12-17 16:57:19
48,87.5,2021-12-17 16:57:20
49,87.62,2021-12-17 16:57:21
50,87.67,2021-12-17 16:57:22
51,87.68,2021-12-17 16:57:23
52,87.68,2021-12-17 16:57:24
53,87.68,2021-12-17 16:57:25
54,87.72,2021-12-17 16:57:26
55,87.75,2021-12-17 16:57:27
56,87.7,2021-12-17 16:57:28
57,87.67,2021-12-17 16:57:29
58,87.67,2021-12-17 16:57:30
59,87.65,2021-12-17 16:57:31
60,87.63,2021-12-17 16:57:32
61,87.6,2021-12-17 16:57:33
62,87.62,2021-12-17 16:57:34
63,87.52,2021-12-17 16:57:35
64,87.42,2021-12-17 16:57:36
65,87.3,2021-12-17 16:57:37
66,87.18,2021-12-17 16:57:38
67,87.05,2021-12-17 16:57:39
68,86.9,2021-12-17 16:57:40
69,86.85,2021-12-17 16:57:41
70,86.8,2021-12-17 16:57:42
71,86.73,2021-12-17 16:57:43
72,86.65,2021-12-17 16:57:44
73,86.55,2021-12-17 16:57:45
74,86.45,2021-12-17 16:57:46
75,86.35,2021-12-17 16:57:47
76,86.25,2021-12-17 16:57:48
77,86.15,2021-12-17 16:57:49
78,86.05,2021-12-17 16:57:50
79,85.92,2021-12-17 16:57:51
80,85.8,2021-12-17 16:57:52
81,85.72,2021-12-17 16:57:53
82,85.68,2021-12-17 16:57:54
83,85.67,2021-12-17 16:57:55
84,85.65,2021-12-17 16:57:56
85,85.63,2021-12-17 16:57:57
86,85.58,2021-12-17 16:57:58
87,85.5,2021-12-17 16:57:59
88,85.42,2021-12-17 16:58:00
89,85.3,2021-12-17 16:58:01
90,85.15,2021-12-17 16:58:02
91,84.97,2021-12-17 16:58:03
92,84.75,2021-12-17 16:58:04
93,84.52,2021-12-17 16:58:05
94,84.27,2021-12-17 16:58:06
95,84.05,2021-12-17 16:58:07
96,83.83,2021-12-17 16:58:08
97,83.62,2021-12-17 16:58:09
98,83.4,2021-12-17 16:58:10
99,83.18,2021-12-17 16:58:11
100,82.97,2021-12-17 16:58:12
101,82.73,2021-12-17 16:58:13
102,82.5,2021-12-17 16:58:14
103,82.28,2021-12-17 16:58:15
104,82.07,2021-12-17 16:58:16
105,81.87,2021-12-17 16:58:17
106,81.67,2021-12-17 16:58:18
107,81.5,2021-12-17 16:58:19
108,81.35,2021-12-17 16:58:20
109,81.13,2021-12-17 16:58:21
110,80.95,2021-12-17 16:58:22
111,80.73,2021-12-17 16:58:23
112,80.55,2021-12-17 16:58:24
113,80.35,2021-12-17 16:58:25
114,80.13,2021-12-17 16:58:26
115,79.93,2021-12-17 16:58:27
116,79.85,2021-12-17 16:58:28
117,79.77,2021-12-17 16:58:29
118,79.7,2021-12-17 16:58:30
119,79.67,2021-12-17 16:58:31
120,79.6,2021-12-17 16:58:32
121,79.55,2021-12-17 16:58:33
122,79.5,2021-12-17 16:58:34
123,79.57,2021-12-17 16:58:35
124,79.65,2021-12-17 16:58:36
125,79.75,2021-12-17 16:58:37
126,79.85,2021-12-17 16:58:38
127,79.97,2021-12-17 16:58:39
128,80.07,2021-12-17 16:58:40
129,80.17,2021-12-17 16:58:41
