,HR,time
0,114.93,2022-10-26 10:57:50
1,115.3,2022-10-26 10:57:51
2,115.62,2022-10-26 10:57:52
3,115.95,2022-10-26 10:57:53
4,116.28,2022-10-26 10:57:54
5,116.55,2022-10-26 10:57:55
6,116.82,2022-10-26 10:57:56
7,117.08,2022-10-26 10:57:57
8,117.32,2022-10-26 10:57:58
9,117.6,2022-10-26 10:57:59
10,117.88,2022-10-26 10:58:00
11,118.3,2022-10-26 10:58:01
12,118.68,2022-10-26 10:58:02
13,119.05,2022-10-26 10:58:03
14,119.42,2022-10-26 10:58:04
15,119.73,2022-10-26 10:58:05
16,119.98,2022-10-26 10:58:06
17,120.27,2022-10-26 10:58:07
18,120.53,2022-10-26 10:58:08
19,120.82,2022-10-26 10:58:09
20,121.1,2022-10-26 10:58:10
21,121.42,2022-10-26 10:58:11
22,121.7,2022-10-26 10:58:12
23,122.0,2022-10-26 10:58:13
24,122.33,2022-10-26 10:58:14
25,122.57,2022-10-26 10:58:15
26,122.85,2022-10-26 10:58:16
27,123.22,2022-10-26 10:58:17
28,123.5,2022-10-26 10:58:18
29,123.82,2022-10-26 10:58:19
30,124.17,2022-10-26 10:58:20
31,124.48,2022-10-26 10:58:21
32,124.82,2022-10-26 10:58:22
33,125.17,2022-10-26 10:58:23
34,125.62,2022-10-26 10:58:24
35,126.15,2022-10-26 10:58:25
36,126.7,2022-10-26 10:58:26
37,127.35,2022-10-26 10:58:27
38,128.12,2022-10-26 10:58:28
39,128.9,2022-10-26 10:58:29
40,129.62,2022-10-26 10:58:30
41,130.35,2022-10-26 10:58:31
42,130.47,2022-10-26 10:58:32
43,130.53,2022-10-26 10:58:33
44,130.62,2022-10-26 10:58:34
45,130.62,2022-10-26 10:58:35
46,130.68,2022-10-26 10:58:36
47,130.6,2022-10-26 10:58:37
48,130.5,2022-10-26 10:58:38
49,130.43,2022-10-26 10:58:39
50,130.3,2022-10-26 10:58:40
51,130.2,2022-10-26 10:58:41
52,130.07,2022-10-26 10:58:42
53,129.97,2022-10-26 10:58:43
54,129.88,2022-10-26 10:58:44
55,129.82,2022-10-26 10:58:45
56,129.72,2022-10-26 10:58:46
57,129.57,2022-10-26 10:58:47
58,129.45,2022-10-26 10:58:48
59,129.35,2022-10-26 10:58:49
60,129.22,2022-10-26 10:58:50
61,129.07,2022-10-26 10:58:51
62,128.95,2022-10-26 10:58:52
63,128.78,2022-10-26 10:58:53
64,128.62,2022-10-26 10:58:54
65,128.47,2022-10-26 10:58:55
66,128.27,2022-10-26 10:58:56
67,128.05,2022-10-26 10:58:57
68,127.8,2022-10-26 10:58:58
69,127.48,2022-10-26 10:58:59
70,127.17,2022-10-26 10:59:00
71,126.67,2022-10-26 10:59:01
72,126.18,2022-10-26 10:59:02
73,125.63,2022-10-26 10:59:03
74,125.07,2022-10-26 10:59:04
75,124.53,2022-10-26 10:59:05
76,124.0,2022-10-26 10:59:06
77,123.47,2022-10-26 10:59:07
78,122.9,2022-10-26 10:59:08
79,122.3,2022-10-26 10:59:09
80,121.68,2022-10-26 10:59:10
81,121.05,2022-10-26 10:59:11
82,120.4,2022-10-26 10:59:12
83,119.63,2022-10-26 10:59:13
84,118.83,2022-10-26 10:59:14
85,118.1,2022-10-26 10:59:15
86,117.37,2022-10-26 10:59:16
87,116.58,2022-10-26 10:59:17
88,115.8,2022-10-26 10:59:18
89,115.02,2022-10-26 10:59:19
90,114.18,2022-10-26 10:59:20
91,113.37,2022-10-26 10:59:21
92,112.4,2022-10-26 10:59:22
93,111.48,2022-10-26 10:59:23
94,110.6,2022-10-26 10:59:24
95,109.77,2022-10-26 10:59:25
96,108.92,2022-10-26 10:59:26
97,108.08,2022-10-26 10:59:27
98,107.1,2022-10-26 10:59:28
99,106.08,2022-10-26 10:59:29
100,105.08,2022-10-26 10:59:30
101,104.03,2022-10-26 10:59:31
102,103.57,2022-10-26 10:59:32
103,103.12,2022-10-26 10:59:33
104,102.62,2022-10-26 10:59:34
105,102.1,2022-10-26 10:59:35
106,101.57,2022-10-26 10:59:36
107,100.95,2022-10-26 10:59:37
108,100.33,2022-10-26 10:59:38
109,99.7,2022-10-26 10:59:39
110,99.13,2022-10-26 10:59:40
111,98.52,2022-10-26 10:59:41
112,97.9,2022-10-26 10:59:42
113,97.27,2022-10-26 10:59:43
114,96.6,2022-10-26 10:59:44
115,95.95,2022-10-26 10:59:45
116,95.58,2022-10-26 10:59:46
117,95.22,2022-10-26 10:59:47
118,94.9,2022-10-26 10:59:48
119,94.62,2022-10-26 10:59:49
120,94.32,2022-10-26 10:59:50
121,94.02,2022-10-26 10:59:51
122,93.62,2022-10-26 10:59:52
123,93.2,2022-10-26 10:59:53
