,TEMP,time
0,32.83,2022-10-26 10:05:43.750
1,32.83,2022-10-26 10:05:44.000
2,32.83,2022-10-26 10:05:44.250
3,32.83,2022-10-26 10:05:44.500
4,32.83,2022-10-26 10:05:44.750
5,32.83,2022-10-26 10:05:45.000
6,32.83,2022-10-26 10:05:45.250
7,32.83,2022-10-26 10:05:45.500
8,32.83,2022-10-26 10:05:45.750
9,32.84,2022-10-26 10:05:46.000
10,32.84,2022-10-26 10:05:46.250
11,32.84,2022-10-26 10:05:46.500
12,32.84,2022-10-26 10:05:46.750
13,32.81,2022-10-26 10:05:47.000
14,32.81,2022-10-26 10:05:47.250
15,32.81,2022-10-26 10:05:47.500
16,32.81,2022-10-26 10:05:47.750
17,32.83,2022-10-26 10:05:48.000
18,32.83,2022-10-26 10:05:48.250
19,32.83,2022-10-26 10:05:48.500
20,32.83,2022-10-26 10:05:48.750
21,32.81,2022-10-26 10:05:49.000
22,32.81,2022-10-26 10:05:49.250
23,32.81,2022-10-26 10:05:49.500
24,32.81,2022-10-26 10:05:49.750
25,32.81,2022-10-26 10:05:50.000
26,32.81,2022-10-26 10:05:50.250
27,32.81,2022-10-26 10:05:50.500
28,32.81,2022-10-26 10:05:50.750
29,32.81,2022-10-26 10:05:51.000
30,32.81,2022-10-26 10:05:51.250
31,32.81,2022-10-26 10:05:51.500
32,32.81,2022-10-26 10:05:51.750
33,32.81,2022-10-26 10:05:52.000
34,32.81,2022-10-26 10:05:52.250
35,32.81,2022-10-26 10:05:52.500
36,32.81,2022-10-26 10:05:52.750
37,32.81,2022-10-26 10:05:53.000
38,32.81,2022-10-26 10:05:53.250
39,32.81,2022-10-26 10:05:53.500
40,32.81,2022-10-26 10:05:53.750
41,32.81,2022-10-26 10:05:54.000
42,32.81,2022-10-26 10:05:54.250
43,32.81,2022-10-26 10:05:54.500
44,32.81,2022-10-26 10:05:54.750
45,32.81,2022-10-26 10:05:55.000
46,32.81,2022-10-26 10:05:55.250
47,32.81,2022-10-26 10:05:55.500
48,32.81,2022-10-26 10:05:55.750
49,32.81,2022-10-26 10:05:56.000
50,32.81,2022-10-26 10:05:56.250
51,32.81,2022-10-26 10:05:56.500
52,32.81,2022-10-26 10:05:56.750
53,32.83,2022-10-26 10:05:57.000
54,32.83,2022-10-26 10:05:57.250
55,32.83,2022-10-26 10:05:57.500
56,32.83,2022-10-26 10:05:57.750
57,32.83,2022-10-26 10:05:58.000
58,32.83,2022-10-26 10:05:58.250
59,32.83,2022-10-26 10:05:58.500
60,32.83,2022-10-26 10:05:58.750
61,32.83,2022-10-26 10:05:59.000
62,32.83,2022-10-26 10:05:59.250
63,32.83,2022-10-26 10:05:59.500
64,32.83,2022-10-26 10:05:59.750
65,32.81,2022-10-26 10:06:00.000
66,32.81,2022-10-26 10:06:00.250
67,32.81,2022-10-26 10:06:00.500
68,32.81,2022-10-26 10:06:00.750
69,32.81,2022-10-26 10:06:01.000
70,32.81,2022-10-26 10:06:01.250
71,32.81,2022-10-26 10:06:01.500
72,32.81,2022-10-26 10:06:01.750
73,32.81,2022-10-26 10:06:02.000
74,32.81,2022-10-26 10:06:02.250
75,32.81,2022-10-26 10:06:02.500
76,32.81,2022-10-26 10:06:02.750
77,32.81,2022-10-26 10:06:03.000
78,32.81,2022-10-26 10:06:03.250
79,32.81,2022-10-26 10:06:03.500
80,32.81,2022-10-26 10:06:03.750
81,32.83,2022-10-26 10:06:04.000
82,32.83,2022-10-26 10:06:04.250
83,32.83,2022-10-26 10:06:04.500
84,32.83,2022-10-26 10:06:04.750
85,32.79,2022-10-26 10:06:05.000
86,32.79,2022-10-26 10:06:05.250
87,32.79,2022-10-26 10:06:05.500
88,32.79,2022-10-26 10:06:05.750
89,32.81,2022-10-26 10:06:06.000
90,32.81,2022-10-26 10:06:06.250
91,32.81,2022-10-26 10:06:06.500
92,32.81,2022-10-26 10:06:06.750
93,32.81,2022-10-26 10:06:07.000
94,32.81,2022-10-26 10:06:07.250
95,32.81,2022-10-26 10:06:07.500
96,32.81,2022-10-26 10:06:07.750
97,32.83,2022-10-26 10:06:08.000
98,32.83,2022-10-26 10:06:08.250
99,32.83,2022-10-26 10:06:08.500
100,32.83,2022-10-26 10:06:08.750
101,32.81,2022-10-26 10:06:09.000
102,32.81,2022-10-26 10:06:09.250
103,32.81,2022-10-26 10:06:09.500
104,32.81,2022-10-26 10:06:09.750
105,32.81,2022-10-26 10:06:10.000
106,32.81,2022-10-26 10:06:10.250
107,32.81,2022-10-26 10:06:10.500
