,TEMP,time
0,29.67,2022-10-26 11:04:18.250
1,29.67,2022-10-26 11:04:18.500
2,29.67,2022-10-26 11:04:18.750
3,29.63,2022-10-26 11:04:19.000
4,29.63,2022-10-26 11:04:19.250
5,29.63,2022-10-26 11:04:19.500
6,29.63,2022-10-26 11:04:19.750
7,29.63,2022-10-26 11:04:20.000
8,29.63,2022-10-26 11:04:20.250
9,29.63,2022-10-26 11:04:20.500
10,29.63,2022-10-26 11:04:20.750
11,29.63,2022-10-26 11:04:21.000
12,29.63,2022-10-26 11:04:21.250
13,29.63,2022-10-26 11:04:21.500
14,29.63,2022-10-26 11:04:21.750
15,29.63,2022-10-26 11:04:22.000
16,29.63,2022-10-26 11:04:22.250
17,29.63,2022-10-26 11:04:22.500
18,29.63,2022-10-26 11:04:22.750
19,29.63,2022-10-26 11:04:23.000
20,29.63,2022-10-26 11:04:23.250
21,29.63,2022-10-26 11:04:23.500
22,29.63,2022-10-26 11:04:23.750
23,29.63,2022-10-26 11:04:24.000
24,29.63,2022-10-26 11:04:24.250
25,29.63,2022-10-26 11:04:24.500
26,29.63,2022-10-26 11:04:24.750
27,29.65,2022-10-26 11:04:25.000
28,29.65,2022-10-26 11:04:25.250
29,29.65,2022-10-26 11:04:25.500
30,29.65,2022-10-26 11:04:25.750
31,29.63,2022-10-26 11:04:26.000
32,29.63,2022-10-26 11:04:26.250
33,29.63,2022-10-26 11:04:26.500
34,29.63,2022-10-26 11:04:26.750
35,29.65,2022-10-26 11:04:27.000
36,29.65,2022-10-26 11:04:27.250
37,29.65,2022-10-26 11:04:27.500
38,29.65,2022-10-26 11:04:27.750
39,29.63,2022-10-26 11:04:28.000
40,29.63,2022-10-26 11:04:28.250
41,29.63,2022-10-26 11:04:28.500
42,29.63,2022-10-26 11:04:28.750
43,29.63,2022-10-26 11:04:29.000
44,29.63,2022-10-26 11:04:29.250
45,29.63,2022-10-26 11:04:29.500
46,29.63,2022-10-26 11:04:29.750
47,29.63,2022-10-26 11:04:30.000
48,29.63,2022-10-26 11:04:30.250
49,29.63,2022-10-26 11:04:30.500
50,29.63,2022-10-26 11:04:30.750
51,29.61,2022-10-26 11:04:31.000
52,29.61,2022-10-26 11:04:31.250
53,29.61,2022-10-26 11:04:31.500
54,29.61,2022-10-26 11:04:31.750
55,29.63,2022-10-26 11:04:32.000
56,29.63,2022-10-26 11:04:32.250
57,29.63,2022-10-26 11:04:32.500
58,29.63,2022-10-26 11:04:32.750
59,29.63,2022-10-26 11:04:33.000
60,29.63,2022-10-26 11:04:33.250
61,29.63,2022-10-26 11:04:33.500
62,29.63,2022-10-26 11:04:33.750
63,29.63,2022-10-26 11:04:34.000
64,29.63,2022-10-26 11:04:34.250
65,29.63,2022-10-26 11:04:34.500
66,29.63,2022-10-26 11:04:34.750
67,29.61,2022-10-26 11:04:35.000
68,29.61,2022-10-26 11:04:35.250
69,29.61,2022-10-26 11:04:35.500
70,29.61,2022-10-26 11:04:35.750
71,29.61,2022-10-26 11:04:36.000
72,29.61,2022-10-26 11:04:36.250
73,29.61,2022-10-26 11:04:36.500
74,29.61,2022-10-26 11:04:36.750
75,29.65,2022-10-26 11:04:37.000
76,29.65,2022-10-26 11:04:37.250
77,29.65,2022-10-26 11:04:37.500
78,29.65,2022-10-26 11:04:37.750
79,29.61,2022-10-26 11:04:38.000
80,29.61,2022-10-26 11:04:38.250
81,29.61,2022-10-26 11:04:38.500
82,29.61,2022-10-26 11:04:38.750
83,29.61,2022-10-26 11:04:39.000
84,29.61,2022-10-26 11:04:39.250
85,29.61,2022-10-26 11:04:39.500
86,29.61,2022-10-26 11:04:39.750
87,29.63,2022-10-26 11:04:40.000
88,29.63,2022-10-26 11:04:40.250
89,29.63,2022-10-26 11:04:40.500
90,29.63,2022-10-26 11:04:40.750
91,29.63,2022-10-26 11:04:41.000
92,29.63,2022-10-26 11:04:41.250
93,29.63,2022-10-26 11:04:41.500
94,29.63,2022-10-26 11:04:41.750
95,29.65,2022-10-26 11:04:42.000
96,29.65,2022-10-26 11:04:42.250
97,29.65,2022-10-26 11:04:42.500
98,29.65,2022-10-26 11:04:42.750
99,29.65,2022-10-26 11:04:43.000
100,29.65,2022-10-26 11:04:43.250
101,29.65,2022-10-26 11:04:43.500
102,29.65,2022-10-26 11:04:43.750
103,29.61,2022-10-26 11:04:44.000
104,29.61,2022-10-26 11:04:44.250
105,29.61,2022-10-26 11:04:44.500
106,29.61,2022-10-26 11:04:44.750
107,29.63,2022-10-26 11:04:45.000
108,29.63,2022-10-26 11:04:45.250
109,29.63,2022-10-26 11:04:45.500
110,29.63,2022-10-26 11:04:45.750
111,29.65,2022-10-26 11:04:46.000
112,29.65,2022-10-26 11:04:46.250
113,29.65,2022-10-26 11:04:46.500
114,29.65,2022-10-26 11:04:46.750
115,29.63,2022-10-26 11:04:47.000
116,29.63,2022-10-26 11:04:47.250
117,29.63,2022-10-26 11:04:47.500
118,29.63,2022-10-26 11:04:47.750
119,29.63,2022-10-26 11:04:48.000
120,29.63,2022-10-26 11:04:48.250
121,29.63,2022-10-26 11:04:48.500
122,29.63,2022-10-26 11:04:48.750
123,29.59,2022-10-26 11:04:49.000
124,29.59,2022-10-26 11:04:49.250
125,29.59,2022-10-26 11:04:49.500
126,29.59,2022-10-26 11:04:49.750
127,29.61,2022-10-26 11:04:50.000
128,29.61,2022-10-26 11:04:50.250
129,29.61,2022-10-26 11:04:50.500
130,29.61,2022-10-26 11:04:50.750
131,29.61,2022-10-26 11:04:51.000
132,29.61,2022-10-26 11:04:51.250
133,29.61,2022-10-26 11:04:51.500
134,29.61,2022-10-26 11:04:51.750
135,29.61,2022-10-26 11:04:52.000
136,29.61,2022-10-26 11:04:52.250
137,29.61,2022-10-26 11:04:52.500
138,29.61,2022-10-26 11:04:52.750
139,29.61,2022-10-26 11:04:53.000
140,29.61,2022-10-26 11:04:53.250
141,29.61,2022-10-26 11:04:53.500
142,29.61,2022-10-26 11:04:53.750
143,29.65,2022-10-26 11:04:54.000
144,29.65,2022-10-26 11:04:54.250
145,29.65,2022-10-26 11:04:54.500
146,29.65,2022-10-26 11:04:54.750
147,29.63,2022-10-26 11:04:55.000
148,29.63,2022-10-26 11:04:55.250
149,29.63,2022-10-26 11:04:55.500
150,29.63,2022-10-26 11:04:55.750
151,29.63,2022-10-26 11:04:56.000
152,29.63,2022-10-26 11:04:56.250
153,29.63,2022-10-26 11:04:56.500
154,29.63,2022-10-26 11:04:56.750
155,29.63,2022-10-26 11:04:57.000
156,29.63,2022-10-26 11:04:57.250
157,29.63,2022-10-26 11:04:57.500
