,HR,time
0,87.44,2022-10-26 16:10:32
1,87.35,2022-10-26 16:10:33
2,87.26,2022-10-26 16:10:34
3,87.18,2022-10-26 16:10:35
4,86.83,2022-10-26 16:10:36
5,86.53,2022-10-26 16:10:37
6,86.26,2022-10-26 16:10:38
7,86.03,2022-10-26 16:10:39
8,85.82,2022-10-26 16:10:40
9,85.62,2022-10-26 16:10:41
10,85.43,2022-10-26 16:10:42
11,85.28,2022-10-26 16:10:43
12,85.05,2022-10-26 16:10:44
13,84.82,2022-10-26 16:10:45
14,84.62,2022-10-26 16:10:46
15,84.45,2022-10-26 16:10:47
16,84.32,2022-10-26 16:10:48
17,84.24,2022-10-26 16:10:49
18,84.16,2022-10-26 16:10:50
19,84.07,2022-10-26 16:10:51
20,83.96,2022-10-26 16:10:52
21,83.78,2022-10-26 16:10:53
22,83.62,2022-10-26 16:10:54
23,83.44,2022-10-26 16:10:55
24,83.24,2022-10-26 16:10:56
25,83.06,2022-10-26 16:10:57
26,82.88,2022-10-26 16:10:58
27,82.73,2022-10-26 16:10:59
28,82.62,2022-10-26 16:11:00
29,82.56,2022-10-26 16:11:01
30,82.51,2022-10-26 16:11:02
31,82.59,2022-10-26 16:11:03
32,82.61,2022-10-26 16:11:04
33,82.64,2022-10-26 16:11:05
34,82.66,2022-10-26 16:11:06
35,82.68,2022-10-26 16:11:07
36,82.93,2022-10-26 16:11:08
37,83.3,2022-10-26 16:11:09
38,83.27,2022-10-26 16:11:10
39,83.62,2022-10-26 16:11:11
40,84.02,2022-10-26 16:11:12
41,83.7,2022-10-26 16:11:13
42,83.3,2022-10-26 16:11:14
43,82.95,2022-10-26 16:11:15
44,82.47,2022-10-26 16:11:16
45,82.12,2022-10-26 16:11:17
46,81.82,2022-10-26 16:11:18
47,81.5,2022-10-26 16:11:19
48,81.15,2022-10-26 16:11:20
49,80.85,2022-10-26 16:11:21
50,80.57,2022-10-26 16:11:22
51,80.32,2022-10-26 16:11:23
52,80.08,2022-10-26 16:11:24
53,79.92,2022-10-26 16:11:25
54,79.72,2022-10-26 16:11:26
55,79.52,2022-10-26 16:11:27
56,79.33,2022-10-26 16:11:28
57,79.2,2022-10-26 16:11:29
58,79.07,2022-10-26 16:11:30
59,78.92,2022-10-26 16:11:31
60,78.75,2022-10-26 16:11:32
61,78.62,2022-10-26 16:11:33
62,78.48,2022-10-26 16:11:34
63,78.35,2022-10-26 16:11:35
64,78.33,2022-10-26 16:11:36
65,78.3,2022-10-26 16:11:37
66,78.27,2022-10-26 16:11:38
67,78.22,2022-10-26 16:11:39
68,78.18,2022-10-26 16:11:40
69,78.15,2022-10-26 16:11:41
70,78.13,2022-10-26 16:11:42
71,78.13,2022-10-26 16:11:43
72,78.18,2022-10-26 16:11:44
73,78.25,2022-10-26 16:11:45
74,78.27,2022-10-26 16:11:46
75,78.27,2022-10-26 16:11:47
76,78.22,2022-10-26 16:11:48
77,78.1,2022-10-26 16:11:49
78,77.97,2022-10-26 16:11:50
79,77.85,2022-10-26 16:11:51
80,77.75,2022-10-26 16:11:52
81,77.72,2022-10-26 16:11:53
82,77.7,2022-10-26 16:11:54
83,77.72,2022-10-26 16:11:55
84,77.78,2022-10-26 16:11:56
85,77.88,2022-10-26 16:11:57
86,78.02,2022-10-26 16:11:58
87,78.17,2022-10-26 16:11:59
88,78.28,2022-10-26 16:12:00
89,78.37,2022-10-26 16:12:01
90,78.43,2022-10-26 16:12:02
91,78.42,2022-10-26 16:12:03
92,78.45,2022-10-26 16:12:04
93,78.45,2022-10-26 16:12:05
94,78.5,2022-10-26 16:12:06
95,78.52,2022-10-26 16:12:07
96,78.5,2022-10-26 16:12:08
97,78.48,2022-10-26 16:12:09
98,78.48,2022-10-26 16:12:10
99,78.48,2022-10-26 16:12:11
100,78.52,2022-10-26 16:12:12
101,78.57,2022-10-26 16:12:13
102,78.68,2022-10-26 16:12:14
103,78.55,2022-10-26 16:12:15
104,78.45,2022-10-26 16:12:16
105,78.35,2022-10-26 16:12:17
106,78.27,2022-10-26 16:12:18
107,78.17,2022-10-26 16:12:19
108,78.08,2022-10-26 16:12:20
109,78.0,2022-10-26 16:12:21
110,77.87,2022-10-26 16:12:22
111,77.75,2022-10-26 16:12:23
112,77.63,2022-10-26 16:12:24
113,77.53,2022-10-26 16:12:25
114,77.47,2022-10-26 16:12:26
115,77.4,2022-10-26 16:12:27
116,77.35,2022-10-26 16:12:28
117,77.3,2022-10-26 16:12:29
118,77.27,2022-10-26 16:12:30
119,77.23,2022-10-26 16:12:31
120,77.2,2022-10-26 16:12:32
121,77.17,2022-10-26 16:12:33
122,77.12,2022-10-26 16:12:34
123,77.07,2022-10-26 16:12:35
124,77.02,2022-10-26 16:12:36
125,76.97,2022-10-26 16:12:37
126,76.92,2022-10-26 16:12:38
127,76.87,2022-10-26 16:12:39
128,76.8,2022-10-26 16:12:40
