,TEMP,time
0,35.15,2022-08-17 14:17:08.250
1,35.15,2022-08-17 14:17:08.500
2,35.15,2022-08-17 14:17:08.750
3,35.15,2022-08-17 14:17:09.000
4,35.15,2022-08-17 14:17:09.250
5,35.15,2022-08-17 14:17:09.500
6,35.15,2022-08-17 14:17:09.750
7,35.15,2022-08-17 14:17:10.000
8,35.15,2022-08-17 14:17:10.250
9,35.15,2022-08-17 14:17:10.500
10,35.15,2022-08-17 14:17:10.750
11,35.15,2022-08-17 14:17:11.000
12,35.15,2022-08-17 14:17:11.250
13,35.15,2022-08-17 14:17:11.500
14,35.15,2022-08-17 14:17:11.750
15,35.13,2022-08-17 14:17:12.000
16,35.13,2022-08-17 14:17:12.250
17,35.13,2022-08-17 14:17:12.500
18,35.13,2022-08-17 14:17:12.750
19,35.11,2022-08-17 14:17:13.000
20,35.11,2022-08-17 14:17:13.250
21,35.11,2022-08-17 14:17:13.500
22,35.11,2022-08-17 14:17:13.750
23,35.13,2022-08-17 14:17:14.000
24,35.13,2022-08-17 14:17:14.250
25,35.13,2022-08-17 14:17:14.500
26,35.13,2022-08-17 14:17:14.750
27,35.13,2022-08-17 14:17:15.000
28,35.13,2022-08-17 14:17:15.250
29,35.13,2022-08-17 14:17:15.500
30,35.13,2022-08-17 14:17:15.750
31,35.11,2022-08-17 14:17:16.000
32,35.11,2022-08-17 14:17:16.250
33,35.11,2022-08-17 14:17:16.500
34,35.11,2022-08-17 14:17:16.750
35,35.09,2022-08-17 14:17:17.000
36,35.09,2022-08-17 14:17:17.250
37,35.09,2022-08-17 14:17:17.500
38,35.09,2022-08-17 14:17:17.750
39,35.07,2022-08-17 14:17:18.000
40,35.07,2022-08-17 14:17:18.250
41,35.07,2022-08-17 14:17:18.500
42,35.07,2022-08-17 14:17:18.750
43,35.11,2022-08-17 14:17:19.000
44,35.11,2022-08-17 14:17:19.250
45,35.11,2022-08-17 14:17:19.500
46,35.11,2022-08-17 14:17:19.750
