,EDA,time
0,2.646296,2022-08-17 14:37:19.250
1,2.657825,2022-08-17 14:37:19.500
2,2.710347,2022-08-17 14:37:19.750
3,2.765431,2022-08-17 14:37:20.000
4,2.756464,2022-08-17 14:37:20.250
5,2.718034,2022-08-17 14:37:20.500
6,2.70138,2022-08-17 14:37:20.750
7,2.692413,2022-08-17 14:37:21.000
8,2.669355,2022-08-17 14:37:21.250
9,2.647577,2022-08-17 14:37:21.500
10,2.621957,2022-08-17 14:37:21.750
11,2.470796,2022-08-17 14:37:22.000
12,2.2914529999999997,2022-08-17 14:37:22.250
13,2.278643,2022-08-17 14:37:22.500
14,2.434927,2022-08-17 14:37:22.750
15,2.509227,2022-08-17 14:37:23.000
16,2.514351,2022-08-17 14:37:23.250
17,2.4912919999999996,2022-08-17 14:37:23.500
18,2.457986,2022-08-17 14:37:23.750
19,2.47592,2022-08-17 14:37:24.000
20,2.457986,2022-08-17 14:37:24.250
21,2.340132,2022-08-17 14:37:24.500
22,2.28761,2022-08-17 14:37:24.750
23,2.516913,2022-08-17 14:37:25.000
24,2.473358,2022-08-17 14:37:25.250
25,2.456705,2022-08-17 14:37:25.500
26,2.454143,2022-08-17 14:37:25.750
27,2.447738,2022-08-17 14:37:26.000
28,2.47592,2022-08-17 14:37:26.250
29,2.482325,2022-08-17 14:37:26.500
30,2.310668,2022-08-17 14:37:26.750
31,1.9916939999999999,2022-08-17 14:37:27.000
32,1.822599,2022-08-17 14:37:27.250
33,1.562201,2022-08-17 14:37:27.500
34,1.313682,2022-08-17 14:37:27.750
35,0.842067,2022-08-17 14:37:28.000
36,1.45814,2022-08-17 14:37:28.250
37,1.02141,2022-08-17 14:37:28.500
38,0.824133,2022-08-17 14:37:28.750
39,1.618267,2022-08-17 14:37:29.000
40,2.096188,2022-08-17 14:37:29.250
41,1.51096,2022-08-17 14:37:29.500
42,1.313682,2022-08-17 14:37:29.750
43,0.824133,2022-08-17 14:37:30.000
44,1.514505,2022-08-17 14:37:30.250
45,2.096188,2022-08-17 14:37:30.500
46,2.584457,2022-08-17 14:37:30.750
47,2.925559,2022-08-17 14:37:31.000
48,2.7859279999999997,2022-08-17 14:37:31.250
49,2.9191540000000002,2022-08-17 14:37:31.500
50,2.8576650000000003,2022-08-17 14:37:31.750
51,2.871756,2022-08-17 14:37:32.000
52,2.8871279999999997,2022-08-17 14:37:32.250
53,2.8871279999999997,2022-08-17 14:37:32.500
54,2.885847,2022-08-17 14:37:32.750
55,2.878161,2022-08-17 14:37:33.000
56,2.867913,2022-08-17 14:37:33.250
57,2.858946,2022-08-17 14:37:33.500
58,2.8499790000000003,2022-08-17 14:37:33.750
59,2.839731,2022-08-17 14:37:34.000
60,2.828201,2022-08-17 14:37:34.250
61,2.821796,2022-08-17 14:37:34.500
62,2.819234,2022-08-17 14:37:34.750
63,2.808986,2022-08-17 14:37:35.000
64,2.805143,2022-08-17 14:37:35.250
65,2.796176,2022-08-17 14:37:35.500
66,2.715472,2022-08-17 14:37:35.750
67,2.666793,2022-08-17 14:37:36.000
68,2.648858,2022-08-17 14:37:36.250
69,2.628362,2022-08-17 14:37:36.500
70,2.618114,2022-08-17 14:37:36.750
71,2.665512,2022-08-17 14:37:37.000
72,2.702661,2022-08-17 14:37:37.250
73,2.686008,2022-08-17 14:37:37.500
74,2.666793,2022-08-17 14:37:37.750
75,2.6347669999999996,2022-08-17 14:37:38.000
76,2.619395,2022-08-17 14:37:38.250
77,2.6258,2022-08-17 14:37:38.500
78,2.589931,2022-08-17 14:37:38.750
79,2.7410919999999996,2022-08-17 14:37:39.000
80,2.8871279999999997,2022-08-17 14:37:39.250
81,2.937088,2022-08-17 14:37:39.500
82,2.924216,2022-08-17 14:37:39.750
83,2.942151,2022-08-17 14:37:40.000
84,2.8870669999999996,2022-08-17 14:37:40.250
85,2.864008,2022-08-17 14:37:40.500
86,2.849917,2022-08-17 14:37:40.750
87,2.842231,2022-08-17 14:37:41.000
88,2.829421,2022-08-17 14:37:41.250
89,2.815329,2022-08-17 14:37:41.500
90,2.810205,2022-08-17 14:37:41.750
91,2.815329,2022-08-17 14:37:42.000
92,2.844793,2022-08-17 14:37:42.250
93,2.880661,2022-08-17 14:37:42.500
94,2.905001,2022-08-17 14:37:42.750
95,2.920373,2022-08-17 14:37:43.000
96,2.924216,2022-08-17 14:37:43.250
97,2.921654,2022-08-17 14:37:43.500
98,2.913968,2022-08-17 14:37:43.750
