,TEMP,time
0,35.18,2022-08-17 14:00:54.000
1,35.18,2022-08-17 14:00:54.250
2,35.18,2022-08-17 14:00:54.500
3,35.18,2022-08-17 14:00:54.750
4,35.16,2022-08-17 14:00:55.000
5,35.16,2022-08-17 14:00:55.250
6,35.16,2022-08-17 14:00:55.500
7,35.16,2022-08-17 14:00:55.750
8,35.16,2022-08-17 14:00:56.000
9,35.16,2022-08-17 14:00:56.250
10,35.16,2022-08-17 14:00:56.500
11,35.16,2022-08-17 14:00:56.750
12,35.15,2022-08-17 14:00:57.000
13,35.15,2022-08-17 14:00:57.250
14,35.15,2022-08-17 14:00:57.500
15,35.15,2022-08-17 14:00:57.750
16,35.15,2022-08-17 14:00:58.000
17,35.15,2022-08-17 14:00:58.250
18,35.15,2022-08-17 14:00:58.500
19,35.15,2022-08-17 14:00:58.750
20,35.16,2022-08-17 14:00:59.000
21,35.16,2022-08-17 14:00:59.250
22,35.16,2022-08-17 14:00:59.500
23,35.16,2022-08-17 14:00:59.750
24,35.16,2022-08-17 14:01:00.000
25,35.16,2022-08-17 14:01:00.250
26,35.16,2022-08-17 14:01:00.500
27,35.16,2022-08-17 14:01:00.750
28,35.16,2022-08-17 14:01:01.000
29,35.16,2022-08-17 14:01:01.250
30,35.16,2022-08-17 14:01:01.500
31,35.16,2022-08-17 14:01:01.750
32,35.16,2022-08-17 14:01:02.000
33,35.16,2022-08-17 14:01:02.250
34,35.16,2022-08-17 14:01:02.500
35,35.16,2022-08-17 14:01:02.750
36,35.15,2022-08-17 14:01:03.000
37,35.15,2022-08-17 14:01:03.250
38,35.15,2022-08-17 14:01:03.500
39,35.15,2022-08-17 14:01:03.750
40,35.16,2022-08-17 14:01:04.000
41,35.16,2022-08-17 14:01:04.250
42,35.16,2022-08-17 14:01:04.500
43,35.16,2022-08-17 14:01:04.750
44,35.16,2022-08-17 14:01:05.000
45,35.16,2022-08-17 14:01:05.250
46,35.16,2022-08-17 14:01:05.500
47,35.16,2022-08-17 14:01:05.750
48,35.15,2022-08-17 14:01:06.000
49,35.15,2022-08-17 14:01:06.250
50,35.15,2022-08-17 14:01:06.500
51,35.15,2022-08-17 14:01:06.750
52,35.18,2022-08-17 14:01:07.000
53,35.18,2022-08-17 14:01:07.250
54,35.18,2022-08-17 14:01:07.500
55,35.18,2022-08-17 14:01:07.750
56,35.15,2022-08-17 14:01:08.000
57,35.15,2022-08-17 14:01:08.250
58,35.15,2022-08-17 14:01:08.500
59,35.15,2022-08-17 14:01:08.750
60,35.15,2022-08-17 14:01:09.000
61,35.15,2022-08-17 14:01:09.250
62,35.15,2022-08-17 14:01:09.500
63,35.15,2022-08-17 14:01:09.750
64,35.16,2022-08-17 14:01:10.000
65,35.16,2022-08-17 14:01:10.250
66,35.16,2022-08-17 14:01:10.500
67,35.16,2022-08-17 14:01:10.750
68,35.16,2022-08-17 14:01:11.000
69,35.16,2022-08-17 14:01:11.250
70,35.16,2022-08-17 14:01:11.500
71,35.16,2022-08-17 14:01:11.750
72,35.16,2022-08-17 14:01:12.000
73,35.16,2022-08-17 14:01:12.250
74,35.16,2022-08-17 14:01:12.500
75,35.16,2022-08-17 14:01:12.750
76,35.16,2022-08-17 14:01:13.000
77,35.16,2022-08-17 14:01:13.250
78,35.16,2022-08-17 14:01:13.500
79,35.16,2022-08-17 14:01:13.750
80,35.15,2022-08-17 14:01:14.000
81,35.15,2022-08-17 14:01:14.250
82,35.15,2022-08-17 14:01:14.500
83,35.15,2022-08-17 14:01:14.750
84,35.18,2022-08-17 14:01:15.000
85,35.18,2022-08-17 14:01:15.250
86,35.18,2022-08-17 14:01:15.500
87,35.18,2022-08-17 14:01:15.750
88,35.15,2022-08-17 14:01:16.000
89,35.15,2022-08-17 14:01:16.250
90,35.15,2022-08-17 14:01:16.500
91,35.15,2022-08-17 14:01:16.750
92,35.16,2022-08-17 14:01:17.000
93,35.16,2022-08-17 14:01:17.250
94,35.16,2022-08-17 14:01:17.500
95,35.16,2022-08-17 14:01:17.750
96,35.15,2022-08-17 14:01:18.000
97,35.15,2022-08-17 14:01:18.250
98,35.15,2022-08-17 14:01:18.500
99,35.15,2022-08-17 14:01:18.750
100,35.16,2022-08-17 14:01:19.000
101,35.16,2022-08-17 14:01:19.250
102,35.16,2022-08-17 14:01:19.500
103,35.16,2022-08-17 14:01:19.750
104,35.18,2022-08-17 14:01:20.000
105,35.18,2022-08-17 14:01:20.250
106,35.18,2022-08-17 14:01:20.500
107,35.18,2022-08-17 14:01:20.750
108,35.15,2022-08-17 14:01:21.000
109,35.15,2022-08-17 14:01:21.250
110,35.15,2022-08-17 14:01:21.500
111,35.15,2022-08-17 14:01:21.750
112,35.15,2022-08-17 14:01:22.000
113,35.15,2022-08-17 14:01:22.250
114,35.15,2022-08-17 14:01:22.500
115,35.15,2022-08-17 14:01:22.750
