,HR,time
0,94.4,2021-12-17 17:22:55
1,94.2,2021-12-17 17:22:56
2,93.95,2021-12-17 17:22:57
3,93.75,2021-12-17 17:22:58
4,93.6,2021-12-17 17:22:59
5,93.5,2021-12-17 17:23:00
6,93.42,2021-12-17 17:23:01
7,93.3,2021-12-17 17:23:02
8,93.05,2021-12-17 17:23:03
9,92.82,2021-12-17 17:23:04
10,92.47,2021-12-17 17:23:05
11,92.1,2021-12-17 17:23:06
12,91.72,2021-12-17 17:23:07
13,91.55,2021-12-17 17:23:08
14,91.52,2021-12-17 17:23:09
15,91.5,2021-12-17 17:23:10
16,91.67,2021-12-17 17:23:11
17,91.73,2021-12-17 17:23:12
18,91.83,2021-12-17 17:23:13
19,91.9,2021-12-17 17:23:14
20,91.95,2021-12-17 17:23:15
21,91.97,2021-12-17 17:23:16
22,91.98,2021-12-17 17:23:17
23,91.93,2021-12-17 17:23:18
24,91.7,2021-12-17 17:23:19
25,91.43,2021-12-17 17:23:20
26,91.17,2021-12-17 17:23:21
27,90.85,2021-12-17 17:23:22
28,90.52,2021-12-17 17:23:23
29,90.17,2021-12-17 17:23:24
30,89.77,2021-12-17 17:23:25
31,89.35,2021-12-17 17:23:26
32,88.92,2021-12-17 17:23:27
33,88.48,2021-12-17 17:23:28
34,88.07,2021-12-17 17:23:29
35,87.72,2021-12-17 17:23:30
36,87.6,2021-12-17 17:23:31
37,87.3,2021-12-17 17:23:32
38,87.05,2021-12-17 17:23:33
39,86.92,2021-12-17 17:23:34
40,86.88,2021-12-17 17:23:35
41,86.77,2021-12-17 17:23:36
42,86.62,2021-12-17 17:23:37
43,86.45,2021-12-17 17:23:38
44,86.33,2021-12-17 17:23:39
45,86.23,2021-12-17 17:23:40
46,86.13,2021-12-17 17:23:41
47,86.05,2021-12-17 17:23:42
48,85.93,2021-12-17 17:23:43
49,85.83,2021-12-17 17:23:44
50,85.72,2021-12-17 17:23:45
51,85.58,2021-12-17 17:23:46
52,85.42,2021-12-17 17:23:47
53,85.07,2021-12-17 17:23:48
54,84.65,2021-12-17 17:23:49
55,84.33,2021-12-17 17:23:50
56,83.87,2021-12-17 17:23:51
57,83.37,2021-12-17 17:23:52
58,82.93,2021-12-17 17:23:53
59,82.48,2021-12-17 17:23:54
60,82.17,2021-12-17 17:23:55
61,82.03,2021-12-17 17:23:56
62,81.92,2021-12-17 17:23:57
63,81.72,2021-12-17 17:23:58
64,81.48,2021-12-17 17:23:59
65,81.2,2021-12-17 17:24:00
66,80.95,2021-12-17 17:24:01
67,80.65,2021-12-17 17:24:02
68,80.53,2021-12-17 17:24:03
69,80.35,2021-12-17 17:24:04
70,80.12,2021-12-17 17:24:05
71,79.87,2021-12-17 17:24:06
72,79.63,2021-12-17 17:24:07
73,79.43,2021-12-17 17:24:08
74,79.22,2021-12-17 17:24:09
75,78.93,2021-12-17 17:24:10
76,78.57,2021-12-17 17:24:11
77,78.32,2021-12-17 17:24:12
78,78.07,2021-12-17 17:24:13
79,77.83,2021-12-17 17:24:14
80,77.58,2021-12-17 17:24:15
81,77.35,2021-12-17 17:24:16
82,77.08,2021-12-17 17:24:17
83,76.73,2021-12-17 17:24:18
84,76.57,2021-12-17 17:24:19
85,76.4,2021-12-17 17:24:20
86,76.25,2021-12-17 17:24:21
87,76.13,2021-12-17 17:24:22
88,76.07,2021-12-17 17:24:23
89,76.02,2021-12-17 17:24:24
90,76.02,2021-12-17 17:24:25
91,76.07,2021-12-17 17:24:26
92,76.13,2021-12-17 17:24:27
93,76.18,2021-12-17 17:24:28
94,76.23,2021-12-17 17:24:29
95,76.23,2021-12-17 17:24:30
96,76.07,2021-12-17 17:24:31
97,75.9,2021-12-17 17:24:32
98,75.77,2021-12-17 17:24:33
99,75.65,2021-12-17 17:24:34
100,75.58,2021-12-17 17:24:35
101,75.6,2021-12-17 17:24:36
102,75.63,2021-12-17 17:24:37
103,75.65,2021-12-17 17:24:38
104,75.65,2021-12-17 17:24:39
105,75.62,2021-12-17 17:24:40
106,75.57,2021-12-17 17:24:41
107,75.52,2021-12-17 17:24:42
108,75.43,2021-12-17 17:24:43
109,75.37,2021-12-17 17:24:44
110,75.28,2021-12-17 17:24:45
111,75.2,2021-12-17 17:24:46
112,75.15,2021-12-17 17:24:47
113,75.23,2021-12-17 17:24:48
114,75.37,2021-12-17 17:24:49
115,75.43,2021-12-17 17:24:50
116,75.47,2021-12-17 17:24:51
117,75.52,2021-12-17 17:24:52
118,75.57,2021-12-17 17:24:53
119,75.63,2021-12-17 17:24:54
120,75.58,2021-12-17 17:24:55
121,75.35,2021-12-17 17:24:56
122,75.17,2021-12-17 17:24:57
123,75.0,2021-12-17 17:24:58
124,74.82,2021-12-17 17:24:59
125,74.62,2021-12-17 17:25:00
126,74.4,2021-12-17 17:25:01
127,74.18,2021-12-17 17:25:02
128,73.95,2021-12-17 17:25:03
129,73.78,2021-12-17 17:25:04
130,73.63,2021-12-17 17:25:05
131,73.5,2021-12-17 17:25:06
132,73.37,2021-12-17 17:25:07
133,73.27,2021-12-17 17:25:08
134,73.22,2021-12-17 17:25:09
135,73.18,2021-12-17 17:25:10
136,73.17,2021-12-17 17:25:11
137,73.17,2021-12-17 17:25:12
138,73.15,2021-12-17 17:25:13
139,73.13,2021-12-17 17:25:14
140,73.18,2021-12-17 17:25:15
141,73.23,2021-12-17 17:25:16
142,73.28,2021-12-17 17:25:17
143,73.35,2021-12-17 17:25:18
144,73.43,2021-12-17 17:25:19
145,73.5,2021-12-17 17:25:20
146,73.57,2021-12-17 17:25:21
147,73.63,2021-12-17 17:25:22
148,73.67,2021-12-17 17:25:23
149,73.67,2021-12-17 17:25:24
150,73.62,2021-12-17 17:25:25
151,73.53,2021-12-17 17:25:26
152,73.42,2021-12-17 17:25:27
153,73.32,2021-12-17 17:25:28
154,73.22,2021-12-17 17:25:29
155,73.13,2021-12-17 17:25:30
156,73.23,2021-12-17 17:25:31
157,73.33,2021-12-17 17:25:32
158,73.4,2021-12-17 17:25:33
159,73.45,2021-12-17 17:25:34
160,73.45,2021-12-17 17:25:35
161,73.38,2021-12-17 17:25:36
162,73.3,2021-12-17 17:25:37
163,73.22,2021-12-17 17:25:38
164,73.13,2021-12-17 17:25:39
165,73.07,2021-12-17 17:25:40
166,73.0,2021-12-17 17:25:41
167,72.92,2021-12-17 17:25:42
168,72.88,2021-12-17 17:25:43
169,72.9,2021-12-17 17:25:44
170,72.9,2021-12-17 17:25:45
171,72.9,2021-12-17 17:25:46
172,72.88,2021-12-17 17:25:47
173,72.87,2021-12-17 17:25:48
174,72.87,2021-12-17 17:25:49
175,72.87,2021-12-17 17:25:50
176,72.83,2021-12-17 17:25:51
177,72.87,2021-12-17 17:25:52
178,72.88,2021-12-17 17:25:53
179,72.88,2021-12-17 17:25:54
180,72.87,2021-12-17 17:25:55
181,72.88,2021-12-17 17:25:56
182,72.93,2021-12-17 17:25:57
183,73.0,2021-12-17 17:25:58
184,73.08,2021-12-17 17:25:59
185,73.18,2021-12-17 17:26:00
186,73.28,2021-12-17 17:26:01
187,73.42,2021-12-17 17:26:02
188,73.55,2021-12-17 17:26:03
189,73.67,2021-12-17 17:26:04
190,73.77,2021-12-17 17:26:05
191,73.85,2021-12-17 17:26:06
192,73.93,2021-12-17 17:26:07
193,73.98,2021-12-17 17:26:08
194,73.92,2021-12-17 17:26:09
195,73.9,2021-12-17 17:26:10
196,73.8,2021-12-17 17:26:11
197,73.72,2021-12-17 17:26:12
198,73.65,2021-12-17 17:26:13
199,73.57,2021-12-17 17:26:14
200,73.4,2021-12-17 17:26:15
201,73.25,2021-12-17 17:26:16
