,TEMP,time
0,34.0,2022-10-26 15:47:58.000
1,34.0,2022-10-26 15:47:58.250
2,34.0,2022-10-26 15:47:58.500
3,34.0,2022-10-26 15:47:58.750
4,34.03,2022-10-26 15:47:59.000
5,34.03,2022-10-26 15:47:59.250
6,34.03,2022-10-26 15:47:59.500
7,34.03,2022-10-26 15:47:59.750
8,34.0,2022-10-26 15:48:00.000
9,34.0,2022-10-26 15:48:00.250
10,34.0,2022-10-26 15:48:00.500
11,34.0,2022-10-26 15:48:00.750
12,34.03,2022-10-26 15:48:01.000
13,34.03,2022-10-26 15:48:01.250
14,34.03,2022-10-26 15:48:01.500
15,34.03,2022-10-26 15:48:01.750
16,34.0,2022-10-26 15:48:02.000
17,34.0,2022-10-26 15:48:02.250
18,34.0,2022-10-26 15:48:02.500
19,34.0,2022-10-26 15:48:02.750
20,33.99,2022-10-26 15:48:03.000
21,33.99,2022-10-26 15:48:03.250
22,33.99,2022-10-26 15:48:03.500
23,33.99,2022-10-26 15:48:03.750
24,33.99,2022-10-26 15:48:04.000
25,33.99,2022-10-26 15:48:04.250
26,33.99,2022-10-26 15:48:04.500
27,33.99,2022-10-26 15:48:04.750
28,34.0,2022-10-26 15:48:05.000
29,34.0,2022-10-26 15:48:05.250
30,34.0,2022-10-26 15:48:05.500
31,34.0,2022-10-26 15:48:05.750
32,33.99,2022-10-26 15:48:06.000
33,33.99,2022-10-26 15:48:06.250
34,33.99,2022-10-26 15:48:06.500
35,33.99,2022-10-26 15:48:06.750
36,34.0,2022-10-26 15:48:07.000
37,34.0,2022-10-26 15:48:07.250
38,34.0,2022-10-26 15:48:07.500
39,34.0,2022-10-26 15:48:07.750
40,33.99,2022-10-26 15:48:08.000
41,33.99,2022-10-26 15:48:08.250
42,33.99,2022-10-26 15:48:08.500
43,33.99,2022-10-26 15:48:08.750
44,34.0,2022-10-26 15:48:09.000
45,34.0,2022-10-26 15:48:09.250
46,34.0,2022-10-26 15:48:09.500
47,34.0,2022-10-26 15:48:09.750
48,34.03,2022-10-26 15:48:10.000
49,34.03,2022-10-26 15:48:10.250
50,34.03,2022-10-26 15:48:10.500
51,34.03,2022-10-26 15:48:10.750
52,34.0,2022-10-26 15:48:11.000
53,34.0,2022-10-26 15:48:11.250
54,34.0,2022-10-26 15:48:11.500
55,34.0,2022-10-26 15:48:11.750
56,34.0,2022-10-26 15:48:12.000
57,34.0,2022-10-26 15:48:12.250
58,34.0,2022-10-26 15:48:12.500
59,34.0,2022-10-26 15:48:12.750
60,33.99,2022-10-26 15:48:13.000
61,33.99,2022-10-26 15:48:13.250
62,33.99,2022-10-26 15:48:13.500
63,33.99,2022-10-26 15:48:13.750
64,34.0,2022-10-26 15:48:14.000
65,34.0,2022-10-26 15:48:14.250
