,BVP,time
0,18.1,2022-08-17 14:17:05.421875
1,17.06,2022-08-17 14:17:05.437500
2,15.26,2022-08-17 14:17:05.453125
3,12.69,2022-08-17 14:17:05.468750
4,9.45,2022-08-17 14:17:05.484375
5,5.71,2022-08-17 14:17:05.500000
6,1.56,2022-08-17 14:17:05.515625
7,-2.92,2022-08-17 14:17:05.531250
8,-7.63,2022-08-17 14:17:05.546875
9,-12.49,2022-08-17 14:17:05.562500
10,-17.31,2022-08-17 14:17:05.578125
11,-21.93,2022-08-17 14:17:05.593750
12,-26.22,2022-08-17 14:17:05.609375
13,-30.34,2022-08-17 14:17:05.625000
14,-34.61,2022-08-17 14:17:05.640625
15,-39.5,2022-08-17 14:17:05.656250
16,-45.42,2022-08-17 14:17:05.671875
17,-52.46,2022-08-17 14:17:05.687500
18,-60.23,2022-08-17 14:17:05.703125
19,-67.79,2022-08-17 14:17:05.718750
20,-73.83,2022-08-17 14:17:05.734375
21,-77.0,2022-08-17 14:17:05.750000
22,-76.27,2022-08-17 14:17:05.765625
23,-71.2,2022-08-17 14:17:05.781250
24,-62.1,2022-08-17 14:17:05.796875
25,-49.84,2022-08-17 14:17:05.812500
26,-35.57,2022-08-17 14:17:05.828125
27,-20.51,2022-08-17 14:17:05.843750
28,-5.62,2022-08-17 14:17:05.859375
29,8.32,2022-08-17 14:17:05.875000
30,20.74,2022-08-17 14:17:05.890625
31,31.11,2022-08-17 14:17:05.906250
32,38.94,2022-08-17 14:17:05.921875
33,43.92,2022-08-17 14:17:05.937500
34,45.99,2022-08-17 14:17:05.953125
35,45.48,2022-08-17 14:17:05.968750
36,43.01,2022-08-17 14:17:05.984375
37,39.42,2022-08-17 14:17:06.000000
38,35.5,2022-08-17 14:17:06.015625
39,31.83,2022-08-17 14:17:06.031250
40,28.73,2022-08-17 14:17:06.046875
41,26.34,2022-08-17 14:17:06.062500
42,24.65,2022-08-17 14:17:06.078125
43,23.65,2022-08-17 14:17:06.093750
44,23.29,2022-08-17 14:17:06.109375
45,23.43,2022-08-17 14:17:06.125000
46,23.81,2022-08-17 14:17:06.140625
47,24.06,2022-08-17 14:17:06.156250
48,23.79,2022-08-17 14:17:06.171875
49,22.77,2022-08-17 14:17:06.187500
50,21.0,2022-08-17 14:17:06.203125
51,18.69,2022-08-17 14:17:06.218750
52,16.15,2022-08-17 14:17:06.234375
53,13.58,2022-08-17 14:17:06.250000
54,11.0,2022-08-17 14:17:06.265625
55,8.23,2022-08-17 14:17:06.281250
56,4.97,2022-08-17 14:17:06.296875
57,1.02,2022-08-17 14:17:06.312500
58,-3.62,2022-08-17 14:17:06.328125
59,-8.75,2022-08-17 14:17:06.343750
60,-14.01,2022-08-17 14:17:06.359375
61,-19.09,2022-08-17 14:17:06.375000
62,-23.84,2022-08-17 14:17:06.390625
63,-28.37,2022-08-17 14:17:06.406250
64,-33.05,2022-08-17 14:17:06.421875
65,-38.42,2022-08-17 14:17:06.437500
66,-44.96,2022-08-17 14:17:06.453125
67,-52.92,2022-08-17 14:17:06.468750
68,-61.99,2022-08-17 14:17:06.484375
69,-71.25,2022-08-17 14:17:06.500000
70,-79.2,2022-08-17 14:17:06.515625
71,-84.18,2022-08-17 14:17:06.531250
72,-84.75,2022-08-17 14:17:06.546875
73,-80.22,2022-08-17 14:17:06.562500
74,-70.83,2022-08-17 14:17:06.578125
75,-57.62,2022-08-17 14:17:06.593750
76,-42.1,2022-08-17 14:17:06.609375
77,-25.73,2022-08-17 14:17:06.625000
78,-9.57,2022-08-17 14:17:06.640625
79,5.74,2022-08-17 14:17:06.656250
80,19.82,2022-08-17 14:17:06.671875
81,32.23,2022-08-17 14:17:06.687500
82,42.38,2022-08-17 14:17:06.703125
83,49.55,2022-08-17 14:17:06.718750
84,53.27,2022-08-17 14:17:06.734375
85,53.6,2022-08-17 14:17:06.750000
86,51.32,2022-08-17 14:17:06.765625
87,47.75,2022-08-17 14:17:06.781250
88,44.32,2022-08-17 14:17:06.796875
89,42.1,2022-08-17 14:17:06.812500
90,41.46,2022-08-17 14:17:06.828125
91,42.16,2022-08-17 14:17:06.843750
92,43.68,2022-08-17 14:17:06.859375
93,45.67,2022-08-17 14:17:06.875000
94,48.13,2022-08-17 14:17:06.890625
95,51.36,2022-08-17 14:17:06.906250
96,55.52,2022-08-17 14:17:06.921875
97,60.39,2022-08-17 14:17:06.937500
98,65.37,2022-08-17 14:17:06.953125
99,69.8,2022-08-17 14:17:06.968750
100,73.43,2022-08-17 14:17:06.984375
101,76.58,2022-08-17 14:17:07.000000
102,80.08,2022-08-17 14:17:07.015625
103,84.57,2022-08-17 14:17:07.031250
104,89.98,2022-08-17 14:17:07.046875
105,95.14,2022-08-17 14:17:07.062500
106,98.0,2022-08-17 14:17:07.078125
107,96.37,2022-08-17 14:17:07.093750
108,88.77,2022-08-17 14:17:07.109375
109,75.03,2022-08-17 14:17:07.125000
110,56.5,2022-08-17 14:17:07.140625
111,35.65,2022-08-17 14:17:07.156250
112,15.25,2022-08-17 14:17:07.171875
113,-2.2,2022-08-17 14:17:07.187500
114,-15.05,2022-08-17 14:17:07.203125
115,-22.7,2022-08-17 14:17:07.218750
116,-25.68,2022-08-17 14:17:07.234375
117,-25.83,2022-08-17 14:17:07.250000
118,-26.62,2022-08-17 14:17:07.265625
119,-33.01,2022-08-17 14:17:07.281250
120,-50.46,2022-08-17 14:17:07.296875
121,-82.9,2022-08-17 14:17:07.312500
122,-130.34,2022-08-17 14:17:07.328125
123,-187.47,2022-08-17 14:17:07.343750
124,-244.41,2022-08-17 14:17:07.359375
125,-289.63,2022-08-17 14:17:07.375000
126,-314.11,2022-08-17 14:17:07.390625
127,-314.42,2022-08-17 14:17:07.406250
128,-293.53,2022-08-17 14:17:07.421875
129,-258.56,2022-08-17 14:17:07.437500
130,-217.15,2022-08-17 14:17:07.453125
131,-174.19,2022-08-17 14:17:07.468750
132,-130.58,2022-08-17 14:17:07.484375
133,-84.37,2022-08-17 14:17:07.500000
134,-33.34,2022-08-17 14:17:07.515625
135,22.59,2022-08-17 14:17:07.531250
136,80.51,2022-08-17 14:17:07.546875
137,135.23,2022-08-17 14:17:07.562500
138,181.18,2022-08-17 14:17:07.578125
139,214.22,2022-08-17 14:17:07.593750
140,232.55,2022-08-17 14:17:07.609375
141,236.68,2022-08-17 14:17:07.625000
142,228.66,2022-08-17 14:17:07.640625
143,211.09,2022-08-17 14:17:07.656250
144,186.31,2022-08-17 14:17:07.671875
145,156.33,2022-08-17 14:17:07.687500
146,122.94,2022-08-17 14:17:07.703125
147,87.96,2022-08-17 14:17:07.718750
148,53.18,2022-08-17 14:17:07.734375
149,19.99,2022-08-17 14:17:07.750000
150,-11.22,2022-08-17 14:17:07.765625
151,-41.21,2022-08-17 14:17:07.781250
152,-71.3,2022-08-17 14:17:07.796875
153,-102.45,2022-08-17 14:17:07.812500
154,-134.4,2022-08-17 14:17:07.828125
155,-165.48,2022-08-17 14:17:07.843750
156,-193.43,2022-08-17 14:17:07.859375
157,-216.31,2022-08-17 14:17:07.875000
158,-233.33,2022-08-17 14:17:07.890625
159,-244.85,2022-08-17 14:17:07.906250
160,-251.75,2022-08-17 14:17:07.921875
161,-254.73,2022-08-17 14:17:07.937500
162,-254.17,2022-08-17 14:17:07.953125
163,-250.47,2022-08-17 14:17:07.968750
164,-244.73,2022-08-17 14:17:07.984375
165,-239.02,2022-08-17 14:17:08.000000
166,-235.89,2022-08-17 14:17:08.015625
167,-237.49,2022-08-17 14:17:08.031250
168,-244.59,2022-08-17 14:17:08.046875
169,-256.23,2022-08-17 14:17:08.062500
170,-270.13,2022-08-17 14:17:08.078125
171,-283.39,2022-08-17 14:17:08.093750
172,-293.29,2022-08-17 14:17:08.109375
173,-297.67,2022-08-17 14:17:08.125000
174,-295.15,2022-08-17 14:17:08.140625
175,-285.35,2022-08-17 14:17:08.156250
176,-268.88,2022-08-17 14:17:08.171875
177,-247.25,2022-08-17 14:17:08.187500
178,-222.51,2022-08-17 14:17:08.203125
179,-196.69,2022-08-17 14:17:08.218750
180,-171.24,2022-08-17 14:17:08.234375
181,-146.86,2022-08-17 14:17:08.250000
182,-123.58,2022-08-17 14:17:08.265625
183,-101.16,2022-08-17 14:17:08.281250
184,-79.34,2022-08-17 14:17:08.296875
185,-57.98,2022-08-17 14:17:08.312500
186,-36.99,2022-08-17 14:17:08.328125
187,-16.21,2022-08-17 14:17:08.343750
188,4.53,2022-08-17 14:17:08.359375
189,25.32,2022-08-17 14:17:08.375000
190,46.01,2022-08-17 14:17:08.390625
191,66.2,2022-08-17 14:17:08.406250
192,85.36,2022-08-17 14:17:08.421875
193,102.99,2022-08-17 14:17:08.437500
194,118.91,2022-08-17 14:17:08.453125
195,133.24,2022-08-17 14:17:08.468750
196,146.44,2022-08-17 14:17:08.484375
197,159.03,2022-08-17 14:17:08.500000
198,171.44,2022-08-17 14:17:08.515625
199,183.74,2022-08-17 14:17:08.531250
200,195.59,2022-08-17 14:17:08.546875
201,206.23,2022-08-17 14:17:08.562500
202,214.72,2022-08-17 14:17:08.578125
203,220.27,2022-08-17 14:17:08.593750
204,222.56,2022-08-17 14:17:08.609375
205,221.81,2022-08-17 14:17:08.625000
206,218.75,2022-08-17 14:17:08.640625
207,214.18,2022-08-17 14:17:08.656250
208,208.7,2022-08-17 14:17:08.671875
209,202.39,2022-08-17 14:17:08.687500
210,194.97,2022-08-17 14:17:08.703125
211,185.88,2022-08-17 14:17:08.718750
212,174.76,2022-08-17 14:17:08.734375
213,161.5,2022-08-17 14:17:08.750000
214,146.33,2022-08-17 14:17:08.765625
215,129.51,2022-08-17 14:17:08.781250
216,111.27,2022-08-17 14:17:08.796875
217,91.8,2022-08-17 14:17:08.812500
218,71.49,2022-08-17 14:17:08.828125
219,51.33,2022-08-17 14:17:08.843750
220,33.0,2022-08-17 14:17:08.859375
221,18.74,2022-08-17 14:17:08.875000
222,10.71,2022-08-17 14:17:08.890625
223,10.23,2022-08-17 14:17:08.906250
224,17.39,2022-08-17 14:17:08.921875
225,30.95,2022-08-17 14:17:08.937500
226,48.87,2022-08-17 14:17:08.953125
227,68.89,2022-08-17 14:17:08.968750
228,89.13,2022-08-17 14:17:08.984375
229,108.2,2022-08-17 14:17:09.000000
230,125.01,2022-08-17 14:17:09.015625
231,138.64,2022-08-17 14:17:09.031250
232,148.24,2022-08-17 14:17:09.046875
233,153.22,2022-08-17 14:17:09.062500
234,153.48,2022-08-17 14:17:09.078125
235,149.52,2022-08-17 14:17:09.093750
236,142.29,2022-08-17 14:17:09.109375
237,132.91,2022-08-17 14:17:09.125000
238,122.39,2022-08-17 14:17:09.140625
239,111.47,2022-08-17 14:17:09.156250
240,100.67,2022-08-17 14:17:09.171875
241,90.36,2022-08-17 14:17:09.187500
242,80.81,2022-08-17 14:17:09.203125
243,72.14,2022-08-17 14:17:09.218750
244,64.36,2022-08-17 14:17:09.234375
245,57.36,2022-08-17 14:17:09.250000
246,51.09,2022-08-17 14:17:09.265625
247,45.52,2022-08-17 14:17:09.281250
248,40.76,2022-08-17 14:17:09.296875
249,36.82,2022-08-17 14:17:09.312500
250,33.55,2022-08-17 14:17:09.328125
251,30.55,2022-08-17 14:17:09.343750
252,27.29,2022-08-17 14:17:09.359375
253,23.43,2022-08-17 14:17:09.375000
254,18.98,2022-08-17 14:17:09.390625
255,14.33,2022-08-17 14:17:09.406250
256,10.07,2022-08-17 14:17:09.421875
257,6.61,2022-08-17 14:17:09.437500
258,3.94,2022-08-17 14:17:09.453125
259,1.63,2022-08-17 14:17:09.468750
260,-1.0,2022-08-17 14:17:09.484375
261,-4.59,2022-08-17 14:17:09.500000
262,-9.52,2022-08-17 14:17:09.515625
263,-15.96,2022-08-17 14:17:09.531250
264,-23.84,2022-08-17 14:17:09.546875
265,-32.96,2022-08-17 14:17:09.562500
266,-42.8,2022-08-17 14:17:09.578125
267,-52.41,2022-08-17 14:17:09.593750
268,-60.29,2022-08-17 14:17:09.609375
269,-64.62,2022-08-17 14:17:09.625000
270,-63.73,2022-08-17 14:17:09.640625
271,-56.63,2022-08-17 14:17:09.656250
272,-43.32,2022-08-17 14:17:09.671875
273,-24.65,2022-08-17 14:17:09.687500
274,-1.97,2022-08-17 14:17:09.703125
275,23.35,2022-08-17 14:17:09.718750
276,50.14,2022-08-17 14:17:09.734375
277,77.39,2022-08-17 14:17:09.750000
278,104.03,2022-08-17 14:17:09.765625
279,128.77,2022-08-17 14:17:09.781250
280,150.33,2022-08-17 14:17:09.796875
281,167.6,2022-08-17 14:17:09.812500
282,180.18,2022-08-17 14:17:09.828125
283,188.48,2022-08-17 14:17:09.843750
284,193.66,2022-08-17 14:17:09.859375
285,197.27,2022-08-17 14:17:09.875000
286,200.69,2022-08-17 14:17:09.890625
287,204.68,2022-08-17 14:17:09.906250
288,209.09,2022-08-17 14:17:09.921875
289,213.04,2022-08-17 14:17:09.937500
290,215.27,2022-08-17 14:17:09.953125
291,214.77,2022-08-17 14:17:09.968750
292,211.27,2022-08-17 14:17:09.984375
293,205.37,2022-08-17 14:17:10.000000
294,198.4,2022-08-17 14:17:10.015625
295,191.79,2022-08-17 14:17:10.031250
296,186.38,2022-08-17 14:17:10.046875
297,181.85,2022-08-17 14:17:10.062500
298,176.7,2022-08-17 14:17:10.078125
299,168.55,2022-08-17 14:17:10.093750
300,155.04,2022-08-17 14:17:10.109375
301,134.67,2022-08-17 14:17:10.125000
302,107.37,2022-08-17 14:17:10.140625
303,74.34,2022-08-17 14:17:10.156250
304,37.58,2022-08-17 14:17:10.171875
305,-1.01,2022-08-17 14:17:10.187500
306,-40.22,2022-08-17 14:17:10.203125
307,-79.73,2022-08-17 14:17:10.218750
308,-119.8,2022-08-17 14:17:10.234375
309,-161.04,2022-08-17 14:17:10.250000
310,-204.07,2022-08-17 14:17:10.265625
311,-249.56,2022-08-17 14:17:10.281250
312,-297.9,2022-08-17 14:17:10.296875
313,-348.7,2022-08-17 14:17:10.312500
314,-399.99,2022-08-17 14:17:10.328125
315,-447.81,2022-08-17 14:17:10.343750
316,-486.63,2022-08-17 14:17:10.359375
317,-510.73,2022-08-17 14:17:10.375000
318,-515.65,2022-08-17 14:17:10.390625
319,-499.49,2022-08-17 14:17:10.406250
320,-463.55,2022-08-17 14:17:10.421875
321,-412.01,2022-08-17 14:17:10.437500
322,-350.94,2022-08-17 14:17:10.453125
323,-287.13,2022-08-17 14:17:10.468750
324,-226.89,2022-08-17 14:17:10.484375
325,-175.11,2022-08-17 14:17:10.500000
326,-134.65,2022-08-17 14:17:10.515625
327,-105.96,2022-08-17 14:17:10.531250
328,-86.98,2022-08-17 14:17:10.546875
329,-73.98,2022-08-17 14:17:10.562500
330,-62.37,2022-08-17 14:17:10.578125
331,-47.89,2022-08-17 14:17:10.593750
332,-27.94,2022-08-17 14:17:10.609375
333,-2.57,2022-08-17 14:17:10.625000
334,25.1,2022-08-17 14:17:10.640625
335,49.3,2022-08-17 14:17:10.656250
336,64.03,2022-08-17 14:17:10.671875
337,65.94,2022-08-17 14:17:10.687500
338,55.69,2022-08-17 14:17:10.703125
339,38.18,2022-08-17 14:17:10.718750
340,20.88,2022-08-17 14:17:10.734375
341,10.95,2022-08-17 14:17:10.750000
342,12.66,2022-08-17 14:17:10.765625
343,26.16,2022-08-17 14:17:10.781250
344,47.54,2022-08-17 14:17:10.796875
345,71.78,2022-08-17 14:17:10.812500
346,95.59,2022-08-17 14:17:10.828125
347,117.3,2022-08-17 14:17:10.843750
348,136.85,2022-08-17 14:17:10.859375
349,154.98,2022-08-17 14:17:10.875000
350,172.48,2022-08-17 14:17:10.890625
351,189.98,2022-08-17 14:17:10.906250
352,207.64,2022-08-17 14:17:10.921875
353,223.86,2022-08-17 14:17:10.937500
354,237.19,2022-08-17 14:17:10.953125
355,247.48,2022-08-17 14:17:10.968750
356,253.97,2022-08-17 14:17:10.984375
357,255.68,2022-08-17 14:17:11.000000
358,252.02,2022-08-17 14:17:11.015625
359,243.44,2022-08-17 14:17:11.031250
360,231.94,2022-08-17 14:17:11.046875
361,220.62,2022-08-17 14:17:11.062500
362,211.27,2022-08-17 14:17:11.078125
363,207.0,2022-08-17 14:17:11.093750
364,213.41,2022-08-17 14:17:11.109375
365,235.55,2022-08-17 14:17:11.125000
366,277.5,2022-08-17 14:17:11.140625
367,341.23,2022-08-17 14:17:11.156250
368,425.21,2022-08-17 14:17:11.171875
369,524.0,2022-08-17 14:17:11.187500
370,628.76,2022-08-17 14:17:11.203125
371,727.47,2022-08-17 14:17:11.218750
372,794.46,2022-08-17 14:17:11.234375
373,811.15,2022-08-17 14:17:11.250000
374,768.56,2022-08-17 14:17:11.265625
375,671.29,2022-08-17 14:17:11.281250
376,535.86,2022-08-17 14:17:11.296875
377,383.17,2022-08-17 14:17:11.312500
378,230.49,2022-08-17 14:17:11.328125
379,100.75,2022-08-17 14:17:11.343750
380,-8.02,2022-08-17 14:17:11.359375
381,-101.65,2022-08-17 14:17:11.375000
382,-181.41,2022-08-17 14:17:11.390625
383,-246.12,2022-08-17 14:17:11.406250
384,-294.53,2022-08-17 14:17:11.421875
385,-327.04,2022-08-17 14:17:11.437500
