,HR,time
0,76.95,2022-10-26 17:00:50
1,77.05,2022-10-26 17:00:51
2,77.17,2022-10-26 17:00:52
3,77.3,2022-10-26 17:00:53
4,77.42,2022-10-26 17:00:54
5,77.48,2022-10-26 17:00:55
6,77.62,2022-10-26 17:00:56
7,77.75,2022-10-26 17:00:57
8,77.92,2022-10-26 17:00:58
9,78.22,2022-10-26 17:00:59
10,78.48,2022-10-26 17:01:00
11,78.65,2022-10-26 17:01:01
12,78.88,2022-10-26 17:01:02
13,79.05,2022-10-26 17:01:03
14,79.15,2022-10-26 17:01:04
15,79.28,2022-10-26 17:01:05
16,79.42,2022-10-26 17:01:06
17,79.52,2022-10-26 17:01:07
18,79.67,2022-10-26 17:01:08
19,79.82,2022-10-26 17:01:09
20,79.97,2022-10-26 17:01:10
21,80.1,2022-10-26 17:01:11
22,80.25,2022-10-26 17:01:12
23,80.42,2022-10-26 17:01:13
24,80.58,2022-10-26 17:01:14
25,80.78,2022-10-26 17:01:15
26,80.97,2022-10-26 17:01:16
27,81.17,2022-10-26 17:01:17
28,81.35,2022-10-26 17:01:18
29,81.48,2022-10-26 17:01:19
30,81.73,2022-10-26 17:01:20
31,81.95,2022-10-26 17:01:21
32,82.12,2022-10-26 17:01:22
33,82.32,2022-10-26 17:01:23
34,82.5,2022-10-26 17:01:24
35,82.63,2022-10-26 17:01:25
36,82.7,2022-10-26 17:01:26
37,82.75,2022-10-26 17:01:27
38,82.78,2022-10-26 17:01:28
39,82.78,2022-10-26 17:01:29
40,82.78,2022-10-26 17:01:30
41,82.68,2022-10-26 17:01:31
42,82.77,2022-10-26 17:01:32
43,82.85,2022-10-26 17:01:33
44,82.95,2022-10-26 17:01:34
45,83.07,2022-10-26 17:01:35
46,83.2,2022-10-26 17:01:36
47,83.35,2022-10-26 17:01:37
48,83.52,2022-10-26 17:01:38
49,83.68,2022-10-26 17:01:39
50,83.83,2022-10-26 17:01:40
51,84.0,2022-10-26 17:01:41
52,84.13,2022-10-26 17:01:42
53,84.23,2022-10-26 17:01:43
54,84.3,2022-10-26 17:01:44
55,84.35,2022-10-26 17:01:45
56,84.4,2022-10-26 17:01:46
57,84.43,2022-10-26 17:01:47
58,84.47,2022-10-26 17:01:48
59,84.55,2022-10-26 17:01:49
60,84.57,2022-10-26 17:01:50
61,84.57,2022-10-26 17:01:51
62,84.55,2022-10-26 17:01:52
63,84.57,2022-10-26 17:01:53
64,84.58,2022-10-26 17:01:54
65,84.62,2022-10-26 17:01:55
66,84.57,2022-10-26 17:01:56
67,84.53,2022-10-26 17:01:57
68,84.55,2022-10-26 17:01:58
69,84.58,2022-10-26 17:01:59
70,84.57,2022-10-26 17:02:00
71,84.5,2022-10-26 17:02:01
72,84.37,2022-10-26 17:02:02
73,84.28,2022-10-26 17:02:03
74,84.18,2022-10-26 17:02:04
75,84.13,2022-10-26 17:02:05
76,84.12,2022-10-26 17:02:06
77,84.05,2022-10-26 17:02:07
78,84.0,2022-10-26 17:02:08
79,83.95,2022-10-26 17:02:09
80,83.88,2022-10-26 17:02:10
81,83.8,2022-10-26 17:02:11
82,83.68,2022-10-26 17:02:12
83,83.55,2022-10-26 17:02:13
84,83.42,2022-10-26 17:02:14
85,83.28,2022-10-26 17:02:15
86,83.13,2022-10-26 17:02:16
87,82.97,2022-10-26 17:02:17
88,82.87,2022-10-26 17:02:18
89,82.78,2022-10-26 17:02:19
90,82.57,2022-10-26 17:02:20
91,82.47,2022-10-26 17:02:21
92,82.45,2022-10-26 17:02:22
93,82.38,2022-10-26 17:02:23
94,82.35,2022-10-26 17:02:24
95,82.33,2022-10-26 17:02:25
96,82.45,2022-10-26 17:02:26
97,82.55,2022-10-26 17:02:27
98,82.63,2022-10-26 17:02:28
99,82.73,2022-10-26 17:02:29
100,82.78,2022-10-26 17:02:30
101,82.9,2022-10-26 17:02:31
102,82.97,2022-10-26 17:02:32
103,83.02,2022-10-26 17:02:33
104,83.05,2022-10-26 17:02:34
105,82.92,2022-10-26 17:02:35
106,82.78,2022-10-26 17:02:36
107,82.62,2022-10-26 17:02:37
108,82.45,2022-10-26 17:02:38
109,82.28,2022-10-26 17:02:39
110,82.12,2022-10-26 17:02:40
111,81.92,2022-10-26 17:02:41
112,81.75,2022-10-26 17:02:42
113,81.6,2022-10-26 17:02:43
114,81.48,2022-10-26 17:02:44
115,81.4,2022-10-26 17:02:45
116,81.35,2022-10-26 17:02:46
117,81.37,2022-10-26 17:02:47
118,81.42,2022-10-26 17:02:48
119,81.45,2022-10-26 17:02:49
120,81.53,2022-10-26 17:02:50
121,81.6,2022-10-26 17:02:51
122,81.67,2022-10-26 17:02:52
123,81.7,2022-10-26 17:02:53
124,81.68,2022-10-26 17:02:54
125,81.63,2022-10-26 17:02:55
126,81.57,2022-10-26 17:02:56
127,81.5,2022-10-26 17:02:57
128,81.37,2022-10-26 17:02:58
129,81.22,2022-10-26 17:02:59
130,81.12,2022-10-26 17:03:00
131,81.07,2022-10-26 17:03:01
132,80.98,2022-10-26 17:03:02
133,80.9,2022-10-26 17:03:03
134,80.83,2022-10-26 17:03:04
135,80.73,2022-10-26 17:03:05
136,80.6,2022-10-26 17:03:06
137,80.53,2022-10-26 17:03:07
138,80.45,2022-10-26 17:03:08
139,80.3,2022-10-26 17:03:09
140,80.2,2022-10-26 17:03:10
141,80.1,2022-10-26 17:03:11
142,80.02,2022-10-26 17:03:12
143,79.95,2022-10-26 17:03:13
144,79.88,2022-10-26 17:03:14
145,79.7,2022-10-26 17:03:15
146,79.73,2022-10-26 17:03:16
147,79.78,2022-10-26 17:03:17
148,79.82,2022-10-26 17:03:18
149,79.83,2022-10-26 17:03:19
