,HR,time
0,73.51,2022-08-17 14:11:05
1,73.43,2022-08-17 14:11:06
2,73.35,2022-08-17 14:11:07
3,73.23,2022-08-17 14:11:08
4,73.13,2022-08-17 14:11:09
5,73.09,2022-08-17 14:11:10
6,73.02,2022-08-17 14:11:11
7,72.9,2022-08-17 14:11:12
8,72.71,2022-08-17 14:11:13
9,72.54,2022-08-17 14:11:14
10,72.41,2022-08-17 14:11:15
11,72.29,2022-08-17 14:11:16
12,72.21,2022-08-17 14:11:17
13,72.0,2022-08-17 14:11:18
14,71.82,2022-08-17 14:11:19
15,71.5,2022-08-17 14:11:20
16,71.19,2022-08-17 14:11:21
17,70.88,2022-08-17 14:11:22
18,70.58,2022-08-17 14:11:23
19,70.28,2022-08-17 14:11:24
20,70.18,2022-08-17 14:11:25
21,70.13,2022-08-17 14:11:26
22,69.15,2022-08-17 14:11:27
23,68.63,2022-08-17 14:11:28
24,68.13,2022-08-17 14:11:29
25,67.72,2022-08-17 14:11:30
26,67.2,2022-08-17 14:11:31
27,66.63,2022-08-17 14:11:32
28,66.03,2022-08-17 14:11:33
29,65.48,2022-08-17 14:11:34
30,64.97,2022-08-17 14:11:35
31,64.47,2022-08-17 14:11:36
32,64.05,2022-08-17 14:11:37
33,63.67,2022-08-17 14:11:38
34,63.28,2022-08-17 14:11:39
35,62.98,2022-08-17 14:11:40
36,62.67,2022-08-17 14:11:41
37,62.35,2022-08-17 14:11:42
38,62.02,2022-08-17 14:11:43
39,61.68,2022-08-17 14:11:44
40,61.3,2022-08-17 14:11:45
41,60.83,2022-08-17 14:11:46
42,60.4,2022-08-17 14:11:47
43,59.98,2022-08-17 14:11:48
44,59.57,2022-08-17 14:11:49
45,59.15,2022-08-17 14:11:50
46,58.68,2022-08-17 14:11:51
47,58.32,2022-08-17 14:11:52
48,57.98,2022-08-17 14:11:53
49,57.73,2022-08-17 14:11:54
50,57.5,2022-08-17 14:11:55
51,57.28,2022-08-17 14:11:56
52,57.1,2022-08-17 14:11:57
53,57.15,2022-08-17 14:11:58
54,57.2,2022-08-17 14:11:59
55,57.25,2022-08-17 14:12:00
56,57.28,2022-08-17 14:12:01
57,57.32,2022-08-17 14:12:02
58,57.32,2022-08-17 14:12:03
59,56.98,2022-08-17 14:12:04
60,56.65,2022-08-17 14:12:05
61,56.4,2022-08-17 14:12:06
62,56.15,2022-08-17 14:12:07
63,55.93,2022-08-17 14:12:08
64,55.7,2022-08-17 14:12:09
65,55.43,2022-08-17 14:12:10
66,55.18,2022-08-17 14:12:11
67,54.98,2022-08-17 14:12:12
68,54.83,2022-08-17 14:12:13
69,54.7,2022-08-17 14:12:14
70,54.53,2022-08-17 14:12:15
71,54.37,2022-08-17 14:12:16
72,54.17,2022-08-17 14:12:17
73,54.08,2022-08-17 14:12:18
74,53.98,2022-08-17 14:12:19
75,54.02,2022-08-17 14:12:20
76,54.05,2022-08-17 14:12:21
77,54.1,2022-08-17 14:12:22
78,54.15,2022-08-17 14:12:23
79,54.2,2022-08-17 14:12:24
80,54.27,2022-08-17 14:12:25
81,54.33,2022-08-17 14:12:26
82,54.4,2022-08-17 14:12:27
83,54.45,2022-08-17 14:12:28
84,54.48,2022-08-17 14:12:29
85,54.53,2022-08-17 14:12:30
86,54.58,2022-08-17 14:12:31
87,54.67,2022-08-17 14:12:32
88,54.75,2022-08-17 14:12:33
89,54.85,2022-08-17 14:12:34
90,54.93,2022-08-17 14:12:35
91,55.02,2022-08-17 14:12:36
92,54.98,2022-08-17 14:12:37
93,54.95,2022-08-17 14:12:38
94,54.9,2022-08-17 14:12:39
95,54.87,2022-08-17 14:12:40
96,54.83,2022-08-17 14:12:41
97,54.82,2022-08-17 14:12:42
98,54.78,2022-08-17 14:12:43
99,54.73,2022-08-17 14:12:44
100,54.7,2022-08-17 14:12:45
101,54.68,2022-08-17 14:12:46
102,54.68,2022-08-17 14:12:47
103,54.72,2022-08-17 14:12:48
104,54.77,2022-08-17 14:12:49
105,54.83,2022-08-17 14:12:50
106,54.9,2022-08-17 14:12:51
107,54.97,2022-08-17 14:12:52
108,55.0,2022-08-17 14:12:53
109,55.02,2022-08-17 14:12:54
110,55.02,2022-08-17 14:12:55
111,55.02,2022-08-17 14:12:56
112,55.0,2022-08-17 14:12:57
113,54.98,2022-08-17 14:12:58
114,54.97,2022-08-17 14:12:59
115,54.97,2022-08-17 14:13:00
116,54.98,2022-08-17 14:13:01
117,54.98,2022-08-17 14:13:02
118,55.0,2022-08-17 14:13:03
119,55.02,2022-08-17 14:13:04
120,55.02,2022-08-17 14:13:05
121,55.02,2022-08-17 14:13:06
122,55.02,2022-08-17 14:13:07
123,55.0,2022-08-17 14:13:08
124,54.97,2022-08-17 14:13:09
125,54.92,2022-08-17 14:13:10
126,54.87,2022-08-17 14:13:11
127,54.82,2022-08-17 14:13:12
128,54.78,2022-08-17 14:13:13
