,HR,time
0,82.73,2022-08-17 14:43:23
1,82.47,2022-08-17 14:43:24
2,82.2,2022-08-17 14:43:25
3,81.8,2022-08-17 14:43:26
4,81.42,2022-08-17 14:43:27
5,81.03,2022-08-17 14:43:28
6,80.68,2022-08-17 14:43:29
7,80.32,2022-08-17 14:43:30
8,79.98,2022-08-17 14:43:31
9,79.67,2022-08-17 14:43:32
10,79.35,2022-08-17 14:43:33
11,79.07,2022-08-17 14:43:34
12,78.77,2022-08-17 14:43:35
13,78.43,2022-08-17 14:43:36
14,78.07,2022-08-17 14:43:37
15,77.67,2022-08-17 14:43:38
16,77.25,2022-08-17 14:43:39
17,76.85,2022-08-17 14:43:40
18,76.45,2022-08-17 14:43:41
19,76.08,2022-08-17 14:43:42
20,75.8,2022-08-17 14:43:43
21,75.57,2022-08-17 14:43:44
22,75.38,2022-08-17 14:43:45
23,75.23,2022-08-17 14:43:46
24,75.07,2022-08-17 14:43:47
25,75.05,2022-08-17 14:43:48
26,75.02,2022-08-17 14:43:49
27,74.97,2022-08-17 14:43:50
28,74.9,2022-08-17 14:43:51
29,74.82,2022-08-17 14:43:52
30,74.7,2022-08-17 14:43:53
31,74.57,2022-08-17 14:43:54
32,74.45,2022-08-17 14:43:55
33,74.33,2022-08-17 14:43:56
34,74.22,2022-08-17 14:43:57
35,74.1,2022-08-17 14:43:58
36,73.98,2022-08-17 14:43:59
37,73.92,2022-08-17 14:44:00
38,73.57,2022-08-17 14:44:01
39,73.18,2022-08-17 14:44:02
40,72.82,2022-08-17 14:44:03
41,72.48,2022-08-17 14:44:04
42,72.12,2022-08-17 14:44:05
43,71.77,2022-08-17 14:44:06
44,71.38,2022-08-17 14:44:07
45,71.0,2022-08-17 14:44:08
46,70.65,2022-08-17 14:44:09
47,70.35,2022-08-17 14:44:10
48,70.03,2022-08-17 14:44:11
49,69.77,2022-08-17 14:44:12
50,69.42,2022-08-17 14:44:13
51,69.17,2022-08-17 14:44:14
52,68.9,2022-08-17 14:44:15
53,68.72,2022-08-17 14:44:16
