,TEMP,time
0,34.97,2022-10-28 16:29:35.000
1,34.97,2022-10-28 16:29:35.250
2,34.97,2022-10-28 16:29:35.500
3,34.97,2022-10-28 16:29:35.750
4,34.95,2022-10-28 16:29:36.000
5,34.95,2022-10-28 16:29:36.250
6,34.95,2022-10-28 16:29:36.500
7,34.95,2022-10-28 16:29:36.750
8,34.97,2022-10-28 16:29:37.000
9,34.97,2022-10-28 16:29:37.250
10,34.97,2022-10-28 16:29:37.500
11,34.97,2022-10-28 16:29:37.750
12,34.99,2022-10-28 16:29:38.000
13,34.99,2022-10-28 16:29:38.250
14,34.99,2022-10-28 16:29:38.500
15,34.99,2022-10-28 16:29:38.750
16,34.97,2022-10-28 16:29:39.000
17,34.97,2022-10-28 16:29:39.250
18,34.97,2022-10-28 16:29:39.500
19,34.97,2022-10-28 16:29:39.750
20,34.97,2022-10-28 16:29:40.000
21,34.97,2022-10-28 16:29:40.250
22,34.97,2022-10-28 16:29:40.500
23,34.97,2022-10-28 16:29:40.750
24,34.95,2022-10-28 16:29:41.000
25,34.95,2022-10-28 16:29:41.250
26,34.95,2022-10-28 16:29:41.500
27,34.95,2022-10-28 16:29:41.750
28,34.95,2022-10-28 16:29:42.000
29,34.95,2022-10-28 16:29:42.250
30,34.95,2022-10-28 16:29:42.500
31,34.95,2022-10-28 16:29:42.750
32,34.97,2022-10-28 16:29:43.000
33,34.97,2022-10-28 16:29:43.250
34,34.97,2022-10-28 16:29:43.500
35,34.97,2022-10-28 16:29:43.750
36,34.95,2022-10-28 16:29:44.000
37,34.95,2022-10-28 16:29:44.250
38,34.95,2022-10-28 16:29:44.500
39,34.95,2022-10-28 16:29:44.750
40,34.97,2022-10-28 16:29:45.000
41,34.97,2022-10-28 16:29:45.250
42,34.97,2022-10-28 16:29:45.500
43,34.97,2022-10-28 16:29:45.750
44,34.97,2022-10-28 16:29:46.000
45,34.97,2022-10-28 16:29:46.250
46,34.97,2022-10-28 16:29:46.500
47,34.97,2022-10-28 16:29:46.750
48,34.97,2022-10-28 16:29:47.000
49,34.97,2022-10-28 16:29:47.250
50,34.97,2022-10-28 16:29:47.500
51,34.97,2022-10-28 16:29:47.750
52,34.97,2022-10-28 16:29:48.000
53,34.97,2022-10-28 16:29:48.250
54,34.97,2022-10-28 16:29:48.500
55,34.97,2022-10-28 16:29:48.750
56,34.97,2022-10-28 16:29:49.000
57,34.97,2022-10-28 16:29:49.250
58,34.97,2022-10-28 16:29:49.500
59,34.97,2022-10-28 16:29:49.750
60,34.97,2022-10-28 16:29:50.000
61,34.97,2022-10-28 16:29:50.250
62,34.97,2022-10-28 16:29:50.500
63,34.97,2022-10-28 16:29:50.750
64,34.95,2022-10-28 16:29:51.000
65,34.95,2022-10-28 16:29:51.250
66,34.95,2022-10-28 16:29:51.500
67,34.95,2022-10-28 16:29:51.750
68,34.97,2022-10-28 16:29:52.000
69,34.97,2022-10-28 16:29:52.250
70,34.97,2022-10-28 16:29:52.500
71,34.97,2022-10-28 16:29:52.750
72,34.99,2022-10-28 16:29:53.000
73,34.99,2022-10-28 16:29:53.250
74,34.99,2022-10-28 16:29:53.500
75,34.99,2022-10-28 16:29:53.750
76,34.97,2022-10-28 16:29:54.000
77,34.97,2022-10-28 16:29:54.250
78,34.97,2022-10-28 16:29:54.500
79,34.97,2022-10-28 16:29:54.750
80,34.97,2022-10-28 16:29:55.000
81,34.97,2022-10-28 16:29:55.250
82,34.97,2022-10-28 16:29:55.500
83,34.97,2022-10-28 16:29:55.750
84,34.97,2022-10-28 16:29:56.000
85,34.97,2022-10-28 16:29:56.250
86,34.97,2022-10-28 16:29:56.500
87,34.97,2022-10-28 16:29:56.750
88,34.99,2022-10-28 16:29:57.000
89,34.99,2022-10-28 16:29:57.250
90,34.99,2022-10-28 16:29:57.500
91,34.99,2022-10-28 16:29:57.750
92,34.95,2022-10-28 16:29:58.000
93,34.95,2022-10-28 16:29:58.250
94,34.95,2022-10-28 16:29:58.500
95,34.95,2022-10-28 16:29:58.750
96,34.99,2022-10-28 16:29:59.000
97,34.99,2022-10-28 16:29:59.250
98,34.99,2022-10-28 16:29:59.500
99,34.99,2022-10-28 16:29:59.750
100,34.97,2022-10-28 16:30:00.000
101,34.97,2022-10-28 16:30:00.250
102,34.97,2022-10-28 16:30:00.500
103,34.97,2022-10-28 16:30:00.750
104,34.97,2022-10-28 16:30:01.000
105,34.97,2022-10-28 16:30:01.250
106,34.97,2022-10-28 16:30:01.500
107,34.97,2022-10-28 16:30:01.750
108,34.97,2022-10-28 16:30:02.000
109,34.97,2022-10-28 16:30:02.250
110,34.97,2022-10-28 16:30:02.500
111,34.97,2022-10-28 16:30:02.750
112,34.97,2022-10-28 16:30:03.000
113,34.97,2022-10-28 16:30:03.250
114,34.97,2022-10-28 16:30:03.500
115,34.97,2022-10-28 16:30:03.750
116,34.97,2022-10-28 16:30:04.000
117,34.97,2022-10-28 16:30:04.250
118,34.97,2022-10-28 16:30:04.500
119,34.97,2022-10-28 16:30:04.750
120,34.97,2022-10-28 16:30:05.000
121,34.97,2022-10-28 16:30:05.250
122,34.97,2022-10-28 16:30:05.500
123,34.97,2022-10-28 16:30:05.750
124,34.97,2022-10-28 16:30:06.000
125,34.97,2022-10-28 16:30:06.250
126,34.97,2022-10-28 16:30:06.500
