,TEMP,time
0,31.15,2022-10-26 10:19:59.000
1,31.15,2022-10-26 10:19:59.250
2,31.15,2022-10-26 10:19:59.500
3,31.15,2022-10-26 10:19:59.750
4,31.15,2022-10-26 10:20:00.000
5,31.15,2022-10-26 10:20:00.250
6,31.15,2022-10-26 10:20:00.500
7,31.15,2022-10-26 10:20:00.750
8,31.19,2022-10-26 10:20:01.000
9,31.19,2022-10-26 10:20:01.250
10,31.19,2022-10-26 10:20:01.500
11,31.19,2022-10-26 10:20:01.750
12,31.17,2022-10-26 10:20:02.000
13,31.17,2022-10-26 10:20:02.250
14,31.17,2022-10-26 10:20:02.500
15,31.17,2022-10-26 10:20:02.750
16,31.17,2022-10-26 10:20:03.000
17,31.17,2022-10-26 10:20:03.250
18,31.17,2022-10-26 10:20:03.500
19,31.17,2022-10-26 10:20:03.750
20,31.17,2022-10-26 10:20:04.000
21,31.17,2022-10-26 10:20:04.250
22,31.17,2022-10-26 10:20:04.500
23,31.17,2022-10-26 10:20:04.750
24,31.15,2022-10-26 10:20:05.000
25,31.15,2022-10-26 10:20:05.250
26,31.15,2022-10-26 10:20:05.500
27,31.15,2022-10-26 10:20:05.750
28,31.17,2022-10-26 10:20:06.000
29,31.17,2022-10-26 10:20:06.250
30,31.17,2022-10-26 10:20:06.500
31,31.17,2022-10-26 10:20:06.750
32,31.15,2022-10-26 10:20:07.000
33,31.15,2022-10-26 10:20:07.250
34,31.15,2022-10-26 10:20:07.500
35,31.15,2022-10-26 10:20:07.750
36,31.15,2022-10-26 10:20:08.000
37,31.15,2022-10-26 10:20:08.250
38,31.15,2022-10-26 10:20:08.500
39,31.15,2022-10-26 10:20:08.750
40,31.15,2022-10-26 10:20:09.000
41,31.15,2022-10-26 10:20:09.250
42,31.15,2022-10-26 10:20:09.500
43,31.15,2022-10-26 10:20:09.750
44,31.17,2022-10-26 10:20:10.000
45,31.17,2022-10-26 10:20:10.250
46,31.17,2022-10-26 10:20:10.500
47,31.17,2022-10-26 10:20:10.750
48,31.15,2022-10-26 10:20:11.000
49,31.15,2022-10-26 10:20:11.250
50,31.15,2022-10-26 10:20:11.500
51,31.15,2022-10-26 10:20:11.750
52,31.15,2022-10-26 10:20:12.000
53,31.15,2022-10-26 10:20:12.250
54,31.15,2022-10-26 10:20:12.500
55,31.15,2022-10-26 10:20:12.750
56,31.15,2022-10-26 10:20:13.000
57,31.15,2022-10-26 10:20:13.250
58,31.15,2022-10-26 10:20:13.500
59,31.15,2022-10-26 10:20:13.750
60,31.15,2022-10-26 10:20:14.000
61,31.15,2022-10-26 10:20:14.250
62,31.15,2022-10-26 10:20:14.500
63,31.15,2022-10-26 10:20:14.750
64,31.15,2022-10-26 10:20:15.000
65,31.15,2022-10-26 10:20:15.250
66,31.15,2022-10-26 10:20:15.500
67,31.15,2022-10-26 10:20:15.750
68,31.15,2022-10-26 10:20:16.000
69,31.15,2022-10-26 10:20:16.250
70,31.15,2022-10-26 10:20:16.500
71,31.15,2022-10-26 10:20:16.750
72,31.15,2022-10-26 10:20:17.000
73,31.15,2022-10-26 10:20:17.250
74,31.15,2022-10-26 10:20:17.500
75,31.15,2022-10-26 10:20:17.750
76,31.15,2022-10-26 10:20:18.000
77,31.15,2022-10-26 10:20:18.250
78,31.15,2022-10-26 10:20:18.500
79,31.15,2022-10-26 10:20:18.750
80,31.15,2022-10-26 10:20:19.000
81,31.15,2022-10-26 10:20:19.250
82,31.15,2022-10-26 10:20:19.500
83,31.15,2022-10-26 10:20:19.750
84,31.15,2022-10-26 10:20:20.000
85,31.15,2022-10-26 10:20:20.250
86,31.15,2022-10-26 10:20:20.500
87,31.15,2022-10-26 10:20:20.750
88,31.15,2022-10-26 10:20:21.000
89,31.15,2022-10-26 10:20:21.250
90,31.15,2022-10-26 10:20:21.500
91,31.15,2022-10-26 10:20:21.750
92,31.13,2022-10-26 10:20:22.000
93,31.13,2022-10-26 10:20:22.250
94,31.13,2022-10-26 10:20:22.500
95,31.13,2022-10-26 10:20:22.750
96,31.13,2022-10-26 10:20:23.000
97,31.13,2022-10-26 10:20:23.250
98,31.13,2022-10-26 10:20:23.500
99,31.13,2022-10-26 10:20:23.750
100,31.13,2022-10-26 10:20:24.000
101,31.13,2022-10-26 10:20:24.250
102,31.13,2022-10-26 10:20:24.500
103,31.13,2022-10-26 10:20:24.750
104,31.13,2022-10-26 10:20:25.000
105,31.13,2022-10-26 10:20:25.250
106,31.13,2022-10-26 10:20:25.500
107,31.13,2022-10-26 10:20:25.750
108,31.15,2022-10-26 10:20:26.000
109,31.15,2022-10-26 10:20:26.250
110,31.15,2022-10-26 10:20:26.500
111,31.15,2022-10-26 10:20:26.750
112,31.13,2022-10-26 10:20:27.000
