,HR,time
0,88.12,2021-12-17 16:24:57
1,88.13,2021-12-17 16:24:58
2,88.13,2021-12-17 16:24:59
3,88.1,2021-12-17 16:25:00
4,88.07,2021-12-17 16:25:01
5,88.02,2021-12-17 16:25:02
6,88.02,2021-12-17 16:25:03
7,88.07,2021-12-17 16:25:04
8,88.07,2021-12-17 16:25:05
9,88.23,2021-12-17 16:25:06
10,88.38,2021-12-17 16:25:07
11,88.52,2021-12-17 16:25:08
12,88.63,2021-12-17 16:25:09
13,88.63,2021-12-17 16:25:10
14,88.65,2021-12-17 16:25:11
15,88.65,2021-12-17 16:25:12
16,88.48,2021-12-17 16:25:13
17,88.32,2021-12-17 16:25:14
18,88.15,2021-12-17 16:25:15
19,87.92,2021-12-17 16:25:16
20,87.72,2021-12-17 16:25:17
21,87.5,2021-12-17 16:25:18
22,87.22,2021-12-17 16:25:19
23,86.88,2021-12-17 16:25:20
24,86.52,2021-12-17 16:25:21
25,86.15,2021-12-17 16:25:22
26,85.82,2021-12-17 16:25:23
27,85.55,2021-12-17 16:25:24
28,85.32,2021-12-17 16:25:25
29,85.12,2021-12-17 16:25:26
30,84.97,2021-12-17 16:25:27
31,84.77,2021-12-17 16:25:28
32,84.58,2021-12-17 16:25:29
33,84.38,2021-12-17 16:25:30
34,84.22,2021-12-17 16:25:31
35,84.07,2021-12-17 16:25:32
36,83.95,2021-12-17 16:25:33
37,83.83,2021-12-17 16:25:34
38,83.7,2021-12-17 16:25:35
39,83.7,2021-12-17 16:25:36
40,83.53,2021-12-17 16:25:37
41,83.4,2021-12-17 16:25:38
42,83.33,2021-12-17 16:25:39
43,83.23,2021-12-17 16:25:40
44,83.25,2021-12-17 16:25:41
45,83.23,2021-12-17 16:25:42
46,83.2,2021-12-17 16:25:43
47,83.15,2021-12-17 16:25:44
48,83.1,2021-12-17 16:25:45
49,83.02,2021-12-17 16:25:46
50,82.87,2021-12-17 16:25:47
51,82.73,2021-12-17 16:25:48
52,82.7,2021-12-17 16:25:49
53,82.67,2021-12-17 16:25:50
54,82.67,2021-12-17 16:25:51
55,82.65,2021-12-17 16:25:52
56,82.63,2021-12-17 16:25:53
57,82.47,2021-12-17 16:25:54
58,82.35,2021-12-17 16:25:55
59,82.27,2021-12-17 16:25:56
60,82.07,2021-12-17 16:25:57
61,81.85,2021-12-17 16:25:58
62,81.72,2021-12-17 16:25:59
63,81.63,2021-12-17 16:26:00
64,81.47,2021-12-17 16:26:01
65,81.32,2021-12-17 16:26:02
66,81.17,2021-12-17 16:26:03
67,81.02,2021-12-17 16:26:04
68,80.87,2021-12-17 16:26:05
69,80.65,2021-12-17 16:26:06
70,80.43,2021-12-17 16:26:07
71,80.23,2021-12-17 16:26:08
72,80.05,2021-12-17 16:26:09
73,80.0,2021-12-17 16:26:10
74,79.9,2021-12-17 16:26:11
75,79.73,2021-12-17 16:26:12
76,79.7,2021-12-17 16:26:13
77,79.67,2021-12-17 16:26:14
78,79.62,2021-12-17 16:26:15
79,79.6,2021-12-17 16:26:16
80,79.6,2021-12-17 16:26:17
81,79.77,2021-12-17 16:26:18
82,79.93,2021-12-17 16:26:19
83,80.15,2021-12-17 16:26:20
84,80.37,2021-12-17 16:26:21
85,80.58,2021-12-17 16:26:22
