,HR,time
0,73.82,2021-12-17 17:46:21
1,74.37,2021-12-17 17:46:22
2,74.95,2021-12-17 17:46:23
3,75.55,2021-12-17 17:46:24
4,76.15,2021-12-17 17:46:25
5,76.72,2021-12-17 17:46:26
6,77.33,2021-12-17 17:46:27
7,78.32,2021-12-17 17:46:28
8,79.3,2021-12-17 17:46:29
9,80.27,2021-12-17 17:46:30
10,81.2,2021-12-17 17:46:31
11,82.08,2021-12-17 17:46:32
12,82.95,2021-12-17 17:46:33
13,83.83,2021-12-17 17:46:34
14,84.7,2021-12-17 17:46:35
15,85.48,2021-12-17 17:46:36
16,86.17,2021-12-17 17:46:37
17,86.83,2021-12-17 17:46:38
18,87.48,2021-12-17 17:46:39
19,87.07,2021-12-17 17:46:40
20,86.67,2021-12-17 17:46:41
21,86.28,2021-12-17 17:46:42
22,85.9,2021-12-17 17:46:43
23,85.65,2021-12-17 17:46:44
24,85.4,2021-12-17 17:46:45
25,85.22,2021-12-17 17:46:46
26,85.05,2021-12-17 17:46:47
27,84.95,2021-12-17 17:46:48
28,84.85,2021-12-17 17:46:49
29,84.6,2021-12-17 17:46:50
30,84.42,2021-12-17 17:46:51
31,84.23,2021-12-17 17:46:52
32,84.07,2021-12-17 17:46:53
33,83.88,2021-12-17 17:46:54
34,83.77,2021-12-17 17:46:55
35,83.62,2021-12-17 17:46:56
36,83.5,2021-12-17 17:46:57
37,83.3,2021-12-17 17:46:58
38,83.08,2021-12-17 17:46:59
39,82.85,2021-12-17 17:47:00
40,82.65,2021-12-17 17:47:01
41,82.45,2021-12-17 17:47:02
42,82.27,2021-12-17 17:47:03
43,82.13,2021-12-17 17:47:04
44,81.88,2021-12-17 17:47:05
45,81.62,2021-12-17 17:47:06
46,81.38,2021-12-17 17:47:07
47,81.05,2021-12-17 17:47:08
48,80.77,2021-12-17 17:47:09
49,80.47,2021-12-17 17:47:10
50,80.23,2021-12-17 17:47:11
51,79.95,2021-12-17 17:47:12
52,79.65,2021-12-17 17:47:13
53,79.32,2021-12-17 17:47:14
54,78.92,2021-12-17 17:47:15
55,78.48,2021-12-17 17:47:16
56,78.15,2021-12-17 17:47:17
57,77.83,2021-12-17 17:47:18
58,77.62,2021-12-17 17:47:19
59,77.4,2021-12-17 17:47:20
60,77.03,2021-12-17 17:47:21
61,76.68,2021-12-17 17:47:22
62,76.3,2021-12-17 17:47:23
63,75.92,2021-12-17 17:47:24
