,BVP,time
0,-5.81,2021-12-17 16:32:13.125000
1,0.42,2021-12-17 16:32:13.140625
2,8.83,2021-12-17 16:32:13.156250
3,18.97,2021-12-17 16:32:13.171875
4,30.55,2021-12-17 16:32:13.187500
5,43.84,2021-12-17 16:32:13.203125
6,59.73,2021-12-17 16:32:13.218750
7,79.02,2021-12-17 16:32:13.234375
8,101.74,2021-12-17 16:32:13.250000
9,126.5,2021-12-17 16:32:13.265625
10,150.46,2021-12-17 16:32:13.281250
11,170.13,2021-12-17 16:32:13.296875
12,182.59,2021-12-17 16:32:13.312500
13,186.29,2021-12-17 16:32:13.328125
14,181.13,2021-12-17 16:32:13.343750
15,167.93,2021-12-17 16:32:13.359375
16,147.48,2021-12-17 16:32:13.375000
17,120.53,2021-12-17 16:32:13.390625
18,88.03,2021-12-17 16:32:13.406250
19,51.77,2021-12-17 16:32:13.421875
20,14.43,2021-12-17 16:32:13.437500
21,-21.09,2021-12-17 16:32:13.453125
22,-53.05,2021-12-17 16:32:13.468750
23,-81.56,2021-12-17 16:32:13.484375
24,-107.92,2021-12-17 16:32:13.500000
25,-133.0,2021-12-17 16:32:13.515625
26,-155.21,2021-12-17 16:32:13.531250
27,-170.2,2021-12-17 16:32:13.546875
28,-172.43,2021-12-17 16:32:13.562500
29,-158.17,2021-12-17 16:32:13.578125
30,-128.19,2021-12-17 16:32:13.593750
31,-88.32,2021-12-17 16:32:13.609375
32,-47.49,2021-12-17 16:32:13.625000
33,-14.01,2021-12-17 16:32:13.640625
34,7.37,2021-12-17 16:32:13.656250
35,16.73,2021-12-17 16:32:13.671875
36,17.44,2021-12-17 16:32:13.687500
37,13.54,2021-12-17 16:32:13.703125
38,7.7,2021-12-17 16:32:13.718750
39,0.57,2021-12-17 16:32:13.734375
40,-8.29,2021-12-17 16:32:13.750000
41,-18.94,2021-12-17 16:32:13.765625
42,-30.26,2021-12-17 16:32:13.781250
43,-40.26,2021-12-17 16:32:13.796875
44,-46.91,2021-12-17 16:32:13.812500
45,-49.11,2021-12-17 16:32:13.828125
46,-46.98,2021-12-17 16:32:13.843750
47,-41.45,2021-12-17 16:32:13.859375
48,-33.85,2021-12-17 16:32:13.875000
49,-25.46,2021-12-17 16:32:13.890625
50,-17.44,2021-12-17 16:32:13.906250
51,-10.62,2021-12-17 16:32:13.921875
52,-5.38,2021-12-17 16:32:13.937500
53,-1.44,2021-12-17 16:32:13.953125
54,1.98,2021-12-17 16:32:13.968750
55,5.65,2021-12-17 16:32:13.984375
56,9.9,2021-12-17 16:32:14.000000
57,14.19,2021-12-17 16:32:14.015625
58,17.55,2021-12-17 16:32:14.031250
59,18.95,2021-12-17 16:32:14.046875
60,17.85,2021-12-17 16:32:14.062500
61,14.2,2021-12-17 16:32:14.078125
62,8.31,2021-12-17 16:32:14.093750
63,0.5,2021-12-17 16:32:14.109375
64,-8.9,2021-12-17 16:32:14.125000
65,-19.34,2021-12-17 16:32:14.140625
66,-29.82,2021-12-17 16:32:14.156250
67,-38.62,2021-12-17 16:32:14.171875
68,-43.8,2021-12-17 16:32:14.187500
69,-43.81,2021-12-17 16:32:14.203125
70,-38.36,2021-12-17 16:32:14.218750
71,-28.68,2021-12-17 16:32:14.234375
72,-17.27,2021-12-17 16:32:14.250000
73,-7.06,2021-12-17 16:32:14.265625
74,-0.41,2021-12-17 16:32:14.281250
75,1.59,2021-12-17 16:32:14.296875
76,-0.66,2021-12-17 16:32:14.312500
77,-5.64,2021-12-17 16:32:14.328125
78,-11.57,2021-12-17 16:32:14.343750
79,-17.13,2021-12-17 16:32:14.359375
80,-21.8,2021-12-17 16:32:14.375000
81,-25.94,2021-12-17 16:32:14.390625
82,-30.32,2021-12-17 16:32:14.406250
83,-35.65,2021-12-17 16:32:14.421875
84,-42.36,2021-12-17 16:32:14.437500
85,-50.43,2021-12-17 16:32:14.453125
86,-59.48,2021-12-17 16:32:14.468750
87,-68.97,2021-12-17 16:32:14.484375
88,-78.19,2021-12-17 16:32:14.500000
89,-86.06,2021-12-17 16:32:14.515625
90,-91.11,2021-12-17 16:32:14.531250
91,-91.48,2021-12-17 16:32:14.546875
92,-85.03,2021-12-17 16:32:14.562500
93,-70.05,2021-12-17 16:32:14.578125
94,-45.86,2021-12-17 16:32:14.593750
95,-13.49,2021-12-17 16:32:14.609375
96,23.74,2021-12-17 16:32:14.625000
97,60.72,2021-12-17 16:32:14.640625
98,92.08,2021-12-17 16:32:14.656250
99,113.43,2021-12-17 16:32:14.671875
100,122.79,2021-12-17 16:32:14.687500
101,121.12,2021-12-17 16:32:14.703125
102,111.57,2021-12-17 16:32:14.718750
103,98.45,2021-12-17 16:32:14.734375
104,86.1,2021-12-17 16:32:14.750000
105,76.79,2021-12-17 16:32:14.765625
106,70.71,2021-12-17 16:32:14.781250
107,66.81,2021-12-17 16:32:14.796875
108,63.29,2021-12-17 16:32:14.812500
109,58.48,2021-12-17 16:32:14.828125
110,51.31,2021-12-17 16:32:14.843750
111,41.06,2021-12-17 16:32:14.859375
112,27.36,2021-12-17 16:32:14.875000
113,11.07,2021-12-17 16:32:14.890625
114,-7.46,2021-12-17 16:32:14.906250
115,-27.64,2021-12-17 16:32:14.921875
116,-48.24,2021-12-17 16:32:14.937500
117,-68.64,2021-12-17 16:32:14.953125
118,-89.54,2021-12-17 16:32:14.968750
119,-113.27,2021-12-17 16:32:14.984375
120,-143.62,2021-12-17 16:32:15.000000
121,-184.04,2021-12-17 16:32:15.015625
122,-234.6,2021-12-17 16:32:15.031250
123,-293.04,2021-12-17 16:32:15.046875
