,HR,time
0,75.52,2021-12-17 17:23:00
1,75.45,2021-12-17 17:23:01
2,75.35,2021-12-17 17:23:02
3,75.25,2021-12-17 17:23:03
4,75.17,2021-12-17 17:23:04
5,75.17,2021-12-17 17:23:05
6,75.15,2021-12-17 17:23:06
7,75.15,2021-12-17 17:23:07
8,75.15,2021-12-17 17:23:08
9,75.13,2021-12-17 17:23:09
10,75.12,2021-12-17 17:23:10
11,75.12,2021-12-17 17:23:11
12,75.15,2021-12-17 17:23:12
13,75.12,2021-12-17 17:23:13
14,75.02,2021-12-17 17:23:14
15,74.93,2021-12-17 17:23:15
16,74.85,2021-12-17 17:23:16
17,74.78,2021-12-17 17:23:17
18,74.75,2021-12-17 17:23:18
19,74.77,2021-12-17 17:23:19
20,74.77,2021-12-17 17:23:20
21,74.7,2021-12-17 17:23:21
22,74.63,2021-12-17 17:23:22
23,74.55,2021-12-17 17:23:23
24,74.53,2021-12-17 17:23:24
25,74.52,2021-12-17 17:23:25
26,74.48,2021-12-17 17:23:26
27,74.45,2021-12-17 17:23:27
28,74.43,2021-12-17 17:23:28
29,74.4,2021-12-17 17:23:29
30,74.38,2021-12-17 17:23:30
31,74.33,2021-12-17 17:23:31
32,74.35,2021-12-17 17:23:32
33,74.25,2021-12-17 17:23:33
34,74.15,2021-12-17 17:23:34
35,74.08,2021-12-17 17:23:35
36,74.05,2021-12-17 17:23:36
37,73.97,2021-12-17 17:23:37
38,73.95,2021-12-17 17:23:38
39,73.97,2021-12-17 17:23:39
40,73.98,2021-12-17 17:23:40
41,74.03,2021-12-17 17:23:41
42,74.08,2021-12-17 17:23:42
43,74.17,2021-12-17 17:23:43
44,74.13,2021-12-17 17:23:44
45,74.03,2021-12-17 17:23:45
46,73.7,2021-12-17 17:23:46
47,73.4,2021-12-17 17:23:47
48,73.1,2021-12-17 17:23:48
49,72.85,2021-12-17 17:23:49
50,72.68,2021-12-17 17:23:50
51,72.48,2021-12-17 17:23:51
52,72.28,2021-12-17 17:23:52
53,72.08,2021-12-17 17:23:53
54,71.92,2021-12-17 17:23:54
55,71.73,2021-12-17 17:23:55
56,71.53,2021-12-17 17:23:56
57,71.37,2021-12-17 17:23:57
58,71.15,2021-12-17 17:23:58
59,70.93,2021-12-17 17:23:59
60,70.77,2021-12-17 17:24:00
61,70.65,2021-12-17 17:24:01
62,70.55,2021-12-17 17:24:02
63,70.47,2021-12-17 17:24:03
64,70.4,2021-12-17 17:24:04
65,70.35,2021-12-17 17:24:05
66,70.32,2021-12-17 17:24:06
67,70.23,2021-12-17 17:24:07
68,70.12,2021-12-17 17:24:08
69,69.98,2021-12-17 17:24:09
70,69.8,2021-12-17 17:24:10
71,69.65,2021-12-17 17:24:11
72,69.43,2021-12-17 17:24:12
73,69.22,2021-12-17 17:24:13
74,69.03,2021-12-17 17:24:14
75,68.83,2021-12-17 17:24:15
76,68.68,2021-12-17 17:24:16
77,68.53,2021-12-17 17:24:17
78,68.4,2021-12-17 17:24:18
79,68.18,2021-12-17 17:24:19
80,67.98,2021-12-17 17:24:20
81,67.78,2021-12-17 17:24:21
82,67.58,2021-12-17 17:24:22
83,67.33,2021-12-17 17:24:23
84,67.13,2021-12-17 17:24:24
85,66.92,2021-12-17 17:24:25
86,66.73,2021-12-17 17:24:26
87,66.53,2021-12-17 17:24:27
88,66.35,2021-12-17 17:24:28
89,66.2,2021-12-17 17:24:29
90,66.08,2021-12-17 17:24:30
91,66.03,2021-12-17 17:24:31
92,66.03,2021-12-17 17:24:32
93,66.05,2021-12-17 17:24:33
94,66.1,2021-12-17 17:24:34
95,66.13,2021-12-17 17:24:35
96,66.12,2021-12-17 17:24:36
97,66.17,2021-12-17 17:24:37
98,66.22,2021-12-17 17:24:38
99,66.2,2021-12-17 17:24:39
100,66.22,2021-12-17 17:24:40
101,66.2,2021-12-17 17:24:41
102,66.17,2021-12-17 17:24:42
103,66.15,2021-12-17 17:24:43
104,66.1,2021-12-17 17:24:44
105,66.07,2021-12-17 17:24:45
106,66.25,2021-12-17 17:24:46
107,66.43,2021-12-17 17:24:47
108,66.6,2021-12-17 17:24:48
109,66.72,2021-12-17 17:24:49
110,66.82,2021-12-17 17:24:50
111,66.9,2021-12-17 17:24:51
112,66.97,2021-12-17 17:24:52
113,67.03,2021-12-17 17:24:53
114,67.1,2021-12-17 17:24:54
115,67.17,2021-12-17 17:24:55
116,67.23,2021-12-17 17:24:56
117,67.3,2021-12-17 17:24:57
118,67.38,2021-12-17 17:24:58
119,67.45,2021-12-17 17:24:59
120,67.52,2021-12-17 17:25:00
121,67.52,2021-12-17 17:25:01
122,67.47,2021-12-17 17:25:02
123,67.4,2021-12-17 17:25:03
124,67.35,2021-12-17 17:25:04
125,67.3,2021-12-17 17:25:05
126,67.22,2021-12-17 17:25:06
127,67.13,2021-12-17 17:25:07
128,67.07,2021-12-17 17:25:08
129,67.02,2021-12-17 17:25:09
130,67.02,2021-12-17 17:25:10
131,67.03,2021-12-17 17:25:11
132,67.07,2021-12-17 17:25:12
133,67.1,2021-12-17 17:25:13
134,67.15,2021-12-17 17:25:14
135,67.2,2021-12-17 17:25:15
136,67.27,2021-12-17 17:25:16
137,67.35,2021-12-17 17:25:17
138,67.37,2021-12-17 17:25:18
139,67.35,2021-12-17 17:25:19
140,67.35,2021-12-17 17:25:20
141,67.45,2021-12-17 17:25:21
142,67.7,2021-12-17 17:25:22
143,68.0,2021-12-17 17:25:23
144,68.25,2021-12-17 17:25:24
145,68.52,2021-12-17 17:25:25
146,68.75,2021-12-17 17:25:26
147,69.0,2021-12-17 17:25:27
148,69.2,2021-12-17 17:25:28
149,69.37,2021-12-17 17:25:29
150,69.5,2021-12-17 17:25:30
151,69.57,2021-12-17 17:25:31
152,69.58,2021-12-17 17:25:32
153,69.53,2021-12-17 17:25:33
154,69.5,2021-12-17 17:25:34
155,69.35,2021-12-17 17:25:35
156,69.23,2021-12-17 17:25:36
157,69.1,2021-12-17 17:25:37
158,68.95,2021-12-17 17:25:38
159,68.82,2021-12-17 17:25:39
160,68.67,2021-12-17 17:25:40
161,68.55,2021-12-17 17:25:41
162,68.47,2021-12-17 17:25:42
163,68.38,2021-12-17 17:25:43
164,68.37,2021-12-17 17:25:44
165,68.33,2021-12-17 17:25:45
166,68.3,2021-12-17 17:25:46
167,68.25,2021-12-17 17:25:47
168,68.2,2021-12-17 17:25:48
169,68.17,2021-12-17 17:25:49
170,68.13,2021-12-17 17:25:50
171,68.08,2021-12-17 17:25:51
172,68.03,2021-12-17 17:25:52
173,68.02,2021-12-17 17:25:53
174,68.0,2021-12-17 17:25:54
175,67.98,2021-12-17 17:25:55
176,67.98,2021-12-17 17:25:56
177,67.98,2021-12-17 17:25:57
178,68.0,2021-12-17 17:25:58
179,68.02,2021-12-17 17:25:59
180,68.03,2021-12-17 17:26:00
181,68.08,2021-12-17 17:26:01
182,68.18,2021-12-17 17:26:02
183,68.28,2021-12-17 17:26:03
184,68.37,2021-12-17 17:26:04
185,68.45,2021-12-17 17:26:05
186,68.55,2021-12-17 17:26:06
187,68.7,2021-12-17 17:26:07
188,68.88,2021-12-17 17:26:08
189,69.05,2021-12-17 17:26:09
190,69.22,2021-12-17 17:26:10
191,69.35,2021-12-17 17:26:11
192,69.48,2021-12-17 17:26:12
193,69.68,2021-12-17 17:26:13
194,69.88,2021-12-17 17:26:14
195,70.1,2021-12-17 17:26:15
196,70.27,2021-12-17 17:26:16
197,70.4,2021-12-17 17:26:17
198,70.58,2021-12-17 17:26:18
199,70.8,2021-12-17 17:26:19
200,71.02,2021-12-17 17:26:20
201,71.2,2021-12-17 17:26:21
202,71.23,2021-12-17 17:26:22
203,71.23,2021-12-17 17:26:23
204,71.22,2021-12-17 17:26:24
205,71.2,2021-12-17 17:26:25
206,71.2,2021-12-17 17:26:26
207,71.18,2021-12-17 17:26:27
208,71.17,2021-12-17 17:26:28
209,71.18,2021-12-17 17:26:29
210,71.2,2021-12-17 17:26:30
211,71.22,2021-12-17 17:26:31
212,71.23,2021-12-17 17:26:32
213,71.3,2021-12-17 17:26:33
214,71.32,2021-12-17 17:26:34
215,71.45,2021-12-17 17:26:35
216,71.55,2021-12-17 17:26:36
217,71.67,2021-12-17 17:26:37
218,71.78,2021-12-17 17:26:38
219,71.9,2021-12-17 17:26:39
220,72.0,2021-12-17 17:26:40
221,72.07,2021-12-17 17:26:41
222,72.12,2021-12-17 17:26:42
223,72.13,2021-12-17 17:26:43
224,72.12,2021-12-17 17:26:44
225,72.07,2021-12-17 17:26:45
226,72.02,2021-12-17 17:26:46
227,71.95,2021-12-17 17:26:47
228,71.88,2021-12-17 17:26:48
229,71.82,2021-12-17 17:26:49
230,71.72,2021-12-17 17:26:50
231,71.63,2021-12-17 17:26:51
232,71.55,2021-12-17 17:26:52
233,71.43,2021-12-17 17:26:53
234,71.33,2021-12-17 17:26:54
235,71.22,2021-12-17 17:26:55
236,71.12,2021-12-17 17:26:56
237,71.02,2021-12-17 17:26:57
238,70.9,2021-12-17 17:26:58
239,70.8,2021-12-17 17:26:59
240,70.72,2021-12-17 17:27:00
241,70.65,2021-12-17 17:27:01
242,70.6,2021-12-17 17:27:02
243,70.55,2021-12-17 17:27:03
244,70.5,2021-12-17 17:27:04
245,70.45,2021-12-17 17:27:05
246,70.42,2021-12-17 17:27:06
247,70.38,2021-12-17 17:27:07
248,70.33,2021-12-17 17:27:08
