,HR,time
0,68.36,2022-10-26 16:48:57
1,68.22,2022-10-26 16:48:58
2,68.08,2022-10-26 16:48:59
3,67.96,2022-10-26 16:49:00
4,67.85,2022-10-26 16:49:01
5,67.74,2022-10-26 16:49:02
6,67.64,2022-10-26 16:49:03
7,67.59,2022-10-26 16:49:04
8,67.57,2022-10-26 16:49:05
9,67.55,2022-10-26 16:49:06
10,67.53,2022-10-26 16:49:07
11,67.58,2022-10-26 16:49:08
12,67.59,2022-10-26 16:49:09
13,67.63,2022-10-26 16:49:10
14,67.67,2022-10-26 16:49:11
15,67.7,2022-10-26 16:49:12
16,67.74,2022-10-26 16:49:13
17,67.77,2022-10-26 16:49:14
18,67.78,2022-10-26 16:49:15
19,67.78,2022-10-26 16:49:16
20,67.76,2022-10-26 16:49:17
21,67.74,2022-10-26 16:49:18
22,67.7,2022-10-26 16:49:19
23,67.67,2022-10-26 16:49:20
24,67.61,2022-10-26 16:49:21
25,67.55,2022-10-26 16:49:22
26,67.48,2022-10-26 16:49:23
27,67.41,2022-10-26 16:49:24
28,67.32,2022-10-26 16:49:25
29,67.25,2022-10-26 16:49:26
30,67.17,2022-10-26 16:49:27
31,67.09,2022-10-26 16:49:28
32,67.0,2022-10-26 16:49:29
33,66.96,2022-10-26 16:49:30
34,66.96,2022-10-26 16:49:31
35,66.98,2022-10-26 16:49:32
36,67.02,2022-10-26 16:49:33
37,67.05,2022-10-26 16:49:34
38,67.1,2022-10-26 16:49:35
39,67.12,2022-10-26 16:49:36
40,66.73,2022-10-26 16:49:37
41,66.9,2022-10-26 16:49:38
42,67.0,2022-10-26 16:49:39
43,67.33,2022-10-26 16:49:40
44,67.42,2022-10-26 16:49:41
45,67.52,2022-10-26 16:49:42
46,67.58,2022-10-26 16:49:43
47,67.65,2022-10-26 16:49:44
48,67.7,2022-10-26 16:49:45
49,67.72,2022-10-26 16:49:46
50,67.72,2022-10-26 16:49:47
51,67.68,2022-10-26 16:49:48
52,67.62,2022-10-26 16:49:49
53,67.53,2022-10-26 16:49:50
54,67.43,2022-10-26 16:49:51
55,67.33,2022-10-26 16:49:52
56,67.23,2022-10-26 16:49:53
57,67.13,2022-10-26 16:49:54
58,67.03,2022-10-26 16:49:55
59,66.95,2022-10-26 16:49:56
60,66.85,2022-10-26 16:49:57
61,66.8,2022-10-26 16:49:58
62,66.75,2022-10-26 16:49:59
63,66.7,2022-10-26 16:50:00
64,66.65,2022-10-26 16:50:01
65,66.6,2022-10-26 16:50:02
66,66.57,2022-10-26 16:50:03
67,66.52,2022-10-26 16:50:04
68,66.45,2022-10-26 16:50:05
69,66.4,2022-10-26 16:50:06
70,66.37,2022-10-26 16:50:07
71,66.3,2022-10-26 16:50:08
72,66.27,2022-10-26 16:50:09
73,66.22,2022-10-26 16:50:10
74,66.18,2022-10-26 16:50:11
75,66.15,2022-10-26 16:50:12
76,66.12,2022-10-26 16:50:13
77,66.08,2022-10-26 16:50:14
78,66.08,2022-10-26 16:50:15
79,66.08,2022-10-26 16:50:16
80,66.1,2022-10-26 16:50:17
81,66.13,2022-10-26 16:50:18
82,66.17,2022-10-26 16:50:19
83,66.22,2022-10-26 16:50:20
84,66.3,2022-10-26 16:50:21
85,66.4,2022-10-26 16:50:22
86,66.52,2022-10-26 16:50:23
87,66.65,2022-10-26 16:50:24
88,66.83,2022-10-26 16:50:25
89,67.03,2022-10-26 16:50:26
90,67.28,2022-10-26 16:50:27
91,67.53,2022-10-26 16:50:28
92,67.82,2022-10-26 16:50:29
93,68.05,2022-10-26 16:50:30
94,68.22,2022-10-26 16:50:31
95,68.35,2022-10-26 16:50:32
96,68.42,2022-10-26 16:50:33
97,68.5,2022-10-26 16:50:34
98,68.55,2022-10-26 16:50:35
99,68.58,2022-10-26 16:50:36
100,68.58,2022-10-26 16:50:37
101,68.58,2022-10-26 16:50:38
102,68.58,2022-10-26 16:50:39
103,68.57,2022-10-26 16:50:40
104,68.52,2022-10-26 16:50:41
105,68.42,2022-10-26 16:50:42
106,68.32,2022-10-26 16:50:43
107,68.18,2022-10-26 16:50:44
108,68.05,2022-10-26 16:50:45
109,67.93,2022-10-26 16:50:46
110,67.87,2022-10-26 16:50:47
111,67.8,2022-10-26 16:50:48
112,67.78,2022-10-26 16:50:49
113,67.8,2022-10-26 16:50:50
114,67.87,2022-10-26 16:50:51
115,67.97,2022-10-26 16:50:52
116,68.05,2022-10-26 16:50:53
117,68.17,2022-10-26 16:50:54
118,68.27,2022-10-26 16:50:55
119,68.35,2022-10-26 16:50:56
120,68.4,2022-10-26 16:50:57
121,68.45,2022-10-26 16:50:58
122,68.5,2022-10-26 16:50:59
123,68.53,2022-10-26 16:51:00
124,68.55,2022-10-26 16:51:01
125,68.57,2022-10-26 16:51:02
126,68.55,2022-10-26 16:51:03
127,68.53,2022-10-26 16:51:04
128,68.53,2022-10-26 16:51:05
129,68.52,2022-10-26 16:51:06
130,68.47,2022-10-26 16:51:07
131,68.42,2022-10-26 16:51:08
132,68.35,2022-10-26 16:51:09
133,68.28,2022-10-26 16:51:10
134,68.2,2022-10-26 16:51:11
135,68.1,2022-10-26 16:51:12
136,68.0,2022-10-26 16:51:13
137,67.9,2022-10-26 16:51:14
138,67.78,2022-10-26 16:51:15
139,67.65,2022-10-26 16:51:16
140,67.52,2022-10-26 16:51:17
141,67.37,2022-10-26 16:51:18
142,67.23,2022-10-26 16:51:19
143,67.08,2022-10-26 16:51:20
144,66.9,2022-10-26 16:51:21
145,66.7,2022-10-26 16:51:22
146,66.52,2022-10-26 16:51:23
147,66.33,2022-10-26 16:51:24
148,66.12,2022-10-26 16:51:25
149,65.88,2022-10-26 16:51:26
150,65.63,2022-10-26 16:51:27
151,65.4,2022-10-26 16:51:28
152,65.13,2022-10-26 16:51:29
153,64.87,2022-10-26 16:51:30
154,64.6,2022-10-26 16:51:31
155,64.33,2022-10-26 16:51:32
156,64.12,2022-10-26 16:51:33
157,63.9,2022-10-26 16:51:34
158,63.7,2022-10-26 16:51:35
159,63.52,2022-10-26 16:51:36
160,63.37,2022-10-26 16:51:37
161,63.23,2022-10-26 16:51:38
162,63.1,2022-10-26 16:51:39
163,62.98,2022-10-26 16:51:40
164,62.88,2022-10-26 16:51:41
165,62.82,2022-10-26 16:51:42
166,62.77,2022-10-26 16:51:43
167,62.75,2022-10-26 16:51:44
168,62.75,2022-10-26 16:51:45
169,62.77,2022-10-26 16:51:46
170,62.73,2022-10-26 16:51:47
171,62.73,2022-10-26 16:51:48
172,62.72,2022-10-26 16:51:49
173,62.68,2022-10-26 16:51:50
174,62.63,2022-10-26 16:51:51
175,62.57,2022-10-26 16:51:52
176,62.5,2022-10-26 16:51:53
177,62.4,2022-10-26 16:51:54
178,62.33,2022-10-26 16:51:55
179,62.28,2022-10-26 16:51:56
180,62.27,2022-10-26 16:51:57
181,62.27,2022-10-26 16:51:58
182,62.27,2022-10-26 16:51:59
183,62.28,2022-10-26 16:52:00
184,62.33,2022-10-26 16:52:01
185,62.38,2022-10-26 16:52:02
186,62.45,2022-10-26 16:52:03
187,62.53,2022-10-26 16:52:04
188,62.6,2022-10-26 16:52:05
189,62.67,2022-10-26 16:52:06
190,62.77,2022-10-26 16:52:07
191,62.87,2022-10-26 16:52:08
192,62.97,2022-10-26 16:52:09
193,63.08,2022-10-26 16:52:10
194,63.2,2022-10-26 16:52:11
195,63.35,2022-10-26 16:52:12
196,63.48,2022-10-26 16:52:13
197,63.62,2022-10-26 16:52:14
198,63.77,2022-10-26 16:52:15
199,63.93,2022-10-26 16:52:16
200,64.1,2022-10-26 16:52:17
201,64.27,2022-10-26 16:52:18
202,64.45,2022-10-26 16:52:19
203,64.63,2022-10-26 16:52:20
204,64.85,2022-10-26 16:52:21
205,65.1,2022-10-26 16:52:22
206,65.17,2022-10-26 16:52:23
207,65.25,2022-10-26 16:52:24
208,65.33,2022-10-26 16:52:25
209,65.45,2022-10-26 16:52:26
210,65.6,2022-10-26 16:52:27
211,65.73,2022-10-26 16:52:28
212,65.87,2022-10-26 16:52:29
213,65.98,2022-10-26 16:52:30
214,66.13,2022-10-26 16:52:31
215,66.3,2022-10-26 16:52:32
