,TEMP,time
0,30.11,2022-10-26 10:52:30.000
1,30.11,2022-10-26 10:52:30.250
2,30.11,2022-10-26 10:52:30.500
3,30.11,2022-10-26 10:52:30.750
4,30.13,2022-10-26 10:52:31.000
5,30.13,2022-10-26 10:52:31.250
6,30.13,2022-10-26 10:52:31.500
7,30.13,2022-10-26 10:52:31.750
8,30.07,2022-10-26 10:52:32.000
9,30.07,2022-10-26 10:52:32.250
10,30.07,2022-10-26 10:52:32.500
11,30.07,2022-10-26 10:52:32.750
12,30.07,2022-10-26 10:52:33.000
13,30.07,2022-10-26 10:52:33.250
14,30.07,2022-10-26 10:52:33.500
15,30.07,2022-10-26 10:52:33.750
16,30.09,2022-10-26 10:52:34.000
17,30.09,2022-10-26 10:52:34.250
18,30.09,2022-10-26 10:52:34.500
19,30.09,2022-10-26 10:52:34.750
20,30.09,2022-10-26 10:52:35.000
21,30.09,2022-10-26 10:52:35.250
22,30.09,2022-10-26 10:52:35.500
23,30.09,2022-10-26 10:52:35.750
24,30.07,2022-10-26 10:52:36.000
25,30.07,2022-10-26 10:52:36.250
26,30.07,2022-10-26 10:52:36.500
27,30.07,2022-10-26 10:52:36.750
28,30.09,2022-10-26 10:52:37.000
29,30.09,2022-10-26 10:52:37.250
30,30.09,2022-10-26 10:52:37.500
31,30.09,2022-10-26 10:52:37.750
32,30.09,2022-10-26 10:52:38.000
33,30.09,2022-10-26 10:52:38.250
34,30.09,2022-10-26 10:52:38.500
35,30.09,2022-10-26 10:52:38.750
36,30.07,2022-10-26 10:52:39.000
37,30.07,2022-10-26 10:52:39.250
38,30.07,2022-10-26 10:52:39.500
39,30.07,2022-10-26 10:52:39.750
40,30.05,2022-10-26 10:52:40.000
41,30.05,2022-10-26 10:52:40.250
42,30.05,2022-10-26 10:52:40.500
43,30.05,2022-10-26 10:52:40.750
44,30.07,2022-10-26 10:52:41.000
45,30.07,2022-10-26 10:52:41.250
46,30.07,2022-10-26 10:52:41.500
47,30.07,2022-10-26 10:52:41.750
48,30.07,2022-10-26 10:52:42.000
49,30.07,2022-10-26 10:52:42.250
50,30.07,2022-10-26 10:52:42.500
51,30.07,2022-10-26 10:52:42.750
52,30.05,2022-10-26 10:52:43.000
53,30.05,2022-10-26 10:52:43.250
54,30.05,2022-10-26 10:52:43.500
55,30.05,2022-10-26 10:52:43.750
56,30.05,2022-10-26 10:52:44.000
57,30.05,2022-10-26 10:52:44.250
58,30.05,2022-10-26 10:52:44.500
59,30.05,2022-10-26 10:52:44.750
60,30.05,2022-10-26 10:52:45.000
61,30.05,2022-10-26 10:52:45.250
62,30.05,2022-10-26 10:52:45.500
63,30.05,2022-10-26 10:52:45.750
64,30.07,2022-10-26 10:52:46.000
65,30.07,2022-10-26 10:52:46.250
66,30.07,2022-10-26 10:52:46.500
67,30.07,2022-10-26 10:52:46.750
68,30.05,2022-10-26 10:52:47.000
69,30.05,2022-10-26 10:52:47.250
70,30.05,2022-10-26 10:52:47.500
71,30.05,2022-10-26 10:52:47.750
72,30.05,2022-10-26 10:52:48.000
73,30.05,2022-10-26 10:52:48.250
74,30.05,2022-10-26 10:52:48.500
75,30.05,2022-10-26 10:52:48.750
76,30.05,2022-10-26 10:52:49.000
