,HR,time
0,49.0,2022-10-26 10:52:39
1,58.0,2022-10-26 10:52:40
2,60.0,2022-10-26 10:52:41
3,61.0,2022-10-26 10:52:42
4,61.6,2022-10-26 10:52:43
5,62.67,2022-10-26 10:52:44
6,63.43,2022-10-26 10:52:45
7,63.75,2022-10-26 10:52:46
8,63.56,2022-10-26 10:52:47
9,63.1,2022-10-26 10:52:48
10,62.82,2022-10-26 10:52:49
11,62.58,2022-10-26 10:52:50
12,62.46,2022-10-26 10:52:51
13,62.29,2022-10-26 10:52:52
14,62.13,2022-10-26 10:52:53
15,62.25,2022-10-26 10:52:54
16,62.29,2022-10-26 10:52:55
17,62.39,2022-10-26 10:52:56
18,62.21,2022-10-26 10:52:57
19,61.95,2022-10-26 10:52:58
20,61.62,2022-10-26 10:52:59
21,61.23,2022-10-26 10:53:00
22,60.87,2022-10-26 10:53:01
23,60.58,2022-10-26 10:53:02
24,60.36,2022-10-26 10:53:03
25,60.19,2022-10-26 10:53:04
26,60.07,2022-10-26 10:53:05
27,60.04,2022-10-26 10:53:06
28,60.03,2022-10-26 10:53:07
29,60.07,2022-10-26 10:53:08
30,60.13,2022-10-26 10:53:09
31,60.22,2022-10-26 10:53:10
32,60.33,2022-10-26 10:53:11
33,60.35,2022-10-26 10:53:12
34,60.6,2022-10-26 10:53:13
35,60.86,2022-10-26 10:53:14
36,61.16,2022-10-26 10:53:15
37,61.47,2022-10-26 10:53:16
38,61.72,2022-10-26 10:53:17
39,62.17,2022-10-26 10:53:18
40,62.61,2022-10-26 10:53:19
41,63.02,2022-10-26 10:53:20
42,63.42,2022-10-26 10:53:21
43,63.8,2022-10-26 10:53:22
44,64.18,2022-10-26 10:53:23
45,64.54,2022-10-26 10:53:24
46,64.89,2022-10-26 10:53:25
47,65.27,2022-10-26 10:53:26
48,65.69,2022-10-26 10:53:27
49,66.12,2022-10-26 10:53:28
50,66.57,2022-10-26 10:53:29
51,66.92,2022-10-26 10:53:30
52,67.25,2022-10-26 10:53:31
53,67.56,2022-10-26 10:53:32
54,67.73,2022-10-26 10:53:33
55,67.86,2022-10-26 10:53:34
56,68.0,2022-10-26 10:53:35
57,68.12,2022-10-26 10:53:36
58,68.24,2022-10-26 10:53:37
59,68.38,2022-10-26 10:53:38
60,68.83,2022-10-26 10:53:39
61,69.02,2022-10-26 10:53:40
62,69.2,2022-10-26 10:53:41
63,69.35,2022-10-26 10:53:42
64,69.5,2022-10-26 10:53:43
65,69.78,2022-10-26 10:53:44
66,70.05,2022-10-26 10:53:45
67,69.92,2022-10-26 10:53:46
68,69.85,2022-10-26 10:53:47
69,69.77,2022-10-26 10:53:48
70,69.7,2022-10-26 10:53:49
71,69.67,2022-10-26 10:53:50
72,69.62,2022-10-26 10:53:51
73,69.62,2022-10-26 10:53:52
74,69.58,2022-10-26 10:53:53
75,69.48,2022-10-26 10:53:54
76,69.4,2022-10-26 10:53:55
77,69.32,2022-10-26 10:53:56
78,69.3,2022-10-26 10:53:57
79,69.32,2022-10-26 10:53:58
80,69.37,2022-10-26 10:53:59
81,69.45,2022-10-26 10:54:00
82,69.53,2022-10-26 10:54:01
83,69.62,2022-10-26 10:54:02
84,69.72,2022-10-26 10:54:03
85,69.78,2022-10-26 10:54:04
86,69.83,2022-10-26 10:54:05
87,69.83,2022-10-26 10:54:06
88,69.8,2022-10-26 10:54:07
89,69.75,2022-10-26 10:54:08
90,69.67,2022-10-26 10:54:09
91,69.55,2022-10-26 10:54:10
92,69.4,2022-10-26 10:54:11
93,69.3,2022-10-26 10:54:12
94,69.08,2022-10-26 10:54:13
95,68.87,2022-10-26 10:54:14
96,68.6,2022-10-26 10:54:15
97,68.4,2022-10-26 10:54:16
98,68.28,2022-10-26 10:54:17
99,68.02,2022-10-26 10:54:18
100,67.72,2022-10-26 10:54:19
101,67.43,2022-10-26 10:54:20
102,67.13,2022-10-26 10:54:21
103,66.88,2022-10-26 10:54:22
104,66.65,2022-10-26 10:54:23
105,66.4,2022-10-26 10:54:24
106,66.15,2022-10-26 10:54:25
107,65.9,2022-10-26 10:54:26
108,65.62,2022-10-26 10:54:27
109,65.2,2022-10-26 10:54:28
110,64.78,2022-10-26 10:54:29
111,64.43,2022-10-26 10:54:30
112,64.1,2022-10-26 10:54:31
113,63.75,2022-10-26 10:54:32
114,63.52,2022-10-26 10:54:33
115,63.32,2022-10-26 10:54:34
116,63.12,2022-10-26 10:54:35
117,62.95,2022-10-26 10:54:36
118,62.78,2022-10-26 10:54:37
119,62.6,2022-10-26 10:54:38
120,62.43,2022-10-26 10:54:39
121,62.22,2022-10-26 10:54:40
122,62.05,2022-10-26 10:54:41
123,61.92,2022-10-26 10:54:42
124,61.8,2022-10-26 10:54:43
125,61.38,2022-10-26 10:54:44
126,60.98,2022-10-26 10:54:45
127,61.03,2022-10-26 10:54:46
128,61.07,2022-10-26 10:54:47
129,61.35,2022-10-26 10:54:48
130,61.6,2022-10-26 10:54:49
131,61.82,2022-10-26 10:54:50
132,62.0,2022-10-26 10:54:51
133,62.08,2022-10-26 10:54:52
134,62.22,2022-10-26 10:54:53
135,62.35,2022-10-26 10:54:54
136,62.5,2022-10-26 10:54:55
137,62.78,2022-10-26 10:54:56
138,63.08,2022-10-26 10:54:57
139,63.35,2022-10-26 10:54:58
140,63.68,2022-10-26 10:54:59
141,64.02,2022-10-26 10:55:00
142,64.37,2022-10-26 10:55:01
143,64.67,2022-10-26 10:55:02
144,64.93,2022-10-26 10:55:03
145,65.22,2022-10-26 10:55:04
146,65.52,2022-10-26 10:55:05
147,65.88,2022-10-26 10:55:06
148,66.3,2022-10-26 10:55:07
149,66.73,2022-10-26 10:55:08
150,67.2,2022-10-26 10:55:09
151,67.7,2022-10-26 10:55:10
152,68.23,2022-10-26 10:55:11
153,68.77,2022-10-26 10:55:12
154,69.28,2022-10-26 10:55:13
155,69.78,2022-10-26 10:55:14
156,70.32,2022-10-26 10:55:15
157,70.78,2022-10-26 10:55:16
158,71.2,2022-10-26 10:55:17
159,71.58,2022-10-26 10:55:18
160,72.02,2022-10-26 10:55:19
161,72.42,2022-10-26 10:55:20
162,72.8,2022-10-26 10:55:21
163,73.13,2022-10-26 10:55:22
164,73.42,2022-10-26 10:55:23
165,73.72,2022-10-26 10:55:24
166,74.03,2022-10-26 10:55:25
167,74.32,2022-10-26 10:55:26
168,74.57,2022-10-26 10:55:27
169,74.88,2022-10-26 10:55:28
170,75.17,2022-10-26 10:55:29
171,75.45,2022-10-26 10:55:30
172,75.7,2022-10-26 10:55:31
173,75.88,2022-10-26 10:55:32
174,76.07,2022-10-26 10:55:33
175,76.3,2022-10-26 10:55:34
176,76.53,2022-10-26 10:55:35
177,76.77,2022-10-26 10:55:36
178,77.0,2022-10-26 10:55:37
179,77.22,2022-10-26 10:55:38
180,77.48,2022-10-26 10:55:39
181,77.77,2022-10-26 10:55:40
182,78.02,2022-10-26 10:55:41
183,78.28,2022-10-26 10:55:42
184,78.55,2022-10-26 10:55:43
185,78.92,2022-10-26 10:55:44
186,79.3,2022-10-26 10:55:45
187,79.67,2022-10-26 10:55:46
188,80.02,2022-10-26 10:55:47
189,80.18,2022-10-26 10:55:48
190,80.43,2022-10-26 10:55:49
191,80.68,2022-10-26 10:55:50
192,80.93,2022-10-26 10:55:51
193,81.23,2022-10-26 10:55:52
194,81.52,2022-10-26 10:55:53
195,81.6,2022-10-26 10:55:54
196,81.67,2022-10-26 10:55:55
197,81.58,2022-10-26 10:55:56
198,81.5,2022-10-26 10:55:57
199,81.45,2022-10-26 10:55:58
200,81.32,2022-10-26 10:55:59
201,81.17,2022-10-26 10:56:00
202,80.98,2022-10-26 10:56:01
203,80.83,2022-10-26 10:56:02
204,80.7,2022-10-26 10:56:03
205,80.6,2022-10-26 10:56:04
206,80.45,2022-10-26 10:56:05
