,HR,time
0,75.22,2022-10-28 16:35:38
1,74.9,2022-10-28 16:35:39
2,74.57,2022-10-28 16:35:40
3,74.28,2022-10-28 16:35:41
4,74.05,2022-10-28 16:35:42
5,73.9,2022-10-28 16:35:43
6,73.72,2022-10-28 16:35:44
7,73.53,2022-10-28 16:35:45
8,73.35,2022-10-28 16:35:46
9,73.17,2022-10-28 16:35:47
10,73.02,2022-10-28 16:35:48
11,72.87,2022-10-28 16:35:49
12,72.67,2022-10-28 16:35:50
13,72.5,2022-10-28 16:35:51
14,72.35,2022-10-28 16:35:52
15,72.2,2022-10-28 16:35:53
16,72.07,2022-10-28 16:35:54
17,71.97,2022-10-28 16:35:55
18,71.83,2022-10-28 16:35:56
19,71.68,2022-10-28 16:35:57
20,71.6,2022-10-28 16:35:58
21,71.62,2022-10-28 16:35:59
22,71.67,2022-10-28 16:36:00
23,71.72,2022-10-28 16:36:01
24,71.73,2022-10-28 16:36:02
25,71.7,2022-10-28 16:36:03
26,71.7,2022-10-28 16:36:04
27,71.73,2022-10-28 16:36:05
28,71.82,2022-10-28 16:36:06
29,71.95,2022-10-28 16:36:07
30,71.97,2022-10-28 16:36:08
31,72.0,2022-10-28 16:36:09
32,72.2,2022-10-28 16:36:10
33,72.22,2022-10-28 16:36:11
34,72.3,2022-10-28 16:36:12
35,72.4,2022-10-28 16:36:13
36,72.53,2022-10-28 16:36:14
37,72.65,2022-10-28 16:36:15
38,72.72,2022-10-28 16:36:16
39,72.72,2022-10-28 16:36:17
40,72.68,2022-10-28 16:36:18
41,72.62,2022-10-28 16:36:19
42,72.52,2022-10-28 16:36:20
43,72.4,2022-10-28 16:36:21
44,72.27,2022-10-28 16:36:22
45,72.1,2022-10-28 16:36:23
46,71.97,2022-10-28 16:36:24
47,71.85,2022-10-28 16:36:25
48,71.75,2022-10-28 16:36:26
49,71.68,2022-10-28 16:36:27
50,71.63,2022-10-28 16:36:28
51,71.6,2022-10-28 16:36:29
52,71.55,2022-10-28 16:36:30
53,71.47,2022-10-28 16:36:31
54,71.35,2022-10-28 16:36:32
55,71.23,2022-10-28 16:36:33
56,71.08,2022-10-28 16:36:34
57,70.92,2022-10-28 16:36:35
58,70.77,2022-10-28 16:36:36
