,EDA,time
0,3.288886,2022-10-28 10:52:36.500
1,3.29273,2022-10-28 10:52:36.750
2,3.282479,2022-10-28 10:52:37.000
3,3.2811980000000003,2022-10-28 10:52:37.250
4,3.25429,2022-10-28 10:52:37.500
5,3.25429,2022-10-28 10:52:37.750
6,3.274791,2022-10-28 10:52:38.000
7,3.274791,2022-10-28 10:52:38.250
8,3.277354,2022-10-28 10:52:38.500
9,3.276073,2022-10-28 10:52:38.750
10,3.2811980000000003,2022-10-28 10:52:39.000
11,3.283761,2022-10-28 10:52:39.250
12,3.244039,2022-10-28 10:52:39.500
13,3.264541,2022-10-28 10:52:39.750
14,3.269666,2022-10-28 10:52:40.000
15,3.269666,2022-10-28 10:52:40.250
16,3.2478830000000003,2022-10-28 10:52:40.500
17,3.270947,2022-10-28 10:52:40.750
18,3.309387,2022-10-28 10:52:41.000
19,3.346546,2022-10-28 10:52:41.250
20,3.3657660000000003,2022-10-28 10:52:41.500
21,3.384986,2022-10-28 10:52:41.750
22,3.423426,2022-10-28 10:52:42.000
23,3.4708349999999997,2022-10-28 10:52:42.250
24,3.515682,2022-10-28 10:52:42.500
25,3.540027,2022-10-28 10:52:42.750
26,3.542589,2022-10-28 10:52:43.000
27,3.540027,2022-10-28 10:52:43.250
28,3.5284949999999995,2022-10-28 10:52:43.500
29,3.5067120000000003,2022-10-28 10:52:43.750
30,3.469554,2022-10-28 10:52:44.000
31,3.4375199999999997,2022-10-28 10:52:44.250
32,3.491336,2022-10-28 10:52:44.500
33,3.7309449999999997,2022-10-28 10:52:44.750
34,4.025651,2022-10-28 10:52:45.000
35,4.299777,2022-10-28 10:52:45.250
36,4.467631,2022-10-28 10:52:45.500
37,4.554474,2022-10-28 10:52:45.750
38,4.568568,2022-10-28 10:52:46.000
39,4.5301279999999995,2022-10-28 10:52:46.250
40,4.460937,2022-10-28 10:52:46.500
41,4.353305000000001,2022-10-28 10:52:46.750
42,4.222608999999999,2022-10-28 10:52:47.000
43,4.085506,2022-10-28 10:52:47.250
44,3.950967,2022-10-28 10:52:47.500
45,3.8407720000000003,2022-10-28 10:52:47.750
46,3.750085,2022-10-28 10:52:48.000
47,3.674487,2022-10-28 10:52:48.250
48,3.6129830000000003,2022-10-28 10:52:48.500
49,3.557886,2022-10-28 10:52:48.750
50,3.501507,2022-10-28 10:52:49.000
51,3.4195019999999996,2022-10-28 10:52:49.250
52,3.431114,2022-10-28 10:52:49.500
53,3.419582,2022-10-28 10:52:49.750
54,3.367047,2022-10-28 10:52:50.000
55,3.349108,2022-10-28 10:52:50.250
56,3.343983,2022-10-28 10:52:50.500
57,3.373454,2022-10-28 10:52:50.750
58,3.3862669999999997,2022-10-28 10:52:51.000
59,3.4221440000000003,2022-10-28 10:52:51.250
60,3.4849300000000003,2022-10-28 10:52:51.500
61,3.472116,2022-10-28 10:52:51.750
