,TEMP,time
0,32.41,2021-12-17 16:56:31.750
1,32.39,2021-12-17 16:56:32.000
2,32.39,2021-12-17 16:56:32.250
3,32.39,2021-12-17 16:56:32.500
4,32.39,2021-12-17 16:56:32.750
5,32.41,2021-12-17 16:56:33.000
6,32.41,2021-12-17 16:56:33.250
7,32.41,2021-12-17 16:56:33.500
8,32.41,2021-12-17 16:56:33.750
9,32.39,2021-12-17 16:56:34.000
10,32.39,2021-12-17 16:56:34.250
11,32.39,2021-12-17 16:56:34.500
12,32.39,2021-12-17 16:56:34.750
13,32.41,2021-12-17 16:56:35.000
14,32.41,2021-12-17 16:56:35.250
15,32.41,2021-12-17 16:56:35.500
16,32.41,2021-12-17 16:56:35.750
17,32.39,2021-12-17 16:56:36.000
18,32.39,2021-12-17 16:56:36.250
19,32.39,2021-12-17 16:56:36.500
20,32.39,2021-12-17 16:56:36.750
21,32.41,2021-12-17 16:56:37.000
22,32.41,2021-12-17 16:56:37.250
23,32.41,2021-12-17 16:56:37.500
24,32.41,2021-12-17 16:56:37.750
25,32.45,2021-12-17 16:56:38.000
26,32.45,2021-12-17 16:56:38.250
27,32.45,2021-12-17 16:56:38.500
28,32.45,2021-12-17 16:56:38.750
29,32.43,2021-12-17 16:56:39.000
30,32.43,2021-12-17 16:56:39.250
31,32.43,2021-12-17 16:56:39.500
32,32.43,2021-12-17 16:56:39.750
33,32.45,2021-12-17 16:56:40.000
34,32.45,2021-12-17 16:56:40.250
35,32.45,2021-12-17 16:56:40.500
36,32.45,2021-12-17 16:56:40.750
37,32.45,2021-12-17 16:56:41.000
38,32.45,2021-12-17 16:56:41.250
39,32.45,2021-12-17 16:56:41.500
40,32.45,2021-12-17 16:56:41.750
41,32.45,2021-12-17 16:56:42.000
42,32.45,2021-12-17 16:56:42.250
43,32.45,2021-12-17 16:56:42.500
44,32.45,2021-12-17 16:56:42.750
45,32.45,2021-12-17 16:56:43.000
46,32.45,2021-12-17 16:56:43.250
47,32.45,2021-12-17 16:56:43.500
48,32.45,2021-12-17 16:56:43.750
49,32.45,2021-12-17 16:56:44.000
50,32.45,2021-12-17 16:56:44.250
51,32.45,2021-12-17 16:56:44.500
52,32.45,2021-12-17 16:56:44.750
53,32.45,2021-12-17 16:56:45.000
54,32.45,2021-12-17 16:56:45.250
55,32.45,2021-12-17 16:56:45.500
56,32.45,2021-12-17 16:56:45.750
57,32.45,2021-12-17 16:56:46.000
58,32.45,2021-12-17 16:56:46.250
59,32.45,2021-12-17 16:56:46.500
60,32.45,2021-12-17 16:56:46.750
61,32.45,2021-12-17 16:56:47.000
62,32.45,2021-12-17 16:56:47.250
63,32.45,2021-12-17 16:56:47.500
64,32.45,2021-12-17 16:56:47.750
65,32.45,2021-12-17 16:56:48.000
66,32.45,2021-12-17 16:56:48.250
67,32.45,2021-12-17 16:56:48.500
68,32.45,2021-12-17 16:56:48.750
69,32.45,2021-12-17 16:56:49.000
70,32.45,2021-12-17 16:56:49.250
71,32.45,2021-12-17 16:56:49.500
72,32.45,2021-12-17 16:56:49.750
73,32.45,2021-12-17 16:56:50.000
74,32.45,2021-12-17 16:56:50.250
75,32.45,2021-12-17 16:56:50.500
76,32.45,2021-12-17 16:56:50.750
77,32.45,2021-12-17 16:56:51.000
78,32.45,2021-12-17 16:56:51.250
79,32.45,2021-12-17 16:56:51.500
80,32.45,2021-12-17 16:56:51.750
81,32.45,2021-12-17 16:56:52.000
82,32.45,2021-12-17 16:56:52.250
83,32.45,2021-12-17 16:56:52.500
84,32.45,2021-12-17 16:56:52.750
85,32.45,2021-12-17 16:56:53.000
86,32.45,2021-12-17 16:56:53.250
87,32.45,2021-12-17 16:56:53.500
88,32.45,2021-12-17 16:56:53.750
89,32.43,2021-12-17 16:56:54.000
90,32.43,2021-12-17 16:56:54.250
91,32.43,2021-12-17 16:56:54.500
92,32.43,2021-12-17 16:56:54.750
93,32.43,2021-12-17 16:56:55.000
94,32.43,2021-12-17 16:56:55.250
