,BVP,time
0,16.85,2021-12-17 17:33:35.281250
1,16.93,2021-12-17 17:33:35.296875
2,15.49,2021-12-17 17:33:35.312500
3,12.21,2021-12-17 17:33:35.328125
4,7.15,2021-12-17 17:33:35.343750
5,0.84,2021-12-17 17:33:35.359375
6,-5.93,2021-12-17 17:33:35.375000
7,-12.34,2021-12-17 17:33:35.390625
8,-17.88,2021-12-17 17:33:35.406250
9,-22.52,2021-12-17 17:33:35.421875
10,-26.67,2021-12-17 17:33:35.437500
11,-31.0,2021-12-17 17:33:35.453125
12,-36.17,2021-12-17 17:33:35.468750
13,-42.62,2021-12-17 17:33:35.484375
14,-50.44,2021-12-17 17:33:35.500000
15,-59.28,2021-12-17 17:33:35.515625
16,-68.22,2021-12-17 17:33:35.531250
17,-75.83,2021-12-17 17:33:35.546875
18,-80.32,2021-12-17 17:33:35.562500
19,-79.89,2021-12-17 17:33:35.578125
20,-73.33,2021-12-17 17:33:35.593750
21,-60.51,2021-12-17 17:33:35.609375
22,-42.55,2021-12-17 17:33:35.625000
23,-21.59,2021-12-17 17:33:35.640625
24,-0.14,2021-12-17 17:33:35.656250
25,19.51,2021-12-17 17:33:35.671875
26,35.8,2021-12-17 17:33:35.687500
27,47.96,2021-12-17 17:33:35.703125
28,55.87,2021-12-17 17:33:35.718750
29,59.78,2021-12-17 17:33:35.734375
30,60.14,2021-12-17 17:33:35.750000
31,57.56,2021-12-17 17:33:35.765625
32,52.73,2021-12-17 17:33:35.781250
33,46.46,2021-12-17 17:33:35.796875
34,39.46,2021-12-17 17:33:35.812500
35,32.32,2021-12-17 17:33:35.828125
36,25.44,2021-12-17 17:33:35.843750
37,19.11,2021-12-17 17:33:35.859375
38,13.6,2021-12-17 17:33:35.875000
39,9.22,2021-12-17 17:33:35.890625
40,6.15,2021-12-17 17:33:35.906250
41,4.44,2021-12-17 17:33:35.921875
42,3.71,2021-12-17 17:33:35.937500
43,3.28,2021-12-17 17:33:35.953125
44,2.16,2021-12-17 17:33:35.968750
