,EDA,time
0,1.01637,2022-10-28 11:05:18.500
1,1.062495,2022-10-28 11:05:18.750
2,1.111183,2022-10-28 11:05:19.000
3,1.166277,2022-10-28 11:05:19.250
4,1.214965,2022-10-28 11:05:19.500
5,1.246996,2022-10-28 11:05:19.750
6,1.294402,2022-10-28 11:05:20.000
7,1.398184,2022-10-28 11:05:20.250
8,1.5609030000000002,2022-10-28 11:05:20.500
9,1.690409,2022-10-28 11:05:20.750
10,1.8620970000000001,2022-10-28 11:05:21.000
11,1.953066,2022-10-28 11:05:21.250
12,2.058328,2022-10-28 11:05:21.500
13,2.107016,2022-10-28 11:05:21.750
14,2.087797,2022-10-28 11:05:22.000
15,2.041672,2022-10-28 11:05:22.250
16,1.967359,2022-10-28 11:05:22.500
17,1.890484,2022-10-28 11:05:22.750
18,1.816171,2022-10-28 11:05:23.000
19,1.7431400000000001,2022-10-28 11:05:23.250
20,1.6816389999999999,2022-10-28 11:05:23.500
21,1.623983,2022-10-28 11:05:23.750
22,1.581702,2022-10-28 11:05:24.000
23,1.545827,2022-10-28 11:05:24.250
24,1.51892,2022-10-28 11:05:24.500
25,1.48817,2022-10-28 11:05:24.750
26,1.474076,2022-10-28 11:05:25.000
27,1.466389,2022-10-28 11:05:25.250
28,1.4561389999999999,2022-10-28 11:05:25.500
29,1.442045,2022-10-28 11:05:25.750
30,1.439482,2022-10-28 11:05:26.000
31,1.427951,2022-10-28 11:05:26.250
32,1.4520959999999998,2022-10-28 11:05:26.500
33,1.448252,2022-10-28 11:05:26.750
34,1.4520959999999998,2022-10-28 11:05:27.000
35,1.436721,2022-10-28 11:05:27.250
36,1.429033,2022-10-28 11:05:27.500
37,1.412377,2022-10-28 11:05:27.750
38,1.403408,2022-10-28 11:05:28.000
39,1.399564,2022-10-28 11:05:28.250
40,1.4046889999999999,2022-10-28 11:05:28.500
41,1.409814,2022-10-28 11:05:28.750
42,1.412377,2022-10-28 11:05:29.000
43,1.408533,2022-10-28 11:05:29.250
44,1.408533,2022-10-28 11:05:29.500
45,1.399564,2022-10-28 11:05:29.750
46,1.397002,2022-10-28 11:05:30.000
47,1.386752,2022-10-28 11:05:30.250
48,1.377783,2022-10-28 11:05:30.500
49,1.3675329999999999,2022-10-28 11:05:30.750
50,1.361127,2022-10-28 11:05:31.000
51,1.347033,2022-10-28 11:05:31.250
52,1.3329389999999999,2022-10-28 11:05:31.500
53,1.326533,2022-10-28 11:05:31.750
54,1.317564,2022-10-28 11:05:32.000
55,1.3085950000000002,2022-10-28 11:05:32.250
56,1.3047520000000001,2022-10-28 11:05:32.500
57,1.299626,2022-10-28 11:05:32.750
58,1.29322,2022-10-28 11:05:33.000
59,1.291939,2022-10-28 11:05:33.250
60,1.286814,2022-10-28 11:05:33.500
61,1.279126,2022-10-28 11:05:33.750
62,1.275283,2022-10-28 11:05:34.000
63,1.271439,2022-10-28 11:05:34.250
64,1.267595,2022-10-28 11:05:34.500
65,1.265033,2022-10-28 11:05:34.750
66,1.259908,2022-10-28 11:05:35.000
67,1.259908,2022-10-28 11:05:35.250
68,1.253501,2022-10-28 11:05:35.500
69,1.253501,2022-10-28 11:05:35.750
70,1.248376,2022-10-28 11:05:36.000
71,1.245814,2022-10-28 11:05:36.250
72,1.240689,2022-10-28 11:05:36.500
73,1.239408,2022-10-28 11:05:36.750
74,1.233001,2022-10-28 11:05:37.000
75,1.2304389999999998,2022-10-28 11:05:37.250
76,1.227876,2022-10-28 11:05:37.500
77,1.225314,2022-10-28 11:05:37.750
78,1.218907,2022-10-28 11:05:38.000
79,1.220189,2022-10-28 11:05:38.250
80,1.216345,2022-10-28 11:05:38.500
81,1.21122,2022-10-28 11:05:38.750
82,1.212501,2022-10-28 11:05:39.000
83,1.204814,2022-10-28 11:05:39.250
84,1.204814,2022-10-28 11:05:39.500
85,1.198407,2022-10-28 11:05:39.750
86,1.198407,2022-10-28 11:05:40.000
87,1.194564,2022-10-28 11:05:40.250
88,1.193282,2022-10-28 11:05:40.500
89,1.189439,2022-10-28 11:05:40.750
