,HR,time
0,71.33,2022-10-26 10:45:44
1,71.12,2022-10-26 10:45:45
2,70.92,2022-10-26 10:45:46
3,70.75,2022-10-26 10:45:47
4,70.57,2022-10-26 10:45:48
5,70.4,2022-10-26 10:45:49
6,70.3,2022-10-26 10:45:50
7,70.13,2022-10-26 10:45:51
8,69.92,2022-10-26 10:45:52
9,69.77,2022-10-26 10:45:53
10,69.63,2022-10-26 10:45:54
11,69.55,2022-10-26 10:45:55
12,69.32,2022-10-26 10:45:56
13,69.07,2022-10-26 10:45:57
14,68.88,2022-10-26 10:45:58
15,68.68,2022-10-26 10:45:59
16,68.48,2022-10-26 10:46:00
17,68.18,2022-10-26 10:46:01
18,67.87,2022-10-26 10:46:02
19,67.57,2022-10-26 10:46:03
20,67.22,2022-10-26 10:46:04
21,66.92,2022-10-26 10:46:05
22,66.75,2022-10-26 10:46:06
23,66.48,2022-10-26 10:46:07
24,66.18,2022-10-26 10:46:08
25,65.88,2022-10-26 10:46:09
26,65.55,2022-10-26 10:46:10
27,65.28,2022-10-26 10:46:11
28,64.97,2022-10-26 10:46:12
29,64.7,2022-10-26 10:46:13
30,64.35,2022-10-26 10:46:14
31,64.0,2022-10-26 10:46:15
32,64.27,2022-10-26 10:46:16
33,64.53,2022-10-26 10:46:17
34,64.82,2022-10-26 10:46:18
35,65.12,2022-10-26 10:46:19
36,65.43,2022-10-26 10:46:20
37,65.75,2022-10-26 10:46:21
38,66.1,2022-10-26 10:46:22
39,66.52,2022-10-26 10:46:23
40,66.95,2022-10-26 10:46:24
41,67.42,2022-10-26 10:46:25
42,67.9,2022-10-26 10:46:26
43,68.17,2022-10-26 10:46:27
44,68.4,2022-10-26 10:46:28
45,68.5,2022-10-26 10:46:29
46,68.7,2022-10-26 10:46:30
47,68.88,2022-10-26 10:46:31
48,69.08,2022-10-26 10:46:32
49,69.33,2022-10-26 10:46:33
50,69.58,2022-10-26 10:46:34
51,69.85,2022-10-26 10:46:35
52,70.0,2022-10-26 10:46:36
53,70.15,2022-10-26 10:46:37
54,70.28,2022-10-26 10:46:38
55,70.42,2022-10-26 10:46:39
56,70.33,2022-10-26 10:46:40
57,70.2,2022-10-26 10:46:41
58,69.97,2022-10-26 10:46:42
59,69.72,2022-10-26 10:46:43
60,69.58,2022-10-26 10:46:44
61,69.35,2022-10-26 10:46:45
62,69.12,2022-10-26 10:46:46
63,68.83,2022-10-26 10:46:47
64,68.62,2022-10-26 10:46:48
65,68.37,2022-10-26 10:46:49
66,68.22,2022-10-26 10:46:50
67,68.13,2022-10-26 10:46:51
68,68.12,2022-10-26 10:46:52
69,68.07,2022-10-26 10:46:53
70,68.0,2022-10-26 10:46:54
71,67.92,2022-10-26 10:46:55
72,67.85,2022-10-26 10:46:56
73,67.72,2022-10-26 10:46:57
74,67.5,2022-10-26 10:46:58
75,67.28,2022-10-26 10:46:59
76,67.02,2022-10-26 10:47:00
77,66.78,2022-10-26 10:47:01
78,66.53,2022-10-26 10:47:02
79,66.27,2022-10-26 10:47:03
80,65.97,2022-10-26 10:47:04
81,65.63,2022-10-26 10:47:05
82,65.23,2022-10-26 10:47:06
83,65.1,2022-10-26 10:47:07
84,64.9,2022-10-26 10:47:08
85,64.68,2022-10-26 10:47:09
86,64.43,2022-10-26 10:47:10
87,64.15,2022-10-26 10:47:11
88,63.9,2022-10-26 10:47:12
89,63.57,2022-10-26 10:47:13
90,63.23,2022-10-26 10:47:14
91,62.9,2022-10-26 10:47:15
92,62.57,2022-10-26 10:47:16
93,62.25,2022-10-26 10:47:17
94,61.93,2022-10-26 10:47:18
95,61.65,2022-10-26 10:47:19
96,61.38,2022-10-26 10:47:20
97,61.13,2022-10-26 10:47:21
98,60.88,2022-10-26 10:47:22
99,60.63,2022-10-26 10:47:23
100,60.32,2022-10-26 10:47:24
101,59.98,2022-10-26 10:47:25
102,59.67,2022-10-26 10:47:26
103,59.35,2022-10-26 10:47:27
104,59.03,2022-10-26 10:47:28
105,58.78,2022-10-26 10:47:29
106,58.48,2022-10-26 10:47:30
107,58.18,2022-10-26 10:47:31
108,57.93,2022-10-26 10:47:32
109,57.65,2022-10-26 10:47:33
110,57.3,2022-10-26 10:47:34
111,57.18,2022-10-26 10:47:35
112,57.08,2022-10-26 10:47:36
113,56.97,2022-10-26 10:47:37
114,56.85,2022-10-26 10:47:38
115,56.75,2022-10-26 10:47:39
116,56.82,2022-10-26 10:47:40
117,56.9,2022-10-26 10:47:41
118,57.08,2022-10-26 10:47:42
119,57.32,2022-10-26 10:47:43
120,57.62,2022-10-26 10:47:44
121,57.93,2022-10-26 10:47:45
122,58.25,2022-10-26 10:47:46
123,58.57,2022-10-26 10:47:47
124,58.87,2022-10-26 10:47:48
125,59.27,2022-10-26 10:47:49
126,59.57,2022-10-26 10:47:50
127,59.85,2022-10-26 10:47:51
128,60.03,2022-10-26 10:47:52
129,60.2,2022-10-26 10:47:53
130,60.37,2022-10-26 10:47:54
131,60.38,2022-10-26 10:47:55
132,60.42,2022-10-26 10:47:56
133,60.33,2022-10-26 10:47:57
134,60.23,2022-10-26 10:47:58
135,60.1,2022-10-26 10:47:59
136,60.15,2022-10-26 10:48:00
137,60.27,2022-10-26 10:48:01
