,EDA,time
0,18.42918,2022-08-17 14:37:19.250
1,18.438148,2022-08-17 14:37:19.500
2,18.441994,2022-08-17 14:37:19.750
3,18.484278,2022-08-17 14:37:20.000
4,18.475307,2022-08-17 14:37:20.250
5,18.471464,2022-08-17 14:37:20.500
6,18.40996,2022-08-17 14:37:20.750
7,18.192133,2022-08-17 14:37:21.000
8,18.066563000000002,2022-08-17 14:37:21.250
9,18.183165,2022-08-17 14:37:21.500
10,18.270294,2022-08-17 14:37:21.750
11,17.956367,2022-08-17 14:37:22.000
12,18.028124,2022-08-17 14:37:22.250
13,18.315142,2022-08-17 14:37:22.500
14,18.523998000000002,2022-08-17 14:37:22.750
15,18.972898,2022-08-17 14:37:23.000
16,19.045935,2022-08-17 14:37:23.250
17,19.160303,2022-08-17 14:37:23.500
18,19.135958,2022-08-17 14:37:23.750
19,19.143646,2022-08-17 14:37:24.000
20,19.107769,2022-08-17 14:37:24.250
21,18.933508,2022-08-17 14:37:24.500
22,18.959132999999998,2022-08-17 14:37:24.750
23,18.805374,2022-08-17 14:37:25.000
24,18.687492000000002,2022-08-17 14:37:25.250
25,18.477354000000002,2022-08-17 14:37:25.500
26,18.327108,2022-08-17 14:37:25.750
27,18.245102,2022-08-17 14:37:26.000
28,18.19385,2022-08-17 14:37:26.250
29,18.254072,2022-08-17 14:37:26.500
30,18.238695,2022-08-17 14:37:26.750
31,18.246384,2022-08-17 14:37:27.000
32,18.330952,2022-08-17 14:37:27.250
33,18.351454,2022-08-17 14:37:27.500
34,18.259197,2022-08-17 14:37:27.750
35,18.220757,2022-08-17 14:37:28.000
36,18.321983,2022-08-17 14:37:28.250
37,18.268167000000002,2022-08-17 14:37:28.500
38,18.128501999999997,2022-08-17 14:37:28.750
39,17.8953,2022-08-17 14:37:29.000
40,17.679602,2022-08-17 14:37:29.250
41,17.646286,2022-08-17 14:37:29.500
42,17.616816,2022-08-17 14:37:29.750
43,17.607847,2022-08-17 14:37:30.000
44,17.604001999999998,2022-08-17 14:37:30.250
45,17.611691,2022-08-17 14:37:30.500
46,17.615534,2022-08-17 14:37:30.750
47,17.949963,2022-08-17 14:37:31.000
48,18.011465,2022-08-17 14:37:31.250
49,18.042217,2022-08-17 14:37:31.500
50,18.067844,2022-08-17 14:37:31.750
51,18.064001,2022-08-17 14:37:32.000
52,18.076813,2022-08-17 14:37:32.250
53,18.13191,2022-08-17 14:37:32.500
54,18.08322,2022-08-17 14:37:32.750
55,18.052467,2022-08-17 14:37:33.000
56,18.053749,2022-08-17 14:37:33.250
57,18.088345,2022-08-17 14:37:33.500
58,18.062719,2022-08-17 14:37:33.750
59,18.014029,2022-08-17 14:37:34.000
60,17.998652,2022-08-17 14:37:34.250
61,18.008904,2022-08-17 14:37:34.500
62,18.183165,2022-08-17 14:37:34.750
63,18.530405,2022-08-17 14:37:35.000
64,18.93446,2022-08-17 14:37:35.250
65,19.065154999999997,2022-08-17 14:37:35.500
66,19.232058,2022-08-17 14:37:35.750
67,19.205149,2022-08-17 14:37:36.000
68,19.119301,2022-08-17 14:37:36.250
69,19.010386999999998,2022-08-17 14:37:36.500
70,18.824594,2022-08-17 14:37:36.750
71,18.64777,2022-08-17 14:37:37.000
72,18.564484,2022-08-17 14:37:37.250
73,18.460695,2022-08-17 14:37:37.500
74,18.187443,2022-08-17 14:37:37.750
75,18.090061,2022-08-17 14:37:38.000
76,18.006775,2022-08-17 14:37:38.250
77,17.89102,2022-08-17 14:37:38.500
78,17.823110999999997,2022-08-17 14:37:38.750
79,17.800047,2022-08-17 14:37:39.000
80,17.753918,2022-08-17 14:37:39.250
81,17.712915,2022-08-17 14:37:39.500
82,17.729572,2022-08-17 14:37:39.750
83,17.787232999999997,2022-08-17 14:37:40.000
84,17.821829,2022-08-17 14:37:40.250
85,17.805172,2022-08-17 14:37:40.500
86,17.800047,2022-08-17 14:37:40.750
87,17.811579000000002,2022-08-17 14:37:41.000
88,17.853863,2022-08-17 14:37:41.250
89,17.906397,2022-08-17 14:37:41.500
90,18.105003,2022-08-17 14:37:41.750
91,18.345894,2022-08-17 14:37:42.000
92,18.507341,2022-08-17 14:37:42.250
93,18.679474,2022-08-17 14:37:42.500
94,18.711508,2022-08-17 14:37:42.750
95,18.730726,2022-08-17 14:37:43.000
96,17.890175,2022-08-17 14:37:43.250
97,17.388739,2022-08-17 14:37:43.500
98,16.88833,2022-08-17 14:37:43.750
99,16.386559,2022-08-17 14:37:44.000
100,15.860612,2022-08-17 14:37:44.250
101,15.359801999999998,2022-08-17 14:37:44.500
102,14.858611999999999,2022-08-17 14:37:44.750
103,14.865126,2022-08-17 14:37:45.000
104,15.468632000000001,2022-08-17 14:37:45.250
105,16.081001,2022-08-17 14:37:45.500
106,16.556566,2022-08-17 14:37:45.750
107,15.979776000000001,2022-08-17 14:37:46.000
108,15.359801999999998,2022-08-17 14:37:46.250
109,15.811922000000001,2022-08-17 14:37:46.500
110,15.480057999999998,2022-08-17 14:37:46.750
111,16.125849,2022-08-17 14:37:47.000
112,16.627039,2022-08-17 14:37:47.250
113,17.12785,2022-08-17 14:37:47.500
114,16.594133,2022-08-17 14:37:47.750
115,16.385277,2022-08-17 14:37:48.000
116,15.860612,2022-08-17 14:37:48.250
117,15.359801999999998,2022-08-17 14:37:48.500
118,14.858611999999999,2022-08-17 14:37:48.750
119,14.611422,2022-08-17 14:37:49.000
120,15.246962,2022-08-17 14:37:49.250
121,15.302059,2022-08-17 14:37:49.500
122,15.408408999999999,2022-08-17 14:37:49.750
123,15.594203,2022-08-17 14:37:50.000
124,15.817048000000002,2022-08-17 14:37:50.250
125,15.881114000000002,2022-08-17 14:37:50.500
126,15.89649,2022-08-17 14:37:50.750
127,15.899053,2022-08-17 14:37:51.000
128,15.849081,2022-08-17 14:37:51.250
129,15.813204,2022-08-17 14:37:51.500
130,15.818329,2022-08-17 14:37:51.750
131,15.781170999999999,2022-08-17 14:37:52.000
132,15.791421,2022-08-17 14:37:52.250
133,15.973370999999998,2022-08-17 14:37:52.500
134,16.131165,2022-08-17 14:37:52.750
135,16.264421,2022-08-17 14:37:53.000
136,16.232389,2022-08-17 14:37:53.250
