,BVP,time
0,36.11,2022-10-28 10:19:31.921875
1,30.53,2022-10-28 10:19:31.937500
2,20.67,2022-10-28 10:19:31.953125
3,7.88,2022-10-28 10:19:31.968750
4,-5.23,2022-10-28 10:19:31.984375
5,-15.62,2022-10-28 10:19:32.000000
6,-20.96,2022-10-28 10:19:32.015625
7,-20.42,2022-10-28 10:19:32.031250
8,-14.81,2022-10-28 10:19:32.046875
9,-6.07,2022-10-28 10:19:32.062500
10,3.6,2022-10-28 10:19:32.078125
11,12.52,2022-10-28 10:19:32.093750
12,19.76,2022-10-28 10:19:32.109375
13,25.03,2022-10-28 10:19:32.125000
14,28.25,2022-10-28 10:19:32.140625
15,29.1,2022-10-28 10:19:32.156250
16,26.92,2022-10-28 10:19:32.171875
17,20.8,2022-10-28 10:19:32.187500
18,9.98,2022-10-28 10:19:32.203125
19,-5.71,2022-10-28 10:19:32.218750
20,-25.46,2022-10-28 10:19:32.234375
21,-47.39,2022-10-28 10:19:32.250000
22,-68.86,2022-10-28 10:19:32.265625
23,-87.16,2022-10-28 10:19:32.281250
24,-100.13,2022-10-28 10:19:32.296875
25,-106.75,2022-10-28 10:19:32.312500
26,-107.34,2022-10-28 10:19:32.328125
27,-103.39,2022-10-28 10:19:32.343750
28,-97.35,2022-10-28 10:19:32.359375
29,-92.08,2022-10-28 10:19:32.375000
30,-90.29,2022-10-28 10:19:32.390625
31,-93.77,2022-10-28 10:19:32.406250
32,-102.8,2022-10-28 10:19:32.421875
33,-115.79,2022-10-28 10:19:32.437500
34,-129.69,2022-10-28 10:19:32.453125
35,-140.86,2022-10-28 10:19:32.468750
36,-146.38,2022-10-28 10:19:32.484375
37,-144.98,2022-10-28 10:19:32.500000
38,-137.59,2022-10-28 10:19:32.515625
39,-127.02,2022-10-28 10:19:32.531250
40,-117.35,2022-10-28 10:19:32.546875
41,-112.82,2022-10-28 10:19:32.562500
42,-116.7,2022-10-28 10:19:32.578125
43,-129.95,2022-10-28 10:19:32.593750
44,-150.44,2022-10-28 10:19:32.609375
45,-173.16,2022-10-28 10:19:32.625000
46,-191.76,2022-10-28 10:19:32.640625
47,-201.08,2022-10-28 10:19:32.656250
48,-199.4,2022-10-28 10:19:32.671875
49,-188.96,2022-10-28 10:19:32.687500
50,-174.53,2022-10-28 10:19:32.703125
51,-160.53,2022-10-28 10:19:32.718750
52,-148.52,2022-10-28 10:19:32.734375
53,-136.65,2022-10-28 10:19:32.750000
54,-121.21,2022-10-28 10:19:32.765625
55,-99.28,2022-10-28 10:19:32.781250
56,-70.73,2022-10-28 10:19:32.796875
57,-38.25,2022-10-28 10:19:32.812500
58,-5.62,2022-10-28 10:19:32.828125
59,24.6,2022-10-28 10:19:32.843750
60,52.35,2022-10-28 10:19:32.859375
61,79.65,2022-10-28 10:19:32.875000
62,109.07,2022-10-28 10:19:32.890625
63,142.28,2022-10-28 10:19:32.906250
64,179.25,2022-10-28 10:19:32.921875
65,218.6,2022-10-28 10:19:32.937500
66,258.33,2022-10-28 10:19:32.953125
67,296.53,2022-10-28 10:19:32.968750
68,331.67,2022-10-28 10:19:32.984375
69,362.76,2022-10-28 10:19:33.000000
70,389.26,2022-10-28 10:19:33.015625
71,410.99,2022-10-28 10:19:33.031250
72,427.96,2022-10-28 10:19:33.046875
73,440.25,2022-10-28 10:19:33.062500
74,447.86,2022-10-28 10:19:33.078125
75,450.77,2022-10-28 10:19:33.093750
76,449.16,2022-10-28 10:19:33.109375
77,443.5,2022-10-28 10:19:33.125000
78,434.56,2022-10-28 10:19:33.140625
79,423.03,2022-10-28 10:19:33.156250
80,409.07,2022-10-28 10:19:33.171875
81,392.23,2022-10-28 10:19:33.187500
82,371.58,2022-10-28 10:19:33.203125
83,346.35,2022-10-28 10:19:33.218750
84,316.55,2022-10-28 10:19:33.234375
85,283.28,2022-10-28 10:19:33.250000
86,248.53,2022-10-28 10:19:33.265625
87,214.58,2022-10-28 10:19:33.281250
88,183.35,2022-10-28 10:19:33.296875
89,155.75,2022-10-28 10:19:33.312500
90,131.6,2022-10-28 10:19:33.328125
91,109.79,2022-10-28 10:19:33.343750
92,88.77,2022-10-28 10:19:33.359375
93,67.12,2022-10-28 10:19:33.375000
94,44.08,2022-10-28 10:19:33.390625
95,19.73,2022-10-28 10:19:33.406250
96,-5.17,2022-10-28 10:19:33.421875
97,-29.49,2022-10-28 10:19:33.437500
98,-52.28,2022-10-28 10:19:33.453125
99,-73.17,2022-10-28 10:19:33.468750
100,-92.48,2022-10-28 10:19:33.484375
