,TEMP,time
0,31.27,2022-10-28 10:19:32.000
1,31.27,2022-10-28 10:19:32.250
2,31.27,2022-10-28 10:19:32.500
3,31.27,2022-10-28 10:19:32.750
4,31.27,2022-10-28 10:19:33.000
5,31.27,2022-10-28 10:19:33.250
6,31.27,2022-10-28 10:19:33.500
7,31.27,2022-10-28 10:19:33.750
8,31.29,2022-10-28 10:19:34.000
9,31.29,2022-10-28 10:19:34.250
10,31.29,2022-10-28 10:19:34.500
11,31.29,2022-10-28 10:19:34.750
12,31.29,2022-10-28 10:19:35.000
13,31.29,2022-10-28 10:19:35.250
14,31.29,2022-10-28 10:19:35.500
15,31.29,2022-10-28 10:19:35.750
16,31.29,2022-10-28 10:19:36.000
17,31.29,2022-10-28 10:19:36.250
18,31.29,2022-10-28 10:19:36.500
19,31.29,2022-10-28 10:19:36.750
20,31.27,2022-10-28 10:19:37.000
21,31.27,2022-10-28 10:19:37.250
22,31.27,2022-10-28 10:19:37.500
23,31.27,2022-10-28 10:19:37.750
24,31.25,2022-10-28 10:19:38.000
25,31.25,2022-10-28 10:19:38.250
26,31.25,2022-10-28 10:19:38.500
27,31.25,2022-10-28 10:19:38.750
28,31.23,2022-10-28 10:19:39.000
29,31.23,2022-10-28 10:19:39.250
30,31.23,2022-10-28 10:19:39.500
31,31.23,2022-10-28 10:19:39.750
32,31.25,2022-10-28 10:19:40.000
33,31.25,2022-10-28 10:19:40.250
34,31.25,2022-10-28 10:19:40.500
35,31.25,2022-10-28 10:19:40.750
36,31.23,2022-10-28 10:19:41.000
37,31.23,2022-10-28 10:19:41.250
38,31.23,2022-10-28 10:19:41.500
39,31.23,2022-10-28 10:19:41.750
40,31.23,2022-10-28 10:19:42.000
41,31.23,2022-10-28 10:19:42.250
42,31.23,2022-10-28 10:19:42.500
43,31.23,2022-10-28 10:19:42.750
44,31.21,2022-10-28 10:19:43.000
45,31.21,2022-10-28 10:19:43.250
46,31.21,2022-10-28 10:19:43.500
47,31.21,2022-10-28 10:19:43.750
48,31.23,2022-10-28 10:19:44.000
49,31.23,2022-10-28 10:19:44.250
50,31.23,2022-10-28 10:19:44.500
51,31.23,2022-10-28 10:19:44.750
52,31.21,2022-10-28 10:19:45.000
53,31.21,2022-10-28 10:19:45.250
54,31.21,2022-10-28 10:19:45.500
55,31.21,2022-10-28 10:19:45.750
56,31.23,2022-10-28 10:19:46.000
57,31.23,2022-10-28 10:19:46.250
58,31.23,2022-10-28 10:19:46.500
59,31.23,2022-10-28 10:19:46.750
60,31.23,2022-10-28 10:19:47.000
61,31.23,2022-10-28 10:19:47.250
62,31.23,2022-10-28 10:19:47.500
63,31.23,2022-10-28 10:19:47.750
64,31.21,2022-10-28 10:19:48.000
65,31.21,2022-10-28 10:19:48.250
66,31.21,2022-10-28 10:19:48.500
67,31.21,2022-10-28 10:19:48.750
68,31.23,2022-10-28 10:19:49.000
69,31.23,2022-10-28 10:19:49.250
70,31.23,2022-10-28 10:19:49.500
71,31.23,2022-10-28 10:19:49.750
72,31.21,2022-10-28 10:19:50.000
73,31.21,2022-10-28 10:19:50.250
74,31.21,2022-10-28 10:19:50.500
75,31.21,2022-10-28 10:19:50.750
76,31.21,2022-10-28 10:19:51.000
77,31.21,2022-10-28 10:19:51.250
78,31.21,2022-10-28 10:19:51.500
79,31.21,2022-10-28 10:19:51.750
80,31.19,2022-10-28 10:19:52.000
81,31.19,2022-10-28 10:19:52.250
82,31.19,2022-10-28 10:19:52.500
83,31.19,2022-10-28 10:19:52.750
84,31.17,2022-10-28 10:19:53.000
85,31.17,2022-10-28 10:19:53.250
86,31.17,2022-10-28 10:19:53.500
87,31.17,2022-10-28 10:19:53.750
88,31.19,2022-10-28 10:19:54.000
89,31.19,2022-10-28 10:19:54.250
90,31.19,2022-10-28 10:19:54.500
91,31.19,2022-10-28 10:19:54.750
92,31.17,2022-10-28 10:19:55.000
93,31.17,2022-10-28 10:19:55.250
94,31.17,2022-10-28 10:19:55.500
95,31.17,2022-10-28 10:19:55.750
96,31.17,2022-10-28 10:19:56.000
97,31.17,2022-10-28 10:19:56.250
98,31.17,2022-10-28 10:19:56.500
99,31.17,2022-10-28 10:19:56.750
100,31.19,2022-10-28 10:19:57.000
101,31.19,2022-10-28 10:19:57.250
102,31.19,2022-10-28 10:19:57.500
103,31.19,2022-10-28 10:19:57.750
104,31.17,2022-10-28 10:19:58.000
105,31.17,2022-10-28 10:19:58.250
106,31.17,2022-10-28 10:19:58.500
107,31.17,2022-10-28 10:19:58.750
108,31.17,2022-10-28 10:19:59.000
109,31.17,2022-10-28 10:19:59.250
110,31.17,2022-10-28 10:19:59.500
111,31.17,2022-10-28 10:19:59.750
112,31.19,2022-10-28 10:20:00.000
113,31.19,2022-10-28 10:20:00.250
114,31.19,2022-10-28 10:20:00.500
115,31.19,2022-10-28 10:20:00.750
116,31.17,2022-10-28 10:20:01.000
117,31.17,2022-10-28 10:20:01.250
118,31.17,2022-10-28 10:20:01.500
119,31.17,2022-10-28 10:20:01.750
120,31.15,2022-10-28 10:20:02.000
121,31.15,2022-10-28 10:20:02.250
122,31.15,2022-10-28 10:20:02.500
123,31.15,2022-10-28 10:20:02.750
124,31.17,2022-10-28 10:20:03.000
125,31.17,2022-10-28 10:20:03.250
126,31.17,2022-10-28 10:20:03.500
127,31.17,2022-10-28 10:20:03.750
128,31.19,2022-10-28 10:20:04.000
129,31.19,2022-10-28 10:20:04.250
130,31.19,2022-10-28 10:20:04.500
131,31.19,2022-10-28 10:20:04.750
132,31.19,2022-10-28 10:20:05.000
133,31.19,2022-10-28 10:20:05.250
134,31.19,2022-10-28 10:20:05.500
135,31.19,2022-10-28 10:20:05.750
136,31.17,2022-10-28 10:20:06.000
137,31.17,2022-10-28 10:20:06.250
138,31.17,2022-10-28 10:20:06.500
139,31.17,2022-10-28 10:20:06.750
140,31.19,2022-10-28 10:20:07.000
141,31.19,2022-10-28 10:20:07.250
142,31.19,2022-10-28 10:20:07.500
143,31.19,2022-10-28 10:20:07.750
144,31.17,2022-10-28 10:20:08.000
145,31.17,2022-10-28 10:20:08.250
146,31.17,2022-10-28 10:20:08.500
147,31.17,2022-10-28 10:20:08.750
148,31.17,2022-10-28 10:20:09.000
149,31.17,2022-10-28 10:20:09.250
150,31.17,2022-10-28 10:20:09.500
151,31.17,2022-10-28 10:20:09.750
152,31.17,2022-10-28 10:20:10.000
153,31.17,2022-10-28 10:20:10.250
154,31.17,2022-10-28 10:20:10.500
155,31.17,2022-10-28 10:20:10.750
156,31.17,2022-10-28 10:20:11.000
157,31.17,2022-10-28 10:20:11.250
158,31.17,2022-10-28 10:20:11.500
159,31.17,2022-10-28 10:20:11.750
160,31.15,2022-10-28 10:20:12.000
161,31.15,2022-10-28 10:20:12.250
