,BVP,time
0,-145.29,2022-10-28 15:39:34.234375
1,-176.22,2022-10-28 15:39:34.250000
2,-203.98,2022-10-28 15:39:34.265625
3,-221.8,2022-10-28 15:39:34.281250
4,-225.47,2022-10-28 15:39:34.296875
5,-214.9,2022-10-28 15:39:34.312500
6,-193.81,2022-10-28 15:39:34.328125
7,-167.96,2022-10-28 15:39:34.343750
8,-143.44,2022-10-28 15:39:34.359375
9,-125.5,2022-10-28 15:39:34.375000
10,-118.13,2022-10-28 15:39:34.390625
11,-123.07,2022-10-28 15:39:34.406250
12,-138.84,2022-10-28 15:39:34.421875
13,-160.06,2022-10-28 15:39:34.437500
14,-178.58,2022-10-28 15:39:34.453125
15,-186.41,2022-10-28 15:39:34.468750
16,-179.33,2022-10-28 15:39:34.484375
17,-159.0,2022-10-28 15:39:34.500000
18,-131.57,2022-10-28 15:39:34.515625
19,-104.18,2022-10-28 15:39:34.531250
20,-80.93,2022-10-28 15:39:34.546875
21,-61.73,2022-10-28 15:39:34.562500
22,-44.37,2022-10-28 15:39:34.578125
23,-27.47,2022-10-28 15:39:34.593750
24,-12.16,2022-10-28 15:39:34.609375
25,-0.46,2022-10-28 15:39:34.625000
26,7.77,2022-10-28 15:39:34.640625
27,16.68,2022-10-28 15:39:34.656250
28,32.31,2022-10-28 15:39:34.671875
29,58.16,2022-10-28 15:39:34.687500
30,91.09,2022-10-28 15:39:34.703125
31,120.94,2022-10-28 15:39:34.718750
32,134.7,2022-10-28 15:39:34.734375
33,122.54,2022-10-28 15:39:34.750000
34,82.05,2022-10-28 15:39:34.765625
35,18.55,2022-10-28 15:39:34.781250
36,-58.21,2022-10-28 15:39:34.796875
37,-137.97,2022-10-28 15:39:34.812500
38,-212.11,2022-10-28 15:39:34.828125
39,-273.69,2022-10-28 15:39:34.843750
40,-316.7,2022-10-28 15:39:34.859375
41,-336.33,2022-10-28 15:39:34.875000
42,-331.38,2022-10-28 15:39:34.890625
43,-306.33,2022-10-28 15:39:34.906250
44,-271.67,2022-10-28 15:39:34.921875
45,-240.95,2022-10-28 15:39:34.937500
46,-225.82,2022-10-28 15:39:34.953125
47,-231.54,2022-10-28 15:39:34.968750
48,-255.34,2022-10-28 15:39:34.984375
49,-288.65,2022-10-28 15:39:35.000000
50,-321.04,2022-10-28 15:39:35.015625
51,-344.46,2022-10-28 15:39:35.031250
52,-355.09,2022-10-28 15:39:35.046875
53,-352.82,2022-10-28 15:39:35.062500
54,-339.49,2022-10-28 15:39:35.078125
55,-317.06,2022-10-28 15:39:35.093750
56,-287.1,2022-10-28 15:39:35.109375
57,-251.25,2022-10-28 15:39:35.125000
58,-212.11,2022-10-28 15:39:35.140625
59,-173.28,2022-10-28 15:39:35.156250
60,-138.69,2022-10-28 15:39:35.171875
