,EDA,time
0,7.719854,2022-08-17 13:28:55.750
1,7.785202000000001,2022-08-17 13:28:56.000
2,7.755731,2022-08-17 13:28:56.250
3,7.755731,2022-08-17 13:28:56.500
4,7.755731,2022-08-17 13:28:56.750
5,7.736511,2022-08-17 13:28:57.000
6,7.753169000000001,2022-08-17 13:28:57.250
7,7.817235,2022-08-17 13:28:57.500
8,7.923586,2022-08-17 13:28:57.750
9,8.019686,2022-08-17 13:28:58.000
10,8.085033000000001,2022-08-17 13:28:58.250
11,8.140131,2022-08-17 13:28:58.500
12,8.142694,2022-08-17 13:28:58.750
13,8.076064,2022-08-17 13:28:59.000
14,8.058125,2022-08-17 13:28:59.250
15,8.063251,2022-08-17 13:28:59.500
16,8.164475,2022-08-17 13:28:59.750
17,8.229824,2022-08-17 13:29:00.000
18,8.220855,2022-08-17 13:29:00.250
19,8.419461,2022-08-17 13:29:00.500
20,8.570658,2022-08-17 13:29:00.750
21,8.932785,2022-08-17 13:29:01.000
22,9.223541,2022-08-17 13:29:01.250
23,9.458024,2022-08-17 13:29:01.500
24,9.720284,2022-08-17 13:29:01.750
25,9.780505999999999,2022-08-17 13:29:02.000
26,9.636997000000001,2022-08-17 13:29:02.250
27,9.431984,2022-08-17 13:29:02.500
28,9.246191,2022-08-17 13:29:02.750
29,9.039897,2022-08-17 13:29:03.000
30,8.845135,2022-08-17 13:29:03.250
31,8.698195,2022-08-17 13:29:03.500
32,8.609783,2022-08-17 13:29:03.750
33,8.558530000000001,2022-08-17 13:29:04.000
34,8.521372,2022-08-17 13:29:04.250
35,8.480369,2022-08-17 13:29:04.500
36,8.443211,2022-08-17 13:29:04.750
37,8.407333,2022-08-17 13:29:05.000
38,8.392064,2022-08-17 13:29:05.250
39,8.361312,2022-08-17 13:29:05.500
40,8.322872,2022-08-17 13:29:05.750
41,8.279306,2022-08-17 13:29:06.000
42,8.260086,2022-08-17 13:29:06.250
43,8.239585,2022-08-17 13:29:06.500
44,8.23446,2022-08-17 13:29:06.750
45,8.293401,2022-08-17 13:29:07.000
46,8.45613,2022-08-17 13:29:07.250
47,8.707271,2022-08-17 13:29:07.500
48,8.943036,2022-08-17 13:29:07.750
49,9.158192999999999,2022-08-17 13:29:08.000
50,9.231228999999999,2022-08-17 13:29:08.250
51,9.237636,2022-08-17 13:29:08.500
52,9.159474000000001,2022-08-17 13:29:08.750
53,9.054405000000001,2022-08-17 13:29:09.000
54,8.900644999999999,2022-08-17 13:29:09.250
55,8.789169000000001,2022-08-17 13:29:09.500
56,8.690507,2022-08-17 13:29:09.750
57,8.599533000000001,2022-08-17 13:29:10.000
58,8.530341,2022-08-17 13:29:10.250
59,8.480369,2022-08-17 13:29:10.500
60,8.450898,2022-08-17 13:29:10.750
61,8.439366,2022-08-17 13:29:11.000
62,8.444491000000001,2022-08-17 13:29:11.250
63,8.426553,2022-08-17 13:29:11.500
64,8.421535,2022-08-17 13:29:11.750
65,8.474069,2022-08-17 13:29:12.000
66,8.615015,2022-08-17 13:29:12.250
67,8.820028,2022-08-17 13:29:12.500
68,8.991727000000001,2022-08-17 13:29:12.750
69,9.19407,2022-08-17 13:29:13.000
70,9.267106,2022-08-17 13:29:13.250
71,9.254292,2022-08-17 13:29:13.500
72,9.164599,2022-08-17 13:29:13.750
73,9.036467,2022-08-17 13:29:14.000
74,8.922428,2022-08-17 13:29:14.250
75,8.823766,2022-08-17 13:29:14.500
76,8.732791,2022-08-17 13:29:14.750
77,8.663599000000001,2022-08-17 13:29:15.000
78,8.605939,2022-08-17 13:29:15.250
79,8.584157000000001,2022-08-17 13:29:15.500
80,8.555966999999999,2022-08-17 13:29:15.750
81,8.523933999999999,2022-08-17 13:29:16.000
82,8.504714,2022-08-17 13:29:16.250
83,8.48165,2022-08-17 13:29:16.500
