,BVP,time
0,5.22,2022-08-17 14:00:54.500000
1,4.37,2022-08-17 14:00:54.515625
2,3.27,2022-08-17 14:00:54.531250
3,2.04,2022-08-17 14:00:54.546875
4,0.88,2022-08-17 14:00:54.562500
5,0.08,2022-08-17 14:00:54.578125
6,-0.1,2022-08-17 14:00:54.593750
7,0.46,2022-08-17 14:00:54.609375
8,1.67,2022-08-17 14:00:54.625000
9,3.15,2022-08-17 14:00:54.640625
10,4.32,2022-08-17 14:00:54.656250
11,4.68,2022-08-17 14:00:54.671875
12,4.07,2022-08-17 14:00:54.687500
13,2.89,2022-08-17 14:00:54.703125
14,1.96,2022-08-17 14:00:54.718750
15,2.26,2022-08-17 14:00:54.734375
16,4.39,2022-08-17 14:00:54.750000
17,8.29,2022-08-17 14:00:54.765625
18,13.18,2022-08-17 14:00:54.781250
19,17.9,2022-08-17 14:00:54.796875
20,21.59,2022-08-17 14:00:54.812500
21,24.07,2022-08-17 14:00:54.828125
22,26.08,2022-08-17 14:00:54.843750
23,28.99,2022-08-17 14:00:54.859375
24,34.17,2022-08-17 14:00:54.875000
25,42.19,2022-08-17 14:00:54.890625
26,52.39,2022-08-17 14:00:54.906250
27,62.86,2022-08-17 14:00:54.921875
28,71.05,2022-08-17 14:00:54.937500
29,74.83,2022-08-17 14:00:54.953125
30,73.5,2022-08-17 14:00:54.968750
31,68.4,2022-08-17 14:00:54.984375
32,62.67,2022-08-17 14:00:55.000000
33,60.0,2022-08-17 14:00:55.015625
34,62.99,2022-08-17 14:00:55.031250
35,71.56,2022-08-17 14:00:55.046875
36,82.37,2022-08-17 14:00:55.062500
37,89.79,2022-08-17 14:00:55.078125
38,87.62,2022-08-17 14:00:55.093750
39,71.16,2022-08-17 14:00:55.109375
40,38.53,2022-08-17 14:00:55.125000
41,-8.77,2022-08-17 14:00:55.140625
42,-65.94,2022-08-17 14:00:55.156250
43,-125.16,2022-08-17 14:00:55.171875
44,-176.63,2022-08-17 14:00:55.187500
45,-210.73,2022-08-17 14:00:55.203125
46,-220.99,2022-08-17 14:00:55.218750
47,-206.76,2022-08-17 14:00:55.234375
48,-173.95,2022-08-17 14:00:55.250000
49,-132.94,2022-08-17 14:00:55.265625
50,-94.15,2022-08-17 14:00:55.281250
51,-63.74,2022-08-17 14:00:55.296875
52,-41.71,2022-08-17 14:00:55.312500
53,-23.58,2022-08-17 14:00:55.328125
54,-4.43,2022-08-17 14:00:55.343750
55,17.32,2022-08-17 14:00:55.359375
56,38.94,2022-08-17 14:00:55.375000
57,55.86,2022-08-17 14:00:55.390625
58,65.33,2022-08-17 14:00:55.406250
59,68.75,2022-08-17 14:00:55.421875
60,71.01,2022-08-17 14:00:55.437500
61,77.6,2022-08-17 14:00:55.453125
62,91.71,2022-08-17 14:00:55.468750
63,112.88,2022-08-17 14:00:55.484375
64,137.43,2022-08-17 14:00:55.500000
65,159.94,2022-08-17 14:00:55.515625
66,175.12,2022-08-17 14:00:55.531250
67,179.07,2022-08-17 14:00:55.546875
68,170.26,2022-08-17 14:00:55.562500
69,150.27,2022-08-17 14:00:55.578125
70,124.11,2022-08-17 14:00:55.593750
71,99.41,2022-08-17 14:00:55.609375
72,83.85,2022-08-17 14:00:55.625000
73,82.07,2022-08-17 14:00:55.640625
74,93.62,2022-08-17 14:00:55.656250
75,113.03,2022-08-17 14:00:55.671875
76,132.76,2022-08-17 14:00:55.687500
77,146.81,2022-08-17 14:00:55.703125
78,153.22,2022-08-17 14:00:55.718750
79,153.76,2022-08-17 14:00:55.734375
80,151.83,2022-08-17 14:00:55.750000
81,149.75,2022-08-17 14:00:55.765625
82,147.75,2022-08-17 14:00:55.781250
83,144.94,2022-08-17 14:00:55.796875
84,140.9,2022-08-17 14:00:55.812500
85,136.71,2022-08-17 14:00:55.828125
86,134.82,2022-08-17 14:00:55.843750
87,137.31,2022-08-17 14:00:55.859375
88,144.21,2022-08-17 14:00:55.875000
89,152.83,2022-08-17 14:00:55.890625
90,158.38,2022-08-17 14:00:55.906250
91,155.63,2022-08-17 14:00:55.921875
92,140.61,2022-08-17 14:00:55.937500
93,111.74,2022-08-17 14:00:55.953125
94,70.75,2022-08-17 14:00:55.968750
95,23.23,2022-08-17 14:00:55.984375
96,-22.02,2022-08-17 14:00:56.000000
97,-55.15,2022-08-17 14:00:56.015625
98,-68.6,2022-08-17 14:00:56.031250
99,-60.12,2022-08-17 14:00:56.046875
100,-34.42,2022-08-17 14:00:56.062500
101,-1.26,2022-08-17 14:00:56.078125
102,28.34,2022-08-17 14:00:56.093750
103,46.35,2022-08-17 14:00:56.109375
104,49.38,2022-08-17 14:00:56.125000
105,38.26,2022-08-17 14:00:56.140625
106,16.13,2022-08-17 14:00:56.156250
107,-13.71,2022-08-17 14:00:56.171875
108,-48.73,2022-08-17 14:00:56.187500
109,-87.21,2022-08-17 14:00:56.203125
110,-127.08,2022-08-17 14:00:56.218750
111,-165.63,2022-08-17 14:00:56.234375
112,-199.57,2022-08-17 14:00:56.250000
113,-225.63,2022-08-17 14:00:56.265625
114,-240.83,2022-08-17 14:00:56.281250
115,-242.57,2022-08-17 14:00:56.296875
116,-229.5,2022-08-17 14:00:56.312500
117,-203.16,2022-08-17 14:00:56.328125
118,-170.02,2022-08-17 14:00:56.343750
