,HR,time
0,99.38,2021-12-17 17:09:24
1,98.73,2021-12-17 17:09:25
2,98.3,2021-12-17 17:09:26
3,97.92,2021-12-17 17:09:27
4,97.6,2021-12-17 17:09:28
5,97.31,2021-12-17 17:09:29
6,97.04,2021-12-17 17:09:30
7,96.82,2021-12-17 17:09:31
8,96.62,2021-12-17 17:09:32
9,96.43,2021-12-17 17:09:33
10,96.23,2021-12-17 17:09:34
11,96.0,2021-12-17 17:09:35
12,95.64,2021-12-17 17:09:36
13,95.44,2021-12-17 17:09:37
14,95.2,2021-12-17 17:09:38
15,94.92,2021-12-17 17:09:39
16,94.65,2021-12-17 17:09:40
17,94.37,2021-12-17 17:09:41
18,94.15,2021-12-17 17:09:42
19,93.95,2021-12-17 17:09:43
20,93.76,2021-12-17 17:09:44
21,93.55,2021-12-17 17:09:45
22,93.33,2021-12-17 17:09:46
23,93.11,2021-12-17 17:09:47
24,92.87,2021-12-17 17:09:48
25,92.63,2021-12-17 17:09:49
26,92.4,2021-12-17 17:09:50
27,92.19,2021-12-17 17:09:51
28,91.98,2021-12-17 17:09:52
29,91.74,2021-12-17 17:09:53
30,91.49,2021-12-17 17:09:54
31,91.23,2021-12-17 17:09:55
32,90.98,2021-12-17 17:09:56
33,90.72,2021-12-17 17:09:57
34,90.44,2021-12-17 17:09:58
35,90.14,2021-12-17 17:09:59
36,89.84,2021-12-17 17:10:00
37,89.53,2021-12-17 17:10:01
38,89.24,2021-12-17 17:10:02
39,88.95,2021-12-17 17:10:03
40,88.85,2021-12-17 17:10:04
41,89.13,2021-12-17 17:10:05
42,88.9,2021-12-17 17:10:06
43,88.53,2021-12-17 17:10:07
44,87.93,2021-12-17 17:10:08
45,87.05,2021-12-17 17:10:09
46,86.28,2021-12-17 17:10:10
47,85.53,2021-12-17 17:10:11
48,84.82,2021-12-17 17:10:12
49,84.12,2021-12-17 17:10:13
50,83.38,2021-12-17 17:10:14
51,82.75,2021-12-17 17:10:15
52,82.18,2021-12-17 17:10:16
53,81.57,2021-12-17 17:10:17
54,81.62,2021-12-17 17:10:18
55,81.65,2021-12-17 17:10:19
56,81.65,2021-12-17 17:10:20
57,81.67,2021-12-17 17:10:21
58,81.68,2021-12-17 17:10:22
59,81.72,2021-12-17 17:10:23
60,81.75,2021-12-17 17:10:24
61,81.82,2021-12-17 17:10:25
62,81.83,2021-12-17 17:10:26
63,81.85,2021-12-17 17:10:27
64,81.85,2021-12-17 17:10:28
65,81.85,2021-12-17 17:10:29
66,81.85,2021-12-17 17:10:30
67,81.83,2021-12-17 17:10:31
68,81.82,2021-12-17 17:10:32
69,81.83,2021-12-17 17:10:33
70,81.92,2021-12-17 17:10:34
71,82.05,2021-12-17 17:10:35
72,82.28,2021-12-17 17:10:36
73,82.43,2021-12-17 17:10:37
74,82.65,2021-12-17 17:10:38
75,82.9,2021-12-17 17:10:39
76,83.13,2021-12-17 17:10:40
77,83.38,2021-12-17 17:10:41
78,83.58,2021-12-17 17:10:42
79,83.77,2021-12-17 17:10:43
80,83.95,2021-12-17 17:10:44
81,84.15,2021-12-17 17:10:45
82,84.37,2021-12-17 17:10:46
83,84.57,2021-12-17 17:10:47
84,84.85,2021-12-17 17:10:48
85,85.12,2021-12-17 17:10:49
86,85.37,2021-12-17 17:10:50
87,85.58,2021-12-17 17:10:51
88,85.77,2021-12-17 17:10:52
89,85.82,2021-12-17 17:10:53
90,85.88,2021-12-17 17:10:54
91,85.97,2021-12-17 17:10:55
92,86.05,2021-12-17 17:10:56
93,86.15,2021-12-17 17:10:57
94,86.27,2021-12-17 17:10:58
95,86.4,2021-12-17 17:10:59
96,86.53,2021-12-17 17:11:00
97,86.68,2021-12-17 17:11:01
98,86.85,2021-12-17 17:11:02
99,87.03,2021-12-17 17:11:03
100,87.23,2021-12-17 17:11:04
101,87.43,2021-12-17 17:11:05
102,87.65,2021-12-17 17:11:06
103,87.88,2021-12-17 17:11:07
104,88.13,2021-12-17 17:11:08
105,88.43,2021-12-17 17:11:09
106,88.67,2021-12-17 17:11:10
107,88.87,2021-12-17 17:11:11
108,89.07,2021-12-17 17:11:12
109,89.25,2021-12-17 17:11:13
110,89.45,2021-12-17 17:11:14
111,89.57,2021-12-17 17:11:15
112,89.58,2021-12-17 17:11:16
113,89.63,2021-12-17 17:11:17
114,89.7,2021-12-17 17:11:18
115,89.78,2021-12-17 17:11:19
116,89.88,2021-12-17 17:11:20
117,89.97,2021-12-17 17:11:21
118,90.07,2021-12-17 17:11:22
119,90.17,2021-12-17 17:11:23
120,90.27,2021-12-17 17:11:24
121,90.33,2021-12-17 17:11:25
122,90.4,2021-12-17 17:11:26
123,90.47,2021-12-17 17:11:27
124,90.55,2021-12-17 17:11:28
125,90.63,2021-12-17 17:11:29
126,90.75,2021-12-17 17:11:30
127,90.88,2021-12-17 17:11:31
128,91.0,2021-12-17 17:11:32
129,91.08,2021-12-17 17:11:33
130,91.1,2021-12-17 17:11:34
131,91.07,2021-12-17 17:11:35
132,91.12,2021-12-17 17:11:36
133,91.15,2021-12-17 17:11:37
134,91.17,2021-12-17 17:11:38
135,91.0,2021-12-17 17:11:39
136,90.82,2021-12-17 17:11:40
137,90.62,2021-12-17 17:11:41
138,90.4,2021-12-17 17:11:42
139,90.2,2021-12-17 17:11:43
140,90.03,2021-12-17 17:11:44
141,89.88,2021-12-17 17:11:45
