,TEMP,time
0,33.83,2022-08-17 13:36:29.500
1,33.83,2022-08-17 13:36:29.750
2,33.83,2022-08-17 13:36:30.000
3,33.83,2022-08-17 13:36:30.250
4,33.83,2022-08-17 13:36:30.500
5,33.83,2022-08-17 13:36:30.750
6,33.81,2022-08-17 13:36:31.000
7,33.81,2022-08-17 13:36:31.250
8,33.81,2022-08-17 13:36:31.500
9,33.81,2022-08-17 13:36:31.750
10,33.83,2022-08-17 13:36:32.000
11,33.83,2022-08-17 13:36:32.250
12,33.83,2022-08-17 13:36:32.500
13,33.83,2022-08-17 13:36:32.750
14,33.83,2022-08-17 13:36:33.000
15,33.83,2022-08-17 13:36:33.250
16,33.83,2022-08-17 13:36:33.500
17,33.83,2022-08-17 13:36:33.750
18,33.87,2022-08-17 13:36:34.000
19,33.87,2022-08-17 13:36:34.250
20,33.87,2022-08-17 13:36:34.500
21,33.87,2022-08-17 13:36:34.750
22,33.87,2022-08-17 13:36:35.000
23,33.87,2022-08-17 13:36:35.250
24,33.87,2022-08-17 13:36:35.500
25,33.87,2022-08-17 13:36:35.750
26,33.87,2022-08-17 13:36:36.000
27,33.87,2022-08-17 13:36:36.250
28,33.87,2022-08-17 13:36:36.500
29,33.87,2022-08-17 13:36:36.750
30,33.89,2022-08-17 13:36:37.000
31,33.89,2022-08-17 13:36:37.250
32,33.89,2022-08-17 13:36:37.500
33,33.89,2022-08-17 13:36:37.750
34,33.87,2022-08-17 13:36:38.000
35,33.87,2022-08-17 13:36:38.250
36,33.87,2022-08-17 13:36:38.500
37,33.87,2022-08-17 13:36:38.750
38,33.87,2022-08-17 13:36:39.000
39,33.87,2022-08-17 13:36:39.250
40,33.87,2022-08-17 13:36:39.500
41,33.87,2022-08-17 13:36:39.750
42,33.87,2022-08-17 13:36:40.000
43,33.87,2022-08-17 13:36:40.250
44,33.87,2022-08-17 13:36:40.500
45,33.87,2022-08-17 13:36:40.750
46,33.87,2022-08-17 13:36:41.000
47,33.87,2022-08-17 13:36:41.250
48,33.87,2022-08-17 13:36:41.500
49,33.87,2022-08-17 13:36:41.750
50,33.84,2022-08-17 13:36:42.000
51,33.84,2022-08-17 13:36:42.250
52,33.84,2022-08-17 13:36:42.500
53,33.84,2022-08-17 13:36:42.750
54,33.87,2022-08-17 13:36:43.000
55,33.87,2022-08-17 13:36:43.250
56,33.87,2022-08-17 13:36:43.500
57,33.87,2022-08-17 13:36:43.750
58,33.84,2022-08-17 13:36:44.000
59,33.84,2022-08-17 13:36:44.250
60,33.84,2022-08-17 13:36:44.500
61,33.84,2022-08-17 13:36:44.750
62,33.87,2022-08-17 13:36:45.000
63,33.87,2022-08-17 13:36:45.250
64,33.87,2022-08-17 13:36:45.500
65,33.87,2022-08-17 13:36:45.750
66,33.84,2022-08-17 13:36:46.000
67,33.84,2022-08-17 13:36:46.250
68,33.84,2022-08-17 13:36:46.500
69,33.84,2022-08-17 13:36:46.750
70,33.84,2022-08-17 13:36:47.000
71,33.84,2022-08-17 13:36:47.250
72,33.84,2022-08-17 13:36:47.500
73,33.84,2022-08-17 13:36:47.750
74,33.84,2022-08-17 13:36:48.000
75,33.84,2022-08-17 13:36:48.250
76,33.84,2022-08-17 13:36:48.500
77,33.84,2022-08-17 13:36:48.750
