,HR,time
0,85.42,2022-08-17 13:36:30
1,84.88,2022-08-17 13:36:31
2,84.33,2022-08-17 13:36:32
3,83.78,2022-08-17 13:36:33
4,83.4,2022-08-17 13:36:34
5,83.02,2022-08-17 13:36:35
6,82.9,2022-08-17 13:36:36
7,82.7,2022-08-17 13:36:37
8,82.53,2022-08-17 13:36:38
9,82.37,2022-08-17 13:36:39
10,82.03,2022-08-17 13:36:40
11,81.7,2022-08-17 13:36:41
12,81.38,2022-08-17 13:36:42
13,80.98,2022-08-17 13:36:43
14,80.47,2022-08-17 13:36:44
15,80.02,2022-08-17 13:36:45
16,79.7,2022-08-17 13:36:46
17,79.37,2022-08-17 13:36:47
18,79.27,2022-08-17 13:36:48
19,79.12,2022-08-17 13:36:49
20,78.98,2022-08-17 13:36:50
21,78.83,2022-08-17 13:36:51
22,78.68,2022-08-17 13:36:52
23,78.55,2022-08-17 13:36:53
24,78.43,2022-08-17 13:36:54
25,78.32,2022-08-17 13:36:55
26,78.23,2022-08-17 13:36:56
27,78.15,2022-08-17 13:36:57
28,78.1,2022-08-17 13:36:58
29,78.02,2022-08-17 13:36:59
30,77.93,2022-08-17 13:37:00
31,77.87,2022-08-17 13:37:01
32,77.8,2022-08-17 13:37:02
33,77.73,2022-08-17 13:37:03
34,77.63,2022-08-17 13:37:04
35,77.47,2022-08-17 13:37:05
36,77.37,2022-08-17 13:37:06
37,77.28,2022-08-17 13:37:07
38,77.23,2022-08-17 13:37:08
39,77.2,2022-08-17 13:37:09
40,77.22,2022-08-17 13:37:10
41,77.25,2022-08-17 13:37:11
42,77.25,2022-08-17 13:37:12
43,77.32,2022-08-17 13:37:13
44,77.25,2022-08-17 13:37:14
45,77.22,2022-08-17 13:37:15
46,77.18,2022-08-17 13:37:16
47,77.17,2022-08-17 13:37:17
48,77.18,2022-08-17 13:37:18
49,77.27,2022-08-17 13:37:19
50,77.37,2022-08-17 13:37:20
51,77.45,2022-08-17 13:37:21
52,77.5,2022-08-17 13:37:22
53,77.48,2022-08-17 13:37:23
54,77.43,2022-08-17 13:37:24
55,77.45,2022-08-17 13:37:25
56,77.48,2022-08-17 13:37:26
57,77.48,2022-08-17 13:37:27
58,77.5,2022-08-17 13:37:28
59,77.55,2022-08-17 13:37:29
60,77.3,2022-08-17 13:37:30
61,77.12,2022-08-17 13:37:31
62,76.97,2022-08-17 13:37:32
63,76.87,2022-08-17 13:37:33
64,76.77,2022-08-17 13:37:34
65,76.65,2022-08-17 13:37:35
66,76.27,2022-08-17 13:37:36
67,75.95,2022-08-17 13:37:37
68,75.67,2022-08-17 13:37:38
69,75.42,2022-08-17 13:37:39
70,75.22,2022-08-17 13:37:40
71,75.02,2022-08-17 13:37:41
72,74.83,2022-08-17 13:37:42
73,74.7,2022-08-17 13:37:43
74,74.72,2022-08-17 13:37:44
75,74.7,2022-08-17 13:37:45
76,74.68,2022-08-17 13:37:46
77,74.7,2022-08-17 13:37:47
78,74.75,2022-08-17 13:37:48
79,74.78,2022-08-17 13:37:49
80,74.85,2022-08-17 13:37:50
81,74.93,2022-08-17 13:37:51
82,75.0,2022-08-17 13:37:52
83,75.05,2022-08-17 13:37:53
84,75.13,2022-08-17 13:37:54
85,75.22,2022-08-17 13:37:55
86,75.3,2022-08-17 13:37:56
87,75.37,2022-08-17 13:37:57
88,75.42,2022-08-17 13:37:58
89,75.55,2022-08-17 13:37:59
90,75.68,2022-08-17 13:38:00
91,75.83,2022-08-17 13:38:01
92,75.95,2022-08-17 13:38:02
93,76.05,2022-08-17 13:38:03
94,76.18,2022-08-17 13:38:04
95,76.45,2022-08-17 13:38:05
96,76.52,2022-08-17 13:38:06
97,76.62,2022-08-17 13:38:07
98,76.72,2022-08-17 13:38:08
99,76.82,2022-08-17 13:38:09
100,76.87,2022-08-17 13:38:10
101,76.88,2022-08-17 13:38:11
102,76.9,2022-08-17 13:38:12
